 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
n	0.006667978	0.002030624	0.0015177384	0.0035540054	0.0025734145	0.019438924	0.120686	0.7130906	0.106345676	0.02409502
a	0.007652605	0.00023937676	0.00018231104	0.00021528515	0.00019404113	0.021636205	0.10187304	0.80073595	0.05166925	0.015602027
f	0.0006336492	0.0001431374	0.000120183235	0.00028331357	0.00030475526	0.0024363836	0.026153032	0.70438415	0.22178502	0.043756396
à	7.879431e-05	3.0946296e-05	2.3567187e-05	2.451238e-05	3.5705118e-05	0.0043118405	0.051439527	0.7373543	0.16891596	0.037784968
i	4.519628e-05	2.0004934e-05	1.8674571e-05	0.0003408981	0.00012169456	0.0018187077	0.017097957	0.46628436	0.49206582	0.022186685
a	0.0023685966	0.00023070868	0.00016188332	0.00031104355	0.00033422574	0.00046348336	0.010219781	0.07043966	0.32752067	0.58794993
l	0.0006125147	3.8221337e-05	3.430667e-05	7.124191e-05	0.00012381506	0.00020693596	0.008803921	0.11708682	0.60733503	0.26568723
ì	3.924283e-05	9.609508e-06	6.9723424e-06	8.2998906e-07	2.3750995e-06	0.00017181742	0.005287267	0.16115953	0.74922734	0.08409505
o	4.474629e-05	1.8204397e-05	1.399154e-05	1.3882021e-05	1.4379029e-05	8.70016e-05	0.0023771888	0.045844547	0.918914	0.03267195
</S>	0.000375561	2.269172e-05	1.6802214e-05	4.7769834e-05	4.346466e-05	3.1760905e-05	0.0015102724	0.0024638209	0.1072108	0.88827705
