 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
n	6.197356e-05	4.706703e-05	7.509142e-05	9.964642e-05	0.00026076543	0.027306259	0.0031937421	0.9233612	0.010762342	0.032757387	0.0009892322	0.0010710012	1.43226625e-05
t	0.0007585152	0.0005759366	0.0005088262	0.00035883253	0.0004311647	0.0580961	0.0039652325	0.7979675	0.030745132	0.047327206	0.04794238	0.0048839096	0.0064392528
e	0.0013906851	0.00023470263	0.0017280729	0.00054950966	0.0024267226	0.042955488	0.0015653536	0.71132225	0.0052903946	0.16066939	0.06854632	0.0010919309	0.002229272
e	0.002137497	0.0010310919	0.0017134879	0.0017610774	0.00043930532	0.01207586	0.019193294	0.26501173	0.07556767	0.47859067	0.12655427	0.012439371	0.0034846861
s	0.00010159732	4.3459822e-05	5.521628e-05	5.8235924e-05	7.255206e-05	0.0023345256	0.0033907706	0.06813962	0.03087133	0.3541619	0.5305178	0.007101486	0.0031515043
a	8.575378e-06	2.4817855e-06	3.5734338e-06	2.1405787e-05	0.00019909137	0.01700921	0.0028997434	0.07204588	0.0038287423	0.43271577	0.38787282	0.077753425	0.0056392923
l	0.0001479414	8.019691e-05	6.795593e-05	8.121277e-05	2.9370625e-05	0.002436345	0.0014538905	0.10502415	0.030006632	0.42012185	0.16206224	0.27275896	0.005729338
l	5.0234354e-05	1.9698564e-05	1.4581437e-05	3.485235e-05	5.2807263e-05	0.0020779478	0.0005713692	0.044037025	0.013541371	0.23457906	0.34372967	0.31399277	0.0472987
i	7.3038085e-05	2.6846848e-05	6.8183326e-05	3.6428653e-05	5.9904934e-05	0.0008472449	0.0022274232	0.0056060147	0.00014049704	0.034215115	0.3165952	0.40130806	0.2387961
m	2.062131e-05	1.3195788e-05	9.581563e-06	1.14495215e-05	1.8929376e-06	0.00015332401	0.000107411164	0.0007745598	0.0054021575	0.007211203	0.11110347	0.44911164	0.42607945
o	0.00011019989	6.070195e-05	3.93364e-05	3.1358093e-05	7.4193355e-05	0.00048656238	0.0023296913	0.014046756	0.0077264346	0.12621468	0.34115753	0.47894385	0.028778674
n	7.902809e-06	4.641623e-06	2.9415423e-06	3.5660141e-06	6.504812e-07	6.338024e-05	5.1514995e-05	0.00032886927	0.0013626405	0.0029145167	0.022310996	0.7885633	0.18438514
ò	9.1940215e-05	4.0269264e-05	5.1231083e-05	5.1150142e-05	6.310419e-05	0.00010804141	0.0016720262	0.001484249	0.0006171665	0.016350275	0.058209956	0.61780345	0.30345717
m	1.5500795e-05	6.819319e-06	8.216637e-06	2.1775877e-05	3.7980788e-06	3.932793e-05	6.7652996e-05	0.00011944795	0.00017645318	0.0016677574	0.0030108716	0.98403937	0.010822967
à	2.1346441e-05	1.2081922e-05	1.0471699e-05	3.939866e-06	6.703613e-06	4.3462474e-05	0.00042480233	0.00047663567	0.0003282311	0.0021277543	0.0023113145	0.859818	0.1344152
i	0.00018402196	5.9188384e-05	0.00011887494	0.00026164824	3.1593096e-05	9.112155e-05	6.426272e-05	2.9949022e-05	0.00023013563	0.0007633786	0.0035126265	0.8253914	0.16926171
</S>	0.00013781541	4.733219e-05	0.00010292084	0.00014681823	1.7161885e-05	5.119221e-05	1.1780296e-05	1.3675759e-05	7.887122e-05	0.00011055703	0.0014584645	0.12762964	0.8701938
