 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
ì	0.0027341996	0.002158797	0.011808538	0.0683044	0.1509071	0.1570145	0.010483238	0.38328215	0.024034584	0.09345569	0.086567216	0.008163735	0.0010858468
m	0.0006987469	0.00062949053	0.00086619274	0.0050830385	0.04843186	0.50922334	0.02117532	0.03863448	0.36820164	0.0056244684	0.0012871921	8.453374e-05	5.9718015e-05
m	0.0014672857	0.0005769236	0.00082300603	0.0036964612	0.030560367	0.5686337	0.19948721	0.045360837	0.1427536	0.004805086	0.00058850495	0.0010093985	0.0002376154
u	0.024545562	0.024564777	0.023843309	0.12684914	0.58292264	0.07780028	0.009116195	0.07057176	0.0057748896	0.030937402	0.0165632	0.003872052	0.0026388385
e	0.0047360626	0.0052381777	0.006386113	0.006779326	0.031306554	0.21300568	0.07528775	0.3909328	0.06472001	0.1619975	0.035741955	0.0032614975	0.00060661184
t	0.0022324189	0.001714903	0.0010549485	0.0010366866	0.00657173	0.120193385	0.068154894	0.30167606	0.06541835	0.19138703	0.23230936	0.0075822603	0.0006679655
i	4.3678516e-05	4.2468473e-05	0.00010223464	0.00055057363	0.0137506835	0.086816534	0.0059017283	0.37864867	0.008036115	0.39391148	0.06897994	0.034626953	0.00858888
n	0.0001931187	0.00023868318	0.00029703864	0.00034149282	0.0030143983	0.05097148	0.0121647185	0.18351045	0.03417473	0.49817327	0.17807744	0.0366303	0.0022129358
è	0.00032283453	0.00019455048	0.00019714324	0.00033806305	0.0035753683	0.031053254	0.0115694655	0.16429175	0.018179726	0.47562706	0.1002877	0.1365361	0.057826865
c	0.00042747174	0.0003721297	0.00045943406	0.00071534055	0.0039034432	0.0064564343	0.002335944	0.03664168	0.003328896	0.5696586	0.25954798	0.1062013	0.009951416
h	6.4620894e-05	3.108707e-05	2.3949624e-05	3.2814238e-05	0.00012752459	0.0012170913	0.0010477585	0.003620713	0.005125221	0.09628839	0.102249704	0.7833572	0.0068138805
i	0.0002103396	0.000109830085	4.9882336e-05	9.079497e-05	0.00053291005	8.4345316e-05	1.1755968e-05	0.00082738744	4.3711603e-05	0.040122833	0.49121776	0.45248523	0.014213082
e	0.00060466613	0.00025443026	0.00014771392	0.00016871977	0.00039988908	0.0001624864	0.0013823098	0.00077127176	0.0004567264	0.02555422	0.24570788	0.25714627	0.46724337
s	0.00022353958	0.000110979076	8.5609914e-05	7.033798e-05	7.87196e-05	5.6193796e-05	0.0005925693	0.00025464888	0.00038495322	0.015421651	0.1617957	0.315747	0.5051781
t	4.481574e-06	4.36578e-06	4.656665e-06	6.79633e-06	1.8511182e-05	0.00014553565	0.0001072101	0.0027251698	0.00094210694	0.07651596	0.12109152	0.71142226	0.08701141
è	6.3266234e-06	5.3376357e-06	7.0599926e-06	1.2109254e-05	2.9555495e-05	0.00016310938	1.8523227e-05	0.0035614134	0.000167728	0.101633176	0.38692823	0.34225422	0.16521317
c	2.1849424e-05	1.8674496e-05	1.2255575e-05	1.5700132e-05	3.632076e-05	8.4968626e-05	0.0002691063	0.00034120458	0.00014837911	0.018891914	0.14169343	0.67258877	0.16587739
e	2.0160514e-06	1.7244893e-06	1.1452998e-06	1.1122646e-06	1.3632782e-06	1.1088094e-05	1.8263698e-05	9.291839e-05	0.00018843604	0.010628133	0.113936216	0.84965324	0.025464242
p	3.4664357e-05	5.0564064e-05	6.2541025e-05	4.7710335e-05	3.0708165e-05	1.3310522e-05	4.0583127e-05	3.4550558e-05	7.2366597e-06	0.0004501142	0.021492772	0.13135982	0.8463754
l	1.3363507e-05	7.727672e-06	3.6814856e-06	3.7119667e-06	6.1079695e-06	1.9368741e-05	3.0740066e-05	0.00014140633	0.00017564568	0.013259519	0.12095351	0.7829827	0.08240261
ò	6.356077e-05	2.2297272e-05	9.776322e-06	1.865446e-05	0.00010164763	2.8586966e-05	1.5444633e-05	0.0001533796	1.2959344e-05	0.0072719567	0.1456304	0.59929174	0.24737956
n	0.00010921713	0.00014588839	0.00011029881	7.8084406e-05	6.666142e-05	0.00015809342	0.0016842509	0.0003454089	0.0019953582	0.0033008424	0.015281582	0.86903024	0.10769408
n	0.0008638628	0.00068689545	0.00011220737	9.888658e-05	0.00011614322	7.275595e-05	0.00026024785	4.8982296e-05	8.9642366e-05	0.0007048458	0.032592375	0.7473448	0.21700843
i	0.0008472381	0.00077119545	0.00021052941	0.00016918474	0.00018651634	1.4264206e-05	1.6989996e-05	9.236319e-05	7.3717433e-06	0.0019123822	0.3222918	0.56590843	0.10757182
</S>	0.0005006734	0.00064535113	0.0009900014	0.00082031894	0.00043767283	6.914992e-05	2.444015e-05	0.00017176806	8.537087e-06	0.00033083564	0.0025305222	0.008289203	0.9851815
