 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
n	0.020466987	0.008538957	0.029806571	0.14879847	0.66888565	0.112364344	0.0104644075	0.0006426904	1.4207306e-05	1.7783776e-05
e	0.0003720323	0.0004150991	0.017096154	0.09492625	0.61734617	0.2573968	0.010818851	0.0013695528	0.00023292	2.6226226e-05
o	0.0010336237	0.00044150063	0.0055467733	0.041356444	0.4916689	0.4116923	0.04745966	0.0007921614	4.563313e-06	4.0608697e-06
k	0.0015912545	0.0004198799	0.0009622565	0.049692526	0.09332769	0.81841546	0.035177127	0.00040409967	7.1169848e-06	2.5502886e-06
l	0.00064120296	0.00043686436	0.0021999008	0.023770995	0.33103648	0.40385517	0.22129035	0.01563551	0.0008625667	0.00027095998
è	0.04590094	0.016039446	0.04171844	0.17251597	0.5593213	0.05659308	0.04317335	0.0150973825	0.025164919	0.024475247
o	0.00803522	0.0033359402	0.012140379	0.021195106	0.54915273	0.077489555	0.2970052	0.031171521	0.00044155904	3.2772958e-05
n	0.024550632	0.0071337507	0.0074070585	0.012535274	0.092447065	0.19006038	0.5666227	0.0972928	0.0013916355	0.0005587431
e	0.00038790106	0.00024390173	0.0006576171	0.008414746	0.0497272	0.15580715	0.40745884	0.3390472	0.03677608	0.0014793013
ò	0.0005488313	0.00016317567	0.00028773354	0.0024856536	0.013598001	0.06627788	0.4861096	0.4183156	0.008379994	0.0038336546
l	0.0032212473	0.0012611523	0.0013997991	0.0013957229	0.016691644	0.04148089	0.6186815	0.31247044	0.00224759	0.0011499657
i	0.0004668899	0.0002345783	0.00039338198	0.005044075	0.008346928	0.03623815	0.16702805	0.6680702	0.110510565	0.0036671553
i	0.08423919	0.0145459995	0.0140452515	0.0073614153	0.011981373	0.03442127	0.09799938	0.44872072	0.2233541	0.06333125
f	0.0024687229	0.000432284	0.00034216588	0.00049916655	0.00036571454	0.0060369414	0.041760597	0.62145156	0.25323638	0.073406465
a	3.317652e-05	1.9757508e-05	1.9036595e-05	3.2687494e-05	6.9091286e-05	0.00094360835	0.0065361066	0.28732648	0.642712	0.06230807
m	0.00011357939	3.0558516e-05	3.2620395e-05	6.9199974e-05	7.375874e-05	0.0014631932	0.0074015297	0.21900092	0.68301225	0.0888024
i	2.7163213e-05	1.8509169e-05	1.596779e-05	1.818938e-05	2.1813e-05	0.00016518454	0.00060682604	0.05301111	0.8766471	0.06946807
l	4.316823e-05	9.515578e-06	1.0326285e-05	1.25603965e-05	1.3368712e-05	0.00017597804	0.00071317446	0.021807931	0.727584	0.24962997
i	4.5811805e-05	3.2243144e-05	2.5559631e-05	2.5307354e-05	3.2495846e-05	0.0001540695	0.0007475556	0.032156903	0.88170606	0.08507395
à	8.689979e-05	1.9166167e-05	1.9872608e-05	1.6361844e-05	1.6359581e-05	8.580895e-05	0.00026164574	0.006119018	0.5172305	0.4761444
r	0.00071407534	0.00024507442	0.00020524235	0.00013357145	0.00017104734	0.00015930006	0.00068018184	0.010122099	0.5055529	0.48201653
i	7.4330533e-06	4.3083714e-06	3.957454e-06	4.6242226e-06	6.60759e-06	3.3836262e-05	0.00015519075	0.021285092	0.93627757	0.04222136
</S>	0.0044529648	0.0005809572	0.0007652216	0.00018767948	0.0006582427	0.00018884958	0.0004223584	0.0007133657	0.12819695	0.8638334
