 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
s	0.001255828	0.00029516296	0.00086120586	0.004574098	0.02091304	0.85198677	0.119268395	0.00059695874	0.00024852855
t	2.280328e-05	5.069641e-06	3.6581707e-05	0.00050403405	0.11359537	0.63636905	0.24655877	0.0026122385	0.00029604012
i	0.00023659557	2.9254238e-06	8.563401e-05	0.004021087	0.002016678	0.5197613	0.47180423	0.0009999445	0.0010716096
n	0.00061205466	0.00021145075	0.00028754873	0.0017949024	0.0031603195	0.19157727	0.76838887	0.029039456	0.0049281083
e	3.2571643e-06	1.4500465e-06	1.407885e-05	7.578477e-05	0.0057984083	0.3512686	0.57542783	0.06679649	0.0006140642
a	0.00042283552	0.00012879918	0.000115798655	0.00047190214	0.0013413851	0.04563476	0.76794297	0.13049701	0.053444613
n	1.8461762e-05	3.8492794e-06	3.5440703e-06	2.4084697e-05	0.0005620582	0.013670094	0.9564845	0.026340235	0.0028931394
k	2.342166e-05	9.161004e-06	4.1699106e-05	0.00010586292	0.0022805838	0.07183099	0.4295833	0.47310352	0.023021419
ò	0.0009120863	6.135962e-05	0.0005055077	0.0012519564	0.00027740988	0.010432796	0.52029616	0.26482543	0.20143726
r	0.00027079275	9.330089e-05	0.0004019869	0.0011937709	0.00025675335	0.014527802	0.24803755	0.71814764	0.017070446
a	1.9768377e-05	4.914927e-06	1.4551606e-05	2.9428767e-05	0.00014549962	0.01063246	0.74305016	0.20097312	0.045130137
m	0.00028500336	0.00014571645	0.00039245503	0.0011111168	9.642233e-05	0.0014196067	0.01572012	0.51789844	0.4629312
a	2.338234e-06	1.2929207e-06	1.6832034e-06	3.0429474e-06	0.00010715502	0.0014086182	0.034503058	0.9146089	0.049363896
r	3.1128536e-06	3.2519858e-06	2.5527588e-06	3.7721213e-06	8.393643e-06	0.00010575297	0.0021492871	0.8733734	0.124350525
è	1.2375083e-06	2.5046833e-07	1.7019391e-06	2.1946396e-06	8.230194e-06	0.0002382752	0.011967173	0.86528647	0.12249453
o	2.291578e-06	2.5705044e-06	4.395621e-06	8.472022e-06	3.4395575e-06	8.935733e-05	0.0046426416	0.9765538	0.018693028
n	5.6320387e-05	1.812388e-05	4.0024912e-05	0.00021976093	8.149821e-06	8.05971e-05	0.0007394056	0.12617408	0.8726635
t	1.0550704e-06	3.2127724e-07	1.9158826e-06	1.45919e-06	3.2498672e-06	7.647465e-05	0.0054540983	0.8957641	0.098697275
a	3.0537303e-06	4.389819e-07	4.153679e-06	1.0389978e-05	4.2566076e-06	0.00047043973	0.097597286	0.6399558	0.2619542
</S>	4.4411886e-06	2.1131455e-06	1.7462247e-06	5.48091e-06	1.4320285e-06	9.8129785e-06	0.00034277473	0.27785033	0.72178185
