 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
o	0.0022893061	0.057346333	0.5308787	0.37163842	0.03628368	0.0014186044	0.00010962517	1.2485504e-05	4.4714675e-06	1.6424419e-06	4.2699074e-08	7.4969483e-07	1.5648207e-05	5.7752782e-08	5.0513826e-08	1.2142856e-07
n	0.014574422	0.012042168	0.015364749	0.43547386	0.36018142	0.15969363	0.0005253992	0.0004951136	0.0011882036	8.074904e-05	0.00016389377	0.00010199373	0.00010167238	6.6295075e-07	7.1624568e-06	4.844965e-06
t	0.00075754075	0.0043069804	0.103783384	0.44146973	0.37951308	0.069207005	0.00072182744	0.00013176078	6.368073e-05	1.009631e-05	5.116134e-07	1.7129125e-05	1.6528295e-05	3.3367e-07	2.6849543e-07	1.4251745e-07
a	4.702274e-05	0.004704288	0.123273395	0.2975881	0.55999815	0.013271593	0.0010607345	5.148195e-05	3.0946312e-06	4.8264764e-07	3.759387e-07	2.656549e-07	8.716364e-07	1.7208666e-08	1.0432852e-07	1.341701e-08
o	0.0004706704	0.00068400585	0.011104179	0.3489699	0.60231423	0.03623377	0.0001434784	3.649491e-05	2.26548e-05	1.0869109e-06	1.7766244e-05	8.9710056e-07	2.7053468e-07	9.305845e-09	4.045925e-07	1.0454489e-07
c	0.0017977161	0.00049751747	0.0044355197	0.13423273	0.7032889	0.15092787	0.004145617	0.000357824	0.00022930239	1.527883e-05	3.9566374e-05	1.9640927e-05	1.1486799e-05	5.1948362e-08	8.2303825e-07	9.217288e-08
e	2.4611969e-05	0.00056528766	0.0032833535	0.07762431	0.4995709	0.36792547	0.0466828	0.0038178228	0.00025899828	9.583197e-05	2.8770573e-05	7.316276e-05	2.8264947e-05	5.9574486e-06	1.1915119e-05	2.4642297e-06
r	4.449664e-05	9.3909395e-05	0.0004381886	0.04829381	0.4417467	0.49640307	0.009623946	0.0027996092	0.0004978376	1.0520899e-05	4.5418026e-05	2.01029e-06	2.1075287e-07	3.296278e-09	1.4401087e-07	1.9918192e-08
ò	0.00017899583	0.000631202	0.0014290289	0.031445205	0.43383148	0.39669174	0.11968336	0.0135787185	0.0015341429	0.00039254135	7.497607e-05	0.00032872616	0.00018318495	5.744464e-06	1.0191519e-05	7.7237314e-07
ì	6.328522e-05	0.00010905525	5.1499414e-05	0.0040101227	0.086004436	0.8567114	0.04633193	0.0054002204	0.0011707181	2.7988293e-05	0.00011072689	6.9025477e-06	1.5923214e-06	8.413051e-09	6.991103e-08	6.743952e-09
c	0.0017143456	0.0017728576	0.00019012703	0.006841164	0.101549834	0.75551915	0.10416524	0.022193102	0.0050859605	0.00030703624	0.00044842006	0.0001184545	9.09714e-05	3.547614e-07	2.8197417e-06	1.6790119e-07
h	0.0003425647	8.357324e-05	0.0002082066	0.0044194167	0.021008851	0.69979	0.2424099	0.030414134	0.0011380457	0.000106320134	4.020633e-05	2.9571009e-05	7.4531367e-06	8.4651083e-07	5.330869e-07	3.41104e-07
a	0.00070580665	0.00024324449	0.00033947927	0.009800898	0.05794932	0.47189653	0.39710963	0.05928792	0.002501376	0.000113223025	2.3452134e-05	6.8402073e-06	1.4164618e-05	2.44452e-07	9.292852e-07	6.9677585e-06
t	0.0016624935	0.0002590027	4.5913068e-05	0.0006337656	0.012725827	0.16416807	0.39573166	0.36804935	0.047191568	0.0062920526	0.0020712411	0.0008363819	0.00030815406	1.1032695e-06	2.1967631e-05	1.418236e-06
o	2.6707833e-06	3.2301102e-06	9.236721e-06	0.0002303486	0.008542844	0.07287377	0.73781425	0.16647995	0.011139504	0.002735782	4.251672e-05	0.00010724265	1.6658221e-05	9.3145513e-07	1.0764904e-06	2.2549587e-08
r	3.3655833e-05	1.5883614e-05	3.5326332e-06	0.00020117745	0.003125971	0.12710662	0.23751579	0.34285355	0.24697664	0.0251178	0.016170615	0.0008650806	1.1932819e-05	2.0275444e-07	1.436447e-06	1.3374284e-07
ì	1.0615781e-05	1.0073073e-05	8.678051e-06	8.264304e-05	0.0033961432	0.054615565	0.6332113	0.2316543	0.05613476	0.018696094	0.000989012	0.0010167095	0.00015725697	9.578987e-06	6.534383e-06	6.9035104e-07
s	1.24865155e-05	1.1837666e-05	3.2816101e-06	0.00013256425	0.001409862	0.08341605	0.22010596	0.16126533	0.4248824	0.060014695	0.03828791	0.010342987	0.00011268987	1.110083e-06	8.454655e-07	6.1008926e-08
o	0.00023341078	3.3232416e-05	4.4138807e-05	0.00030331212	0.0007414378	0.066137314	0.37112007	0.3841545	0.15464154	0.020674279	0.0011468192	0.00069718354	5.054534e-05	1.48868285e-05	3.816252e-06	3.463102e-06
n	0.0014693656	0.0017187652	0.00024699583	0.0012461153	0.0015337409	0.0021951876	0.013529389	0.17444564	0.55380243	0.20764402	0.01333719	0.026224868	0.002409094	8.575267e-05	0.000104575534	6.9431744e-06
t	0.00017627224	1.4328344e-05	1.3450764e-05	3.474217e-05	0.00017321136	0.0039734025	0.23917307	0.27489823	0.34435928	0.12358322	0.0060838903	0.0072407597	0.00018303168	3.827314e-05	5.2915195e-05	1.9142794e-06
a	2.2605336e-05	5.0189524e-06	4.393501e-06	2.016663e-05	0.00035920404	0.0068670036	0.37082425	0.28991416	0.19948801	0.11664097	0.00030561534	0.0051739346	0.010313176	5.650933e-05	3.30184e-06	1.7212369e-06
t	3.9351784e-05	1.3146385e-05	2.8913055e-06	2.1215661e-05	5.6018187e-05	0.0007536066	0.012869362	0.28774574	0.45749897	0.22050178	0.0153894825	0.004899123	0.0001899676	8.172403e-06	1.0083153e-05	1.0616321e-06
a	3.2129299e-06	3.3996068e-06	2.9809942e-06	9.638574e-06	0.00025630495	0.011851845	0.15233834	0.254618	0.28693944	0.23684847	0.0074958596	0.04671813	0.002535999	0.00033493378	3.669052e-05	6.7813835e-06
s	9.798584e-06	8.115677e-06	1.4449067e-06	1.33096255e-05	2.8091077e-05	0.00042716536	0.0060663302	0.09637449	0.47051603	0.27630997	0.05237737	0.0963915	0.0013852755	7.858923e-05	1.1526785e-05	9.688957e-07
ì	1.8755343e-05	6.4967235e-06	3.7949917e-06	6.77462e-06	4.469178e-05	0.0016878224	0.034580432	0.11575457	0.26507607	0.4513114	0.009826207	0.107647635	0.0125445	0.0014033191	7.423338e-05	1.3341934e-05
n	8.105876e-06	9.233633e-06	1.4558171e-06	6.52195e-06	1.99652e-05	9.426941e-05	0.00079726224	0.012189577	0.3181252	0.31815553	0.0070712552	0.3022826	0.040772323	0.00045307868	1.3088966e-05	6.2047013e-07
n	0.00012994325	1.4647531e-05	1.6993961e-05	3.0454741e-05	5.5173394e-05	0.0009908597	0.010212143	0.0559587	0.62338185	0.20313855	0.015309233	0.08588754	0.002936316	0.0014303639	0.00047152562	3.565246e-05
e	0.00025287794	8.45325e-05	3.4949393e-05	0.00012504047	0.00022073787	0.0004698228	0.0031247812	0.038551968	0.7465298	0.16564377	0.0007506816	0.036131904	0.0077344235	0.00014507813	0.00011909641	8.038502e-05
f	0.00025350548	0.00021795822	2.791523e-05	0.00019861586	0.00025394998	0.0002045108	0.00034951256	0.021597052	0.23222154	0.5390864	0.015865738	0.17208512	0.01433061	0.0027841227	0.0003813928	0.00014203346
a	0.00016609336	1.3187768e-05	2.6651154e-05	1.9306539e-05	2.637409e-05	0.00022603566	0.0040568965	0.020573169	0.29241553	0.46780396	0.011480938	0.1601422	0.021470418	0.016880568	0.0046377406	6.0971193e-05
c	1.9082594e-05	1.3697346e-05	4.0709742e-06	1.7669936e-05	2.0547255e-05	4.02814e-05	0.00011962161	0.0050024516	0.10549009	0.18054362	0.0487415	0.59403884	0.036586244	0.02393004	0.0043977536	0.001034433
e	3.5820765e-05	1.0145925e-05	2.0308626e-05	1.2395095e-05	1.1927013e-05	7.489285e-05	0.0012089837	0.009650149	0.07720719	0.3992926	0.007994107	0.26641068	0.09001077	0.14244156	0.003984268	0.001634258
e	3.805612e-06	3.2821572e-06	8.1208344e-07	5.045292e-06	6.233592e-06	1.6617238e-05	9.245292e-05	0.0055391854	0.13279486	0.19804688	0.017827926	0.5669879	0.05140981	0.023960415	0.0021569165	0.0011478948
n	0.0003997057	0.00014928015	3.3040553e-05	0.00010407668	0.00012217452	8.562274e-05	0.00031909635	0.002882754	0.043874353	0.13299753	0.32959297	0.29676256	0.10432925	0.07661121	0.0064904075	0.0052459068
ì	0.0006943737	3.7210608e-05	4.1215655e-05	3.2343876e-05	3.5472152e-05	4.222083e-05	0.00023691556	0.0020043757	0.023381703	0.101473995	0.010826112	0.32614037	0.18744622	0.32146886	0.017739225	0.008399371
c	2.8950277e-05	3.70639e-05	7.0341457e-06	2.1208753e-05	3.5999597e-05	2.208411e-05	3.4602945e-05	0.0005413196	0.007438206	0.031689122	0.0014136492	0.3982509	0.49064153	0.06792865	0.0017508164	0.00015890402
h	0.00019318263	2.0693167e-05	3.4420154e-05	2.4697585e-05	1.8934055e-05	5.442402e-05	0.00028891134	0.0026776039	0.044808578	0.093539916	0.03366772	0.44122618	0.10699723	0.1615237	0.112596236	0.0023276187
a	0.0004204066	9.10961e-05	5.782832e-05	0.00010225296	8.513924e-05	5.341777e-05	0.00022089484	0.0062089455	0.072559714	0.07209523	0.0006493581	0.2688303	0.5068439	0.027011665	0.03418664	0.010583217
è	0.0010439553	0.00019647084	3.3157696e-05	0.00013035163	0.00018177966	5.8289046e-05	6.563365e-05	0.0009059443	0.0120153325	0.030622242	0.056576483	0.1441978	0.1592794	0.3348009	0.07545527	0.1844369
g	0.0019004248	0.00037614972	5.3619584e-05	0.00024042126	0.000339277	0.00010994158	0.00010511349	0.0020311726	0.034112275	0.059140164	0.026653789	0.38609695	0.12424834	0.20832896	0.11697971	0.039283644
g	0.001050826	9.125551e-05	0.00022277556	0.000108721804	4.255009e-05	6.749325e-05	0.00023148299	0.0012202833	0.009465538	0.014354291	0.028197067	0.14568894	0.04714106	0.27072757	0.41323096	0.068159215
u	0.0022489044	0.00030601627	0.000321686	0.0003711565	0.00018318537	8.357646e-05	0.00020448036	0.0022161934	0.011672533	0.017632885	0.0020990823	0.13560231	0.36296397	0.114510626	0.23491284	0.1146705
o	0.0004398903	0.00035832525	4.768363e-05	0.0002988786	0.00031665032	0.00010591099	4.7365647e-05	0.0006495314	0.0021748007	0.0047493	0.004204219	0.044576634	0.11427583	0.3787778	0.0647958	0.38418135
n	0.00023374241	3.0217274e-05	1.4530006e-05	2.9718569e-05	2.8894221e-05	1.4853724e-05	3.5444642e-05	0.00012206165	0.0019720981	0.0032894472	0.009554674	0.022859728	0.08991833	0.28916746	0.12112326	0.46160555
t	5.4350426e-06	3.634398e-06	6.1824194e-06	3.1093768e-06	2.6038754e-06	1.2130186e-05	6.6873756e-05	0.00017489145	0.0022520516	0.014233025	0.0038138381	0.058430076	0.08622321	0.4892253	0.31152555	0.034022108
a	3.138455e-05	4.5637844e-06	4.764363e-06	3.5770142e-06	3.8082094e-06	4.591208e-06	3.9245246e-05	0.00013797525	0.0015295653	0.009181559	4.0375344e-05	0.030781526	0.6681816	0.1689012	0.034370955	0.08678318
n	7.841277e-05	2.0100591e-05	5.4381926e-06	2.116312e-05	2.1448821e-05	1.2085795e-05	1.4832728e-05	0.00014516924	0.0030065323	0.0056190183	0.0071392	0.03590887	0.11796353	0.30976248	0.16527583	0.35500592
a	1.2845059e-05	5.6981403e-06	9.625938e-06	4.5372853e-06	2.9353535e-06	9.438658e-06	4.837681e-05	0.00015462755	0.0023941658	0.011912431	0.0045502577	0.06350537	0.122562826	0.4199773	0.33275768	0.042091817
m	1.563424e-05	1.5358011e-05	3.417293e-06	1.8378258e-05	1.4379947e-05	1.15573785e-05	5.268719e-06	8.5334694e-05	0.0006969901	0.0023198666	0.0036399714	0.057552304	0.038096674	0.4784187	0.30499017	0.11411594
e	3.0460507e-05	8.171709e-06	1.4005173e-05	6.4204e-06	4.4293306e-06	7.0350206e-06	1.3372856e-05	2.097447e-05	0.00045550865	0.0010917699	0.0028263533	0.018924268	0.029028045	0.29600134	0.5409426	0.11062524
g	5.525389e-06	7.569537e-06	2.1289316e-06	9.796616e-06	6.8205445e-06	4.9352357e-06	2.730137e-06	4.757692e-05	0.00019694958	0.00085471733	0.00052581	0.023092637	0.03745382	0.37105778	0.347583	0.21914823
r	1.9178302e-05	3.3212034e-06	5.2820815e-06	2.6117618e-06	1.8798743e-06	2.853875e-06	1.0146864e-05	3.1772503e-05	0.0006424643	0.0027397268	0.0017453535	0.029625133	0.068664394	0.30913553	0.5359926	0.051377647
à	1.8740928e-05	1.8561694e-06	2.0097154e-06	1.4857515e-06	1.1539747e-06	7.519806e-07	7.688687e-06	5.99796e-05	0.0005581809	0.0026841403	2.6825202e-05	0.015649684	0.66424817	0.15374187	0.084522836	0.078474626
n	9.27173e-06	4.3732402e-06	1.510118e-06	5.0536596e-06	2.5858355e-06	1.2379271e-06	6.086789e-07	1.7200126e-05	6.59874e-05	0.00022310778	0.0007283623	0.005702543	0.0038356767	0.04785348	0.83699745	0.104551524
i	0.00019689841	1.2706711e-05	2.5293384e-05	1.3704695e-05	4.6794125e-06	3.5446917e-06	6.1934174e-06	2.4336268e-05	8.371495e-05	0.000119637516	0.00040555073	0.0044364105	0.002624406	0.049789395	0.87095785	0.07129553
</S>	0.00017623165	0.00027965373	5.6293935e-05	0.00022837258	0.00023405085	7.5852404e-05	4.4150656e-05	0.00017788575	0.00013980186	0.00021998202	0.00013652364	0.00074008526	0.007717998	0.017753495	0.06850103	0.9035185
