 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
è	0.022784384	0.018411446	0.05071683	0.46370208	0.118086986	0.098595954	0.20368771	0.022857308	0.0006299936	0.00049125525	3.602289e-05
s	0.011277462	0.0040844725	0.03205773	0.24005575	0.22333594	0.17347418	0.17364036	0.14170828	0.00019321276	6.296221e-05	0.0001096995
s	0.00080413785	0.0015871128	0.0023453836	0.024127197	0.2028909	0.24699277	0.38992128	0.12929818	0.0018993316	0.00011059326	2.3153989e-05
u	0.004906091	0.0025672428	0.0026407554	0.006015203	0.021005394	0.7959561	0.1180568	0.04715645	0.0013891406	5.8090496e-05	0.00024875274
m	0.0018784346	0.0020659342	0.0024284676	0.025895307	0.011622665	0.093266405	0.72986615	0.12840605	0.004242207	0.0002552412	7.306628e-05
u	5.2399493e-05	7.300185e-05	0.00012607455	0.00043542555	0.009990415	0.27263275	0.58724797	0.097824454	0.031113714	0.00047257784	3.1183983e-05
a	0.00012604614	0.0001228025	0.00024757063	0.0064524915	0.0011400516	0.025071599	0.5665368	0.3564074	0.042745866	0.00087546743	0.00027384082
v	0.0009927339	0.0005699875	0.00018744468	0.002299612	0.0006022907	0.006968617	0.48840177	0.37401643	0.124153174	0.0016516171	0.00015627722
ò	0.00012071465	6.4647975e-05	5.3781172e-05	0.00029689755	0.0009478512	0.0309961	0.31994405	0.18924719	0.4422662	0.00996148	0.006101131
r	9.45953e-05	0.0002706542	0.00024307072	0.0029193296	0.0010475983	0.007461256	0.08212271	0.46850362	0.40612248	0.029787017	0.0014275967
a	0.00043027045	0.00066473987	6.695125e-05	0.0008728213	0.0007857126	0.0006759276	0.025041593	0.3914886	0.5235575	0.038605575	0.017810319
s	0.008090639	0.025623254	0.0047349613	0.0051498883	0.0035214468	0.010424085	0.022596534	0.06105667	0.52467054	0.15746264	0.1766693
o	7.1200207e-06	1.0539944e-05	8.1996313e-07	7.225951e-07	2.6399648e-05	0.0004724993	0.0040510143	0.018248986	0.8133775	0.14991343	0.013890964
t	0.00018722052	0.00023989753	0.00012852521	0.00018431089	6.080372e-05	0.0003513267	0.0021766855	0.009313719	0.44254515	0.48559922	0.05921307
o	6.48553e-06	7.792358e-06	1.5703323e-06	1.0930751e-06	8.436136e-06	0.0003432382	0.0030494148	0.005131375	0.3475776	0.5876002	0.05627284
t	2.244145e-05	2.1821807e-05	2.030669e-05	5.3260257e-05	9.832071e-06	5.858835e-05	0.001148035	0.005403822	0.18718395	0.70563906	0.100438975
s	1.939663e-05	1.8233528e-05	2.4666256e-06	7.280964e-07	5.619421e-06	0.00016422967	0.00065287965	0.0015939188	0.20232783	0.68764865	0.10756604
o	1.3598664e-06	2.1243557e-06	1.5082372e-07	7.66682e-07	2.9391185e-06	2.3558592e-05	0.00012214888	0.00033023066	0.104963504	0.8792318	0.015321401
m	6.9637026e-06	9.397839e-06	2.7366466e-06	7.680885e-06	6.6788743e-07	2.7864362e-06	4.9355498e-05	0.00034974783	0.018584874	0.21880661	0.76217926
ì	7.956262e-07	2.9409366e-06	3.2641907e-07	7.5448256e-08	4.4189424e-06	0.00016449936	0.00023708223	0.00029009054	0.07609261	0.863454	0.059753235
</S>	1.2660584e-05	4.144592e-05	1.1241778e-05	1.8354054e-05	8.5421125e-06	7.3914407e-06	0.00014153896	0.0019263817	0.047121067	0.5210376	0.42967385
