 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
e	8.067549e-06	6.9435687e-06	4.2539727e-06	6.761937e-06	1.2114962e-05	0.00019593548	0.00038732347	0.0023596103	0.015265484	0.2581695	0.45932397	0.19423568	0.06399773	0.006026528
g	1.5786489e-05	5.8253776e-05	3.5515484e-06	2.203009e-05	3.579989e-05	5.021277e-05	0.00020643995	0.00030190824	0.0055590705	0.06670774	0.2965457	0.58069855	0.042271763	0.0075231795
r	1.4852172e-05	8.103128e-06	4.5482093e-06	6.50551e-06	9.485142e-06	0.00011281661	0.00028262893	0.0013330973	0.011671048	0.13159013	0.3254909	0.30993226	0.20304349	0.016500102
à	1.0307887e-05	3.7613981e-06	1.6208535e-06	2.6758728e-06	7.354269e-06	4.6789733e-05	1.08222575e-05	0.003216121	0.043987326	0.048507016	0.29614854	0.077752024	0.5063618	0.02394386
n	3.1949887e-05	4.673752e-05	3.8842313e-06	1.4203565e-05	2.449386e-05	2.766314e-05	0.0012236383	0.00019664045	0.00039209428	0.026082199	0.103108704	0.62370425	0.15063934	0.09450424
i	0.0006587734	9.0267495e-05	8.033627e-05	5.555616e-05	5.6974175e-05	7.454427e-05	0.00018993413	0.0006585624	0.0009863176	0.032230392	0.1772883	0.4518649	0.27902088	0.056744236
ò	0.0010205557	0.008130813	0.00026705177	0.0016687775	0.0014363881	0.0008768649	0.00041236676	0.003293794	0.008095878	0.0044277003	0.040152278	0.108641066	0.29135993	0.5302166
l	0.0006960879	0.002054474	3.6436395e-05	0.00025907805	0.000346457	0.0002327076	0.00018899718	0.0023796647	0.0035688472	0.0016568175	0.04287882	0.617297	0.109047025	0.2193576
o	0.00023218388	2.7335009e-05	2.5846353e-05	1.6809596e-05	1.8074144e-05	1.9292227e-05	0.00014210385	9.3723764e-05	0.00014550303	0.004074253	0.023672357	0.48584503	0.4056585	0.08002903
</S>	0.0009626548	0.009013622	0.00037415815	0.001964775	0.0015099936	0.00088531146	0.0002831172	0.0027783802	0.004998681	0.001145724	0.0046717147	0.011434541	0.21153148	0.7484459
