 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
n	4.540414e-05	0.013128893	0.051448975	0.5807971	0.22854373	0.0922853	0.018013835	0.004574151	0.002380508	0.0030669346	0.0033430466	0.0023721538
o	0.0017818973	0.0037876586	0.064466536	0.25825253	0.2921315	0.11185614	0.114195414	0.030395925	0.024123708	0.043047998	0.027145604	0.028815055
a	6.4411884e-06	0.0021368433	0.00035466734	0.22736168	0.42693463	0.22677745	0.06097907	0.038645715	0.011240657	0.0024302893	0.0014025567	0.0017300418
p	6.1181627e-06	0.0013226051	0.00024490524	0.08729831	0.5274481	0.23800899	0.066916384	0.048350908	0.022779575	0.0057048956	0.001464086	0.00045508795
p	0.0051498963	0.0002747841	0.0013475162	0.012914233	0.008000282	0.8579818	0.003568454	0.048732508	0.0033785603	0.024437873	0.03384312	0.00037098775
è	0.0068623656	0.0017681115	0.0016726101	0.04894941	0.0019241603	0.79316497	0.0003757393	0.051408242	0.00043142284	0.035254583	0.058119323	6.909331e-05
n	3.7148264e-05	0.06821842	0.03825946	0.14423725	0.13228515	0.32884938	0.18102686	0.018217891	0.009064318	0.024486206	0.03325522	0.022062773
a	0.0014747791	0.0039393604	0.01013465	0.034008913	0.10234341	0.5377222	0.1445414	0.071755864	0.008364509	0.04970843	0.028416188	0.0075903432
o	3.1041454e-06	9.5695184e-05	5.7281228e-05	0.0036565815	0.039933164	0.1835936	0.40847903	0.25670555	0.093963884	0.008646833	0.002266888	0.0025984969
m	2.6049602e-06	3.9007147e-05	1.167558e-05	0.0015359839	0.038232643	0.13490696	0.30953014	0.31294355	0.16547458	0.033938047	0.0028945056	0.00049037783
a	0.001213465	7.134236e-05	0.00027209322	0.008381281	0.0016548246	0.66747206	0.009284685	0.18046539	0.007643772	0.06759466	0.055868257	7.8091216e-05
r	1.217981e-06	3.2763324e-05	1.7671033e-05	0.004257645	0.012243269	0.2688874	0.15199862	0.36766082	0.13869758	0.045487747	0.00972619	0.0009891517
è	0.017089698	0.00019933768	0.0018692827	0.0016076772	0.00035524296	0.058071323	0.0046260427	0.31442678	0.02649885	0.4023805	0.17245539	0.00041984624
i	2.7601875e-06	0.001755729	0.0013813645	0.025649311	0.1566182	0.04195499	0.42831245	0.026724683	0.048233125	0.19627693	0.059564646	0.013525876
k	8.68068e-07	6.055294e-06	1.7060423e-05	0.00031465603	0.007897279	0.008807335	0.5042122	0.12189457	0.22947879	0.112538114	0.010954369	0.003878677
a	0.0032151863	3.7764537e-05	0.0017585588	0.0006707228	0.00049613597	0.021038013	0.010360779	0.0978651	0.057756215	0.6362768	0.16951618	0.0010085464
è	6.140109e-06	1.9066963e-05	3.0294645e-05	0.0013125978	0.010298376	0.026466295	0.12938578	0.19340391	0.22541514	0.23693383	0.15710495	0.01962366
p	1.9346123e-06	0.00038175174	0.0001822046	0.011285282	0.16358726	0.014540552	0.3779231	0.018106941	0.041992355	0.2348734	0.11604428	0.021080898
l	0.0009550826	9.567923e-05	0.001087613	0.00077428337	0.004068435	0.011248339	0.09114671	0.036410782	0.036427315	0.6711837	0.14129725	0.005304939
è	0.0056177997	0.00010755158	0.0038402062	0.0025804332	0.000772386	0.012722965	0.005376895	0.0124982465	0.0092003485	0.50088984	0.44494438	0.00144892
o	3.7652644e-06	0.0007536284	0.00048500503	0.021517383	0.15205322	0.033284087	0.2836881	0.026510272	0.028756319	0.16792727	0.26235422	0.02266668
s	3.8812263e-06	1.2857828e-05	7.538337e-05	0.00060881465	0.0071953475	0.003933302	0.16223915	0.04293145	0.14290626	0.26215217	0.25184613	0.12609522
a	0.004350104	8.07239e-05	0.0008949379	0.00084589	0.0005151803	0.004414396	0.00063855085	0.016716383	0.005640399	0.23418915	0.7312053	0.0005090015
p	1.3615411e-05	1.0519258e-05	3.816039e-05	0.0005095125	0.0032116044	0.005713291	0.024199625	0.034552675	0.060561214	0.10924152	0.69045407	0.07149417
o	0.015754633	0.0007802169	0.003307478	0.003986469	0.0008605729	0.0088378005	0.0010923716	0.023957327	0.011838053	0.16369927	0.7651171	0.0007686726
r	1.51808645e-05	1.0571826e-05	5.82575e-05	0.00075574085	0.0049455897	0.007119904	0.029775873	0.032358475	0.053922284	0.077609666	0.68671495	0.1067136
ì	0.036047965	0.0016730138	0.010739496	0.004717825	0.0005244518	0.010329442	0.00032034612	0.03464095	0.0072776787	0.14813574	0.74485093	0.00074225024
t	3.3855208e-06	0.00031082222	0.00016730791	0.010806302	0.1974063	0.027813986	0.37311032	0.026755087	0.027113799	0.056819163	0.22691378	0.05277967
o	0.0067386497	0.00082326366	0.013826773	0.0032447998	0.00525403	0.010017232	0.040892895	0.017503683	0.019404452	0.20979667	0.6290057	0.043491878
</S>	4.6488014e-05	5.1113413e-05	0.00030188123	0.0017929086	0.00975954	0.008464116	0.06803492	0.021915043	0.076995425	0.03316793	0.21956454	0.5599061
