 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
o	0.05105826	0.003119416	0.09460275	0.40318382	0.23279321	0.00966545	0.07618766	0.039163895	0.011082518	0.07864684	0.0004961078
r	2.0454625e-05	0.00706173	0.005629614	0.14832008	0.77215356	0.05041401	0.011269804	0.002784539	0.00064927066	0.001048583	0.0006484347
à	0.09935662	0.012228808	0.034788296	0.14920403	0.47969106	0.05468167	0.080791466	0.034459814	0.015547296	0.03555389	0.0036971164
e	0.000544247	0.03237742	0.027490506	0.15523058	0.264788	0.23258118	0.18764175	0.042196684	0.0179903	0.009321563	0.029837709
n	2.5256616e-06	0.0022597963	0.00031728146	0.05677033	0.45481712	0.38561305	0.06496391	0.021173311	0.0061837602	0.0018613253	0.006037542
d	0.05992806	0.0019248949	0.0051355995	0.028025318	0.267912	0.10068531	0.37464827	0.100956745	0.016455498	0.043029957	0.001298323
ì	0.09321643	0.019712728	0.03327984	0.022909446	0.20938022	0.04282714	0.39297527	0.10244394	0.03241743	0.04836641	0.0024711215
n	8.10571e-05	0.026887096	0.01155397	0.05005922	0.16861762	0.14493161	0.42498177	0.09283324	0.028569302	0.01928667	0.032198336
n	0.011415596	0.0026801336	0.0070018154	0.022147192	0.3529029	0.14650208	0.2803329	0.11917465	0.0115987165	0.00499573	0.041248318
o	0.1568232	0.0051561105	0.020893425	0.009273978	0.054669507	0.019951414	0.21267772	0.13708282	0.06183628	0.16831815	0.1533174
t	2.5439664e-05	0.000510325	6.9292524e-05	0.0012637775	0.08533696	0.38837352	0.24512008	0.19286449	0.04405516	0.024417037	0.017963896
t	0.0034728847	0.00049150165	0.0008862906	0.0026080403	0.037720412	0.013711235	0.6186265	0.21733774	0.0343221	0.07075546	6.7915935e-05
e	0.0045326906	0.001445875	0.0023691724	0.0053505218	0.021754447	0.016494919	0.36869678	0.1810287	0.12548296	0.27267525	0.00016863795
p	1.3275966e-05	0.00048761367	4.9902785e-05	0.00085122796	0.044608243	0.14559233	0.29983264	0.314041	0.10998484	0.06698087	0.017558077
ù	0.008459877	0.00049036474	0.002195597	0.0019744257	0.010166036	0.008590217	0.3272419	0.20624918	0.11682332	0.31767687	0.00013219025
r	2.4808069e-05	0.010025268	0.0012538561	0.012555463	0.06514687	0.08514371	0.25183725	0.19933522	0.1741545	0.11726826	0.0832548
u	0.026319483	0.0016187261	0.00471377	0.002188993	0.016356671	0.028347066	0.30363464	0.37381372	0.116986915	0.036760174	0.089259826
m	2.243803e-05	0.00012800145	2.7383423e-05	0.00052807224	0.0046259956	0.05132124	0.047492027	0.1257446	0.39333433	0.23407125	0.1427046
a	0.00054271205	7.675032e-05	0.0002063418	0.00033503346	0.0011042317	0.005378771	0.13513714	0.14673644	0.2372889	0.47302097	0.00017269136
n	6.0396883e-06	4.499984e-05	1.2615626e-05	0.00017908348	0.0041567753	0.018686296	0.027488042	0.060669716	0.17437579	0.67421407	0.0401666
e	0.0049738726	0.0004458939	0.003892605	0.0022579303	0.0025958496	0.0012642284	0.026697855	0.031598903	0.09173823	0.8344473	8.7367545e-05
c	1.4425348e-05	4.6278496e-05	1.5859245e-05	0.00020596808	0.0027339724	0.019652152	0.0067589944	0.024016056	0.10394987	0.7437309	0.09887553
h	0.00021388388	1.31862735e-05	9.326739e-05	8.283096e-05	0.00023995493	0.0014624089	0.032038767	0.08426284	0.26931933	0.61135983	0.00091372716
à	9.423291e-06	7.924934e-05	3.5295867e-05	0.00023990181	0.0012339723	0.0030085624	0.051770933	0.04536661	0.065303065	0.8328158	0.00013708201
t	6.8116366e-05	0.0007067189	0.00025667503	0.00039071921	0.0349962	0.039671477	0.054825325	0.053995237	0.04401981	0.7102401	0.06082951
u	0.03729045	0.050094783	0.010854955	0.011607067	0.049159054	0.027442824	0.059943296	0.05852341	0.06651481	0.5808555	0.047713865
</S>	7.342197e-05	8.847846e-05	4.0689745e-05	0.000195343	0.0019680725	0.01644972	0.0065378444	0.022655513	0.05861674	0.33191878	0.56145537
