 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
f	2.198888e-06	1.809302e-05	2.5630408e-05	0.013755739	0.1663303	0.700312	0.073524155	0.028216949	0.009997602	0.0042462116	0.0015490563	0.0012625039	0.00075954775
f	0.0055196052	0.0011270582	0.0060850894	0.04729341	0.026394337	0.86211276	0.0055137915	0.013900259	0.0020401594	0.017543979	0.0033262013	0.008986441	0.00015694273
ì	0.02743858	0.008440348	0.026162159	0.12230454	0.023793194	0.68393826	0.01004044	0.024771865	0.0020147404	0.029398527	0.0116830245	0.02990931	0.00010500847
m	9.6792726e-05	0.003933372	0.01710484	0.07174026	0.43979603	0.1778707	0.048575267	0.037072986	0.03528639	0.09331567	0.027013728	0.02747709	0.020716894
m	0.0068314737	0.0058341455	0.016721964	0.12505208	0.25162396	0.47492942	0.038133528	0.03877433	0.00738861	0.025342071	0.003434386	0.0047893375	0.00114469
u	0.006480299	0.010442975	0.0066063856	0.17908813	0.009208513	0.6593567	0.0016881871	0.008312339	0.00033661697	0.030912535	0.00466111	0.082787514	0.000118680015
e	3.671448e-06	3.2750515e-05	7.1320894e-05	0.0020699576	0.03462215	0.3610468	0.23574336	0.17307362	0.05048502	0.12044038	0.01686785	0.0046840394	0.0008590543
t	1.2085347e-06	8.011819e-06	6.6897537e-06	0.00027720392	0.015323306	0.17175066	0.40294817	0.2237937	0.13769554	0.03653645	0.010187255	0.000910111	0.00056165067
i	0.0016298073	0.00033534138	0.0008371139	0.0024808496	0.0036375578	0.22225027	0.025110569	0.15573622	0.014651615	0.39232516	0.12115247	0.05980359	4.9374765e-05
n	2.1380035e-06	9.485266e-06	5.0283907e-06	0.00073186104	0.010553477	0.25812367	0.20479406	0.30411124	0.11472359	0.052900817	0.0497327	0.004025739	0.0002862111
è	0.004089054	0.0008960215	0.002257559	0.0017920403	0.0010185986	0.045468003	0.012468823	0.10831475	0.0112759285	0.3991921	0.25128466	0.16182435	0.00011808093
c	4.2155234e-06	8.3100786e-05	0.00021147415	0.0056300103	0.097746015	0.03237734	0.079922624	0.10834495	0.12059828	0.30025813	0.1851614	0.043302223	0.026360258
h	0.00066300726	0.0005882729	0.00030436227	0.0069080857	0.0175605	0.3020133	0.06552572	0.30681968	0.06466351	0.20401789	0.025838124	0.004972448	0.00012514772
i	0.008967309	0.0071289577	0.004968809	0.115143575	0.0020500903	0.2989729	0.0016641029	0.042688373	0.0011887036	0.34999138	0.07452564	0.09265644	5.3729887e-05
e	1.1981414e-06	1.4891448e-05	2.3892908e-05	0.00023873492	0.008156052	0.011043703	0.05720676	0.0861257	0.087206475	0.44135842	0.22364011	0.07356408	0.011419914
s	2.247491e-06	1.6906171e-05	1.2942967e-05	0.00012342854	0.005140356	0.0072338325	0.13666251	0.12662429	0.19703475	0.13589415	0.31252122	0.05027849	0.02845488
t	0.0013322475	0.0005100336	0.0010365485	0.00062570715	0.00032581133	0.0023960727	0.0018031979	0.018023357	0.0028116184	0.14134431	0.38101724	0.4486236	0.00015025637
è	0.00061618834	0.0009883437	0.002412783	0.0011413377	0.00046435525	0.0029959292	0.0008844598	0.009180204	0.0018622881	0.13592619	0.5052708	0.3382317	2.5424497e-05
c	3.8737057e-06	2.681781e-05	5.179799e-05	0.0033515743	0.089697294	0.02980041	0.08477122	0.06097242	0.06678458	0.17410697	0.2655423	0.16464627	0.060244486
e	0.0013315385	0.0013684736	0.00066865556	0.0055645886	0.0062708436	0.055881824	0.030766692	0.22504705	0.056284405	0.34895247	0.15784404	0.10906959	0.0009499013
p	3.0484812e-06	2.5608912e-05	4.5348468e-05	0.00024070278	0.0077150646	0.005096988	0.03271665	0.030961044	0.04816003	0.13349028	0.29007414	0.37616506	0.0753059
l	0.0010556658	0.0027094306	0.0046504256	0.0017006601	0.0003313074	0.0014355684	0.00058989716	0.004139967	0.000990692	0.04833527	0.28332648	0.6506955	3.9158047e-05
ò	0.0018650707	0.0031615922	0.005424118	0.002228288	0.0005187448	0.0027851504	0.0007134333	0.0041212444	0.00135675	0.07763547	0.55625904	0.34391528	1.5816426e-05
n	1.2578356e-05	5.5486456e-05	0.00011317164	0.003428605	0.070913464	0.04195321	0.14510737	0.08893233	0.081270054	0.13654141	0.1873	0.19233447	0.052037835
n	0.0024316758	0.0057762736	0.0033352743	0.0027349505	0.0015107901	0.0074286754	0.0035107532	0.00933661	0.0061782594	0.048639964	0.06113486	0.82429177	0.02369022
i	0.040158816	0.06077081	0.05938514	0.022942187	0.004329478	0.03483031	0.0028496152	0.007845423	0.004587724	0.06054682	0.102360554	0.59744173	0.001951415
</S>	0.0003388444	0.00058351277	0.0013424626	0.0013366219	0.008154427	0.015033077	0.0463348	0.025830157	0.05345226	0.011323481	0.12987012	0.19911756	0.5072827
