 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
ì	0.019585079	0.018274147	0.004941495	0.008520577	0.19161822	0.7144933	0.014044533	0.014265131	0.014057451	0.0002001382
c	2.6013247e-06	3.2224016e-05	0.0013911857	0.0268422	0.4760576	0.4198774	0.06898971	0.00128628	0.000117993935	0.0054027536
h	6.668647e-05	0.00063358096	0.0063349544	0.19288838	0.7377924	0.05554777	0.005540896	0.0010441192	8.817587e-05	6.3115505e-05
a	0.0005355305	0.003492126	0.008823947	0.012831607	0.15449078	0.7216265	0.041430335	0.03322706	0.022708729	0.00083327375
p	1.3754849e-06	4.630138e-06	0.0001906278	0.014806674	0.15833026	0.41776058	0.37484652	0.018741567	0.0033963108	0.011921428
à	0.0037975574	0.0050307256	0.0013822864	0.00020726457	0.006538553	0.45756078	0.15785094	0.23804998	0.12952283	5.9145088e-05
r	3.2106427e-06	1.903761e-05	0.002129747	0.1298965	0.0920206	0.2606159	0.46753025	0.030107064	0.0019300756	0.01574763
o	0.0031872224	0.0071046078	0.020259188	0.06376463	0.081744336	0.18359494	0.28702474	0.22998731	0.01988057	0.103452444
n	2.4034443e-05	5.7716752e-05	0.00040286934	0.011147738	0.01280009	0.018221647	0.25862184	0.36278474	0.19498672	0.14095262
t	0.0057931705	0.015403453	0.00490967	0.00022595942	0.0011001566	0.034060568	0.06257401	0.46843445	0.40717158	0.00032699763
a	0.008145119	0.015657859	0.013033726	0.001448671	0.004090557	0.13718319	0.066603445	0.5399128	0.21363856	0.00028609857
s	5.253334e-06	1.5654165e-05	7.7128374e-05	0.0017635063	0.0010019746	0.00041839876	0.0110773435	0.22256061	0.69787556	0.06520458
t	0.0031791737	0.0049416414	0.0024295314	0.00013016224	0.00054819486	0.017644726	0.05575807	0.57013226	0.3450957	0.00014060197
i	0.0039944383	0.004841764	0.0032036856	0.0003563968	0.0015832812	0.07225234	0.03629613	0.62742233	0.24996535	8.422214e-05
n	3.8723983e-06	9.501071e-06	4.2564567e-05	0.000692433	0.0003925911	0.00021975263	0.005283397	0.18717636	0.7731182	0.033061285
a	0.0013043102	0.0025832364	0.0010944894	5.0300478e-05	0.00022067192	0.007694091	0.015149676	0.5298693	0.4418619	0.00017205757
g	2.2431877e-06	6.069038e-06	2.6593321e-05	0.00026264344	0.00016131533	0.00015523889	0.0037714457	0.15767537	0.8155503	0.022388816
l	0.00012687226	0.0032033208	0.0013542658	5.0398387e-05	0.00029130114	0.008739326	0.0054710954	0.3627534	0.6175894	0.00042063816
i	0.00023862197	0.006171939	0.0034522496	0.0009384495	0.0014259977	0.03849917	0.00876237	0.33033112	0.6096917	0.00048840285
s	8.63235e-06	1.6050895e-05	5.623676e-05	0.00093369745	0.0004239546	0.0001792263	0.002252232	0.13678756	0.8309235	0.028418949
ì	1.0373124e-05	0.00013083621	0.00030663013	5.406019e-05	0.00030326797	0.009743186	0.0059858705	0.43009886	0.5529008	0.0004661007
a	2.1427952e-05	2.5556003e-05	0.0007095077	0.15146679	0.05256957	0.016266784	0.12356869	0.34052372	0.12976189	0.18508606
</S>	3.4107303e-05	9.586163e-06	2.4607978e-05	0.00077084306	0.0006351797	0.00016623737	0.0027522095	0.45949477	0.34617203	0.18994041
