 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
e	0.0035520862	0.005427443	0.011905223	0.018285977	0.7227118	0.1266149	0.09157439	0.0019060812	0.0029207729	0.015101284
l	1.5465353e-05	1.6895898e-05	0.0007886556	0.13426684	0.35164008	0.4772532	0.018696537	0.0072120214	0.007950075	0.0021601322
i	0.0016345656	0.014566154	0.019587394	0.017829167	0.5742538	0.2385969	0.09891542	0.027071957	0.007338047	0.0002066587
p	1.008513e-05	6.3440434e-06	0.00024303126	0.061537746	0.115757465	0.7671709	0.014537866	0.024088047	0.015034364	0.0016141764
a	0.002931565	0.029875567	0.031259026	0.011464633	0.32821426	0.2938762	0.25228402	0.042680003	0.0071604326	0.00025437874
r	5.668386e-06	4.255117e-06	0.00013881853	0.03507057	0.05175409	0.8373487	0.017294694	0.040634066	0.01656381	0.0011852889
ò	0.0050834767	0.0690569	0.046061076	0.0032404598	0.08247084	0.38685226	0.3232025	0.076241866	0.007345935	0.00044482638
n	2.1488115e-05	1.076862e-05	0.0003594228	0.002485041	0.00938348	0.043842047	0.94028884	0.0008622388	0.0007708532	0.0019757305
g	0.002440206	0.006667549	0.0049643335	0.0040299934	0.039631903	0.266562	0.62813133	0.014554867	0.0054919356	0.027525907
h	0.002171527	0.020467937	0.005197917	0.0016131507	0.022094592	0.051807273	0.8876173	0.006135505	0.0016329135	0.0012618646
ì	0.00031760754	0.017240576	0.0023863176	0.0015607775	0.01264016	0.0022214456	0.95830137	0.0041195983	0.0010915985	0.00012057816
z	2.0384306e-05	8.743801e-06	0.0001870661	0.003910852	0.0046879323	0.006091047	0.9765237	0.002164059	0.0010795053	0.005326662
i	0.007901875	0.016279444	0.023457026	0.011190886	0.042195275	0.100204445	0.73532236	0.04296956	0.010580879	0.009898307
n	4.0749524e-06	1.7697494e-05	0.00013036061	0.0044596805	0.0020237502	0.044673577	0.007916652	0.6537651	0.25052857	0.03648052
a	0.00097424217	0.010370007	0.008586976	0.0026797066	0.004454788	0.01831701	0.14120401	0.70542246	0.107547	0.00044376001
f	2.3177367e-06	5.267837e-06	3.578496e-05	0.0016582968	0.00045829764	0.009115789	0.0009925286	0.5404853	0.43652198	0.010724453
à	0.00067571376	0.013646897	0.010420737	0.0026683486	0.0042838054	0.009295411	0.15958682	0.68244416	0.11625777	0.00072045164
i	1.2987486e-05	5.5233493e-05	0.00012286183	0.018223299	0.012472653	0.045580026	0.16989629	0.18455413	0.45038414	0.11869838
a	3.8321178e-07	1.5612317e-05	1.4086245e-05	4.7040787e-05	7.02284e-05	0.0021281454	0.0010200336	0.59921926	0.3769603	0.020524953
l	2.6982782e-06	5.0323466e-05	9.556039e-05	0.00011198114	0.00023027933	0.010372942	0.0013182103	0.52948946	0.44706833	0.011260216
ì	0.0031358965	0.09165097	0.061108865	0.0016438595	0.013518287	0.028629597	0.1361941	0.36483595	0.29311478	0.0061676754
o	4.9852988e-05	0.00017826704	0.0002624182	0.039493963	0.02103839	0.06560118	0.07998928	0.08371627	0.5419336	0.16773677
</S>	1.780588e-06	9.425417e-05	4.0646413e-05	0.0001371742	0.00020211584	0.0019184522	0.00067876885	0.24725254	0.60724574	0.14242852
