 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
k	0.0033792113	0.00876357	0.04569146	0.47163832	0.14189297	0.005177943	0.30494386	0.005461185	0.0034438004	0.009607776
e	0.033447955	0.049080797	0.076353855	0.33885488	0.31351268	0.0040003965	0.11978276	0.028711285	0.019592244	0.016663194
t	3.3806267e-05	0.00018742139	0.0031027435	0.02800358	0.71543854	0.20452571	0.030483412	0.014037669	0.002536364	0.0016508165
e	0.0036890972	0.00555084	0.0052412148	0.063170284	0.8212902	0.00279835	0.057178553	0.021911034	0.01913697	3.3445453e-05
e	9.044017e-06	3.452178e-05	0.0010480114	0.006332641	0.295189	0.5902949	0.08226838	0.022859532	0.0013614058	0.0006026106
t	7.844941e-06	4.1793282e-05	0.0005644564	0.005136972	0.27500138	0.3826772	0.28234613	0.05290717	0.0008602542	0.00045680173
è	0.012112336	0.014203739	0.0057920697	0.03340903	0.36696368	0.028804833	0.34067398	0.12472838	0.0729776	0.0003342716
l	1.8651685e-05	4.7900416e-05	0.0037919586	0.0066043595	0.0037295064	0.05608052	0.88641906	0.03256405	0.001758811	0.008985175
i	0.00029713978	0.00060903165	0.0003099673	0.0006428008	0.009553735	0.0037754902	0.97517866	0.0073479046	0.0015608453	0.00072449737
n	1.1822534e-05	4.746925e-05	0.00021100734	0.00020838501	0.007175331	0.50365597	0.052316844	0.40099427	0.023990152	0.011388819
a	0.0067518647	0.007966286	0.002210618	0.0025397171	0.026263671	0.0030836263	0.054113165	0.51995796	0.37696338	0.00014962946
d	8.164835e-06	1.8931885e-05	0.00011976736	0.00011596003	0.0047886507	0.06818288	0.018741105	0.77869487	0.12601726	0.0033124478
i	0.009471155	0.016728148	0.005385561	0.003587495	0.011537431	0.00078172726	0.0063245175	0.3651522	0.5808698	0.00016193063
v	8.0757545e-06	1.6155924e-05	9.089887e-05	7.589484e-05	0.0030437177	0.0444077	0.004673949	0.62376314	0.3131654	0.010755082
e	0.004325315	0.008058257	0.0025587762	0.0019169229	0.009321107	0.00034428897	0.0043794983	0.29588497	0.6730506	0.00016023114
n	6.2761733e-06	1.1493372e-05	5.6407454e-05	5.1747284e-05	0.002537814	0.022428086	0.0019082369	0.42603323	0.5281111	0.01885555
t	0.0048516914	0.0150728505	0.0105326045	0.008052926	0.010949211	0.00025813462	0.001065465	0.131708	0.8172747	0.00023440547
è	0.008690589	0.015666306	0.009460159	0.008879796	0.016884478	0.0009643722	0.0016122771	0.088146806	0.8493378	0.00035745426
s	1.5270243e-05	5.412626e-05	0.0006116711	0.0016524368	0.0154596325	0.17112416	0.21175158	0.06715161	0.44738975	0.08478973
s	0.0068034464	0.022897473	0.011786103	0.005293211	0.017280871	0.011124114	0.20316443	0.17584881	0.3782101	0.16759141
i	0.018497739	0.029541403	0.02613547	0.019715542	0.022068257	0.00068885076	0.026888214	0.069339104	0.78402	0.0031053778
m	8.944395e-05	0.00022202964	0.0002970847	0.00019879504	0.00195409	0.011381521	0.0005780076	0.073026165	0.7604285	0.1518244
e	0.00018951169	0.00060794636	0.00012619302	0.00019561079	0.0030963998	0.00013507709	0.0007307995	0.04130983	0.9535701	3.848522e-05
s	3.5353918e-05	8.457009e-05	7.612415e-05	5.8564012e-05	0.0013169436	0.0061016316	0.00050701783	0.08707994	0.78936934	0.11537054
s	0.0033166534	0.0097218845	0.007327428	0.006644757	0.008511784	0.00018140867	0.0006729726	0.04931679	0.91418934	0.000116926254
è	0.020683337	0.034449145	0.017971607	0.016282883	0.017406903	0.0012903585	0.0016865099	0.064101405	0.8254803	0.0006475645
r	1.970028e-05	7.2251656e-05	0.000272409	0.00038466195	0.015895922	0.2577373	0.120308146	0.068526454	0.27696404	0.25981912
a	0.007926603	0.03059735	0.018461427	0.007208181	0.0101281805	0.017221862	0.043074436	0.04572054	0.36806378	0.4515977
</S>	0.00056376425	0.0012896104	0.0020357126	0.0014677799	0.0040040193	0.032013554	0.0029458874	0.027764698	0.284145	0.64377
