 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
r	0.012105384	0.00022984865	0.00015077839	0.0040397346	0.0055686436	0.015779184	0.18342435	0.29292294	0.33816335	0.14721844	0.00039737357
ì	0.009145058	0.004045629	0.0014770993	0.0041718823	0.009626699	0.016037622	0.085065454	0.32226682	0.48205918	0.06590303	0.00020150801
m	5.6422326e-05	0.019558482	0.07341544	0.010348549	0.3833699	0.21788608	0.05676043	0.048795987	0.043784637	0.049938478	0.09608559
a	0.012502628	0.0058913296	0.011173805	0.010521272	0.05517986	0.2077939	0.4275022	0.17162439	0.07552147	0.017030139	0.0052589434
k	1.5142327e-05	0.00052238145	0.0012544402	0.0013966372	0.09889108	0.12466228	0.02270456	0.06761131	0.08782985	0.095384695	0.49972764
a	0.0026924654	0.00023409963	9.037524e-05	0.002767077	0.009932464	0.016702816	0.053639323	0.19286902	0.48913342	0.23136029	0.00057868205
n	1.18172175e-05	9.0435904e-05	0.00019978617	0.00034710896	0.06961044	0.04202022	0.02423202	0.08757574	0.13568653	0.44859543	0.19163047
a	0.021542616	0.0011381805	0.0008485839	0.008046749	0.0058610947	0.006089775	0.029456643	0.102289274	0.6286934	0.19571081	0.00032291035
f	3.5049226e-05	0.00010252849	0.00037950324	0.00044757838	0.060514867	0.042034633	0.011311953	0.019848881	0.09274102	0.53559774	0.2369863
à	0.0043125073	0.00016038287	0.00015744557	0.002390996	0.0015743603	0.001990698	0.02924244	0.12399701	0.46916094	0.36623204	0.00078115746
n	9.6719974e-05	0.010472298	0.023397539	0.0032539726	0.40727606	0.18143669	0.04665923	0.06470072	0.034741603	0.08219992	0.14576523
e	0.0922985	0.025131	0.010459521	0.13852237	0.031030083	0.058675826	0.078094326	0.13954891	0.12338025	0.10420052	0.19865873
</S>	0.00012720698	0.000114104834	0.00070897496	0.003058522	0.012373602	0.015103192	0.0058478643	0.0073830825	0.019887878	0.0912036	0.84419197
