 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
m	4.7677727e-06	0.0015782462	0.003606884	0.020102568	0.46603072	0.43903878	0.015857477	0.02936214	0.015021563	0.0014014641	0.00086963305	0.0006572343	0.00082139403	0.0056470847
e	0.002952713	0.00047365396	0.00029038085	0.062589854	0.010494877	0.0066765626	0.2707351	0.01896779	0.00830392	0.13193719	0.18991528	0.03041413	0.26611307	0.00013543591
e	3.189919e-06	0.0007877538	0.0035791064	0.022661868	0.25698897	0.52637863	0.045877837	0.10804189	0.023101188	0.0033989835	0.002013355	0.00089324405	0.003931003	0.0023429412
s	1.1321485e-05	0.0025269228	0.0028505323	0.008598312	0.2764151	0.4634692	0.08079451	0.09558118	0.05359538	0.0049100174	0.0023541003	0.001336373	0.0016558513	0.0059012147
ò	0.005411893	0.00041429835	0.00019773541	0.008693289	0.0025268723	0.0026565855	0.53682166	0.014048847	0.008764906	0.22585338	0.13465579	0.0077413414	0.052094758	0.00011860828
z	2.3089056e-06	0.0008191463	0.0019305443	0.0009957053	0.03532599	0.011831207	0.9105729	0.012745786	0.017855367	0.0037411822	0.0023451676	0.00018911713	0.0009694518	0.0006761232
u	0.0011048284	0.00019935475	0.00034479346	0.0014413898	0.01486812	0.0064999117	0.9401652	0.0061285044	0.010033684	0.012030493	0.0048766104	0.00047053935	0.0012124485	0.00062425545
n	2.795562e-06	8.537008e-05	0.00024439246	0.00036710055	0.014428731	0.17223413	0.020621324	0.44371435	0.3205579	0.004057771	0.0016998209	0.0037757463	0.002758032	0.015452571
f	0.0039135744	0.00021280382	0.00012088722	0.0022451573	0.001115328	0.0016019056	0.11774722	0.064965315	0.069516785	0.37219042	0.20581102	0.04461464	0.11581917	0.000125853
à	0.004245993	0.0022237475	0.000396802	0.004095484	0.0029284013	0.0065420936	0.07843302	0.053697247	0.07858239	0.11940235	0.22010893	0.13778926	0.29134735	0.00020693368
i	2.1699154e-05	0.010001631	0.039181616	0.015482921	0.1759552	0.115531005	0.398627	0.0679993	0.10905726	0.015321789	0.0098756105	0.0041318946	0.025457358	0.013355694
o	2.0584562e-06	0.00015982533	0.00027365208	0.0003954883	0.030011468	0.13965462	0.028748827	0.263161	0.4739469	0.012930145	0.0059569264	0.0043301065	0.008443749	0.031985223
g	5.119017e-06	0.00017163591	0.00019472736	0.00030572442	0.0062207785	0.038309738	0.013056103	0.23911959	0.5233642	0.07365798	0.036072064	0.031899918	0.018193644	0.019428747
e	0.0065990654	9.083645e-05	5.3481537e-05	0.0012756943	0.00022410334	0.0005190809	0.012210961	0.013207089	0.03664108	0.2702843	0.2522553	0.12823996	0.27814	0.00025911393
l	3.2833655e-06	8.096567e-05	0.00010063986	0.00024614923	0.003442121	0.023594568	0.0026112683	0.20318995	0.26551512	0.17035528	0.12358874	0.105711155	0.08122759	0.02033308
à	0.011106593	0.00020641922	7.441312e-05	0.0019999295	8.441976e-05	0.00041289578	0.008477191	0.008261082	0.015663568	0.17502435	0.21976013	0.27475074	0.28395227	0.00022606878
o	1.8863728e-05	0.0054163947	0.02903265	0.010993298	0.17228447	0.15009789	0.14064588	0.06973932	0.08976051	0.043857466	0.044066455	0.022771005	0.16687582	0.05444001
p	1.3621221e-05	0.00031618186	0.0008040784	0.0010697836	0.031745195	0.2038217	0.008608003	0.12500311	0.26424247	0.017593633	0.017014168	0.03257364	0.060615227	0.23657916
r	0.0029561184	5.757448e-05	3.1529686e-05	0.00091533404	0.00013176556	0.00034266643	0.0049227052	0.0048251576	0.013993943	0.19565433	0.28302896	0.16324942	0.32955846	0.00033199578
ì	0.009185693	0.0018978777	0.001014009	0.0075602843	0.0004494933	0.003864591	0.005321597	0.0114080915	0.017262295	0.0850743	0.19325803	0.23003995	0.4333907	0.0002731319
m	3.988444e-05	0.0063033467	0.021713136	0.008212729	0.21712406	0.2900717	0.038849488	0.11679894	0.082356974	0.019411217	0.018918097	0.01744523	0.12945145	0.03330373
a	0.009790181	0.0031700302	0.003828349	0.0045200917	0.0068993703	0.0063216877	0.04697526	0.05182449	0.20854859	0.33601573	0.16235803	0.10656416	0.048063938	0.0051201037
n	2.109421e-05	0.00015982865	0.00034737025	0.0005535134	0.023204433	0.12404103	0.003835284	0.077573866	0.08179626	0.015693307	0.0313407	0.036063418	0.3635443	0.24182561
a	0.0038283772	0.0002499257	0.000110611174	0.0030786672	0.00020357124	0.0007259931	0.00572752	0.008109948	0.013204041	0.070773706	0.13940962	0.2498906	0.50439346	0.00029396845
f	2.2889624e-05	2.8776962e-05	0.00010611525	0.00047165304	0.0025220646	0.035826955	0.0013097806	0.114078134	0.06780249	0.020392159	0.036015708	0.16259079	0.33098054	0.22785196
à	0.0034360185	0.00026534975	0.00010155596	0.0029265557	0.000106976186	0.00045571904	0.004004753	0.0065461555	0.008828411	0.04519644	0.10130916	0.41566312	0.410797	0.00036276586
n	4.7269114e-05	0.0031315077	0.007800059	0.0034453582	0.13092199	0.232022	0.017157111	0.13593313	0.07610807	0.025103373	0.03208857	0.021358216	0.2450237	0.06985958
e	0.11076607	0.0068332423	0.00444186	0.010811403	0.009479528	0.019218596	0.082391985	0.023820898	0.05081377	0.13213365	0.13859008	0.06518526	0.30307052	0.042443175
</S>	6.3593274e-05	5.347374e-05	0.00032365054	0.00062219833	0.0043227198	0.03424775	0.005893983	0.04467398	0.045957666	0.006406738	0.008428404	0.037231833	0.111689374	0.7000847
