 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.015543841	0.061206754	0.012529709	0.009146846	0.0065250974	0.5653592	0.16863406	0.05582758	0.104885966	0.0003409903
è	9.760073e-06	2.8915025e-05	0.00015628892	0.00014338986	0.019888127	0.44790578	0.28086543	0.18078607	0.062229075	0.007987167
t	2.3412462e-05	7.349434e-05	0.0026522814	0.009167513	0.053839527	0.09580585	0.7689203	0.01346132	0.026183508	0.029872825
s	0.0017292959	0.0035410845	0.00085062004	0.0019660331	0.0049325116	0.31555644	0.6092878	0.0189933	0.041519217	0.001623721
i	0.0038301751	0.006530837	0.0041578976	0.007926036	0.010734485	0.22173655	0.38893938	0.06860698	0.28731096	0.00022675934
j	1.0592847e-05	3.192302e-05	8.020649e-05	4.4918877e-05	0.0022892053	0.045617398	0.14965959	0.5774199	0.18351442	0.041331775
a	0.0046222224	0.009905464	0.0032830208	0.0029052712	0.0063659227	0.07187445	0.18554094	0.3021598	0.41326115	8.1672035e-05
m	5.8067712e-06	1.3365786e-05	4.5147102e-05	2.9214141e-05	0.001519768	0.021388786	0.10385002	0.4962224	0.3480234	0.028902125
è	0.0008376581	0.0025381108	0.0003370745	0.00052773784	0.0032082314	0.059908252	0.2000012	0.2687089	0.4638846	4.823029e-05
d	1.8946989e-06	5.7823395e-06	2.8754934e-05	6.632947e-05	0.0049322825	0.023972321	0.24837455	0.06798068	0.5765504	0.078087024
i	0.0031367117	0.017152922	0.0089718215	0.0058311513	0.0070803673	0.021978984	0.54044944	0.081590526	0.26663205	0.04717601
k	1.706118e-05	4.6137287e-05	9.669209e-05	5.992794e-05	0.00096588087	0.0032792736	0.019699365	0.39996263	0.33236423	0.24350888
o	0.0045958944	0.011827668	0.0061399364	0.0063105146	0.002211155	0.008209658	0.0270847	0.25475252	0.6786109	0.0002569699
</S>	1.397761e-05	2.5504605e-05	6.178007e-05	3.8272858e-05	0.0007700472	0.0024994924	0.0074783415	0.24800743	0.6283897	0.11271543
