 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
r	1.054098e-05	0.0006326039	0.04884519	0.018765278	0.06039073	0.37385142	0.43450734	0.015839003	0.02566664	0.0023949374	0.01909631
o	0.0061787134	0.012913763	0.0068513807	0.09527612	0.04518407	0.22417592	0.42558846	0.024453303	0.036355376	0.025059853	0.097963035
n	1.643013e-05	0.00021324927	0.0030879427	0.0030643665	0.013307923	0.021291986	0.42720363	0.37512982	0.13143209	0.009335916	0.015916657
t	0.006744089	0.0049907286	0.0012000399	0.0067374934	0.0029684762	0.039140806	0.35781842	0.4944515	0.04666527	0.03908478	0.00019830865
a	0.0076680486	0.009797758	0.0037585178	0.016900681	0.0057259477	0.082070135	0.5515493	0.23299876	0.058775283	0.030536188	0.00021931762
d	1.1247038e-05	0.00016168365	0.0017100724	0.0021656265	0.005064714	0.0024321445	0.08152291	0.51223344	0.261181	0.102268726	0.031248465
e	0.005783436	0.0055386177	0.0013580594	0.007800349	0.0022043837	0.027777124	0.23006324	0.609784	0.06163506	0.047932267	0.00012347872
f	7.168421e-06	8.089886e-05	0.00077456393	0.0008356364	0.0027269137	0.00067532866	0.03483712	0.518714	0.29636186	0.12761058	0.017375913
ò	0.0038133203	0.00670723	0.0016709855	0.008015982	0.0016369727	0.035496917	0.13686357	0.62026834	0.107543536	0.07765034	0.00033288437
r	1.8833425e-05	0.000107453256	0.0052466844	0.0116749415	0.03914394	0.010726619	0.091547795	0.062662594	0.5793149	0.108399615	0.091156706
e	0.004138082	0.00975943	0.0039674356	0.010375087	0.0038323628	0.007209272	0.055748615	0.106458746	0.3908602	0.1660052	0.24164557
m	5.035734e-05	0.000386815	0.0029616489	0.002160586	0.0040852865	0.0010169257	0.006196532	0.14404407	0.46112856	0.26265195	0.115317315
a	0.00054618705	0.0013257716	0.00072269404	0.0017739092	0.0015623403	0.008050246	0.1039066	0.19783369	0.31101534	0.37303334	0.00022995431
m	1.6011894e-05	5.234959e-05	0.00034329688	0.0002870123	0.0013757816	0.0001641785	0.0036348426	0.047744077	0.119311765	0.78040254	0.046668075
è	0.00029572452	0.00047210246	0.0005166738	0.0008519258	0.0012709962	0.012795856	0.08380983	0.11143627	0.2784535	0.5100448	5.2339197e-05
n	1.637726e-05	5.3931406e-05	0.0009204065	0.0028981243	0.0066771605	0.001871209	0.022468463	0.02602983	0.26616797	0.44351983	0.22937666
a	0.003526434	0.006883083	0.0050439825	0.0068265293	0.004486204	0.006585608	0.0151196215	0.061773945	0.26918757	0.2894907	0.33107635
</S>	0.00015400843	0.00039457716	0.0015417744	0.001737715	0.0030325179	0.00092311966	0.002174525	0.016947005	0.17403935	0.42138678	0.37766868
