 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
c	5.6197983e-05	4.003617e-06	6.487097e-05	0.0028580914	0.042719405	0.11355808	0.770661	0.059109762	0.0035293272	0.00033222506	0.007107113
h	0.003723436	0.00025144184	0.00096502213	0.0070109065	0.26178515	0.48048607	0.20467761	0.034821864	0.0054202136	0.0007370502	0.000121268095
a	0.0027057545	0.0034298964	0.0049994444	0.010536284	0.006627197	0.033573102	0.60689026	0.20744544	0.06310134	0.060133845	0.0005573651
p	5.8655924e-06	1.3064599e-06	1.2307873e-05	0.0004378224	0.021519117	0.06939288	0.23359604	0.54941875	0.087855116	0.016459439	0.021301366
à	2.3328188e-05	0.0033218581	0.0021024775	0.0011384094	0.00010848248	0.0017659408	0.07239235	0.60438365	0.21162553	0.10310795	2.9925775e-05
r	0.00013862287	5.078662e-06	5.9181468e-05	0.0043253745	0.18792002	0.0767634	0.2461723	0.31369776	0.127617	0.01175681	0.031544488
o	0.027165186	0.0044660224	0.0072736116	0.01832119	0.04183767	0.034951612	0.09226061	0.3795187	0.2626942	0.041554507	0.08995672
n	1.1009695e-05	1.083452e-05	3.0634357e-05	0.00036951283	0.008535863	0.011030384	0.004561386	0.28891233	0.3303591	0.23835562	0.11782322
t	0.0004818325	0.009237881	0.007538358	0.0043724095	0.00021485373	0.0011906662	0.015857453	0.22294208	0.37626806	0.36162302	0.00027336946
a	0.00045924378	0.013240116	0.008807824	0.009165914	0.00095810415	0.0032051718	0.06399532	0.36761287	0.34360772	0.18881232	0.00013541666
s	3.3750323e-06	4.467935e-06	1.2308782e-05	0.00017489195	0.0025288544	0.0021161009	0.00020793529	0.03249692	0.20610543	0.67444676	0.08190297
t	0.00019548203	0.0029038915	0.0023734889	0.0017092568	0.0001255366	0.00070977345	0.008778941	0.21939738	0.44809082	0.31559616	0.00011920188
i	0.00011684222	0.0071350825	0.0034232023	0.0033051318	0.00030742722	0.0015976022	0.03292581	0.27730662	0.40575695	0.2680642	6.11432e-05
n	2.151543e-06	3.7502182e-06	9.276835e-06	0.00011189098	0.00107006	0.001020465	0.0001320148	0.017304284	0.15716285	0.7819404	0.041242886
a	0.0001215385	0.0021552132	0.0014926904	0.0012393617	6.955501e-05	0.00046552537	0.0044828374	0.123938896	0.4221736	0.44370005	0.00016076854
g	1.266491e-06	3.0345545e-06	5.255791e-06	5.397278e-05	0.00045537384	0.00067285064	0.00012507061	0.015588897	0.12651108	0.83487284	0.021710267
l	9.808042e-05	0.0033662037	0.0025580365	0.0027377119	5.8394995e-05	0.00048692833	0.004247095	0.061198864	0.2827956	0.6421717	0.00028136832
i	0.0005528036	0.0047386023	0.008184455	0.0072125215	0.0008837644	0.0019466055	0.024929527	0.12686898	0.25253054	0.5718545	0.00029771248
s	4.765699e-06	1.0039594e-05	3.0409057e-05	0.00027009813	0.0018890727	0.001359644	0.00013976645	0.011613277	0.12000339	0.82886165	0.035817802
ì	6.435843e-05	0.0001612933	0.0005859161	0.0020472493	8.166599e-05	0.0006709296	0.0094738	0.15136787	0.27227852	0.56289136	0.00037707234
a	0.00020551906	2.4479186e-05	6.143101e-05	0.002117571	0.21908146	0.10292828	0.023540495	0.08903541	0.21432997	0.16374728	0.1849282
</S>	2.0354415e-05	3.0601437e-05	2.9578354e-05	0.00013595291	0.00329287	0.002207785	0.0003626438	0.02232435	0.27161193	0.44145828	0.25852567
