 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
c	3.3710803e-05	1.0895537e-05	8.331541e-06	8.518376e-05	0.0017045105	0.024684213	0.06884426	0.07743931	0.5943509	0.21608028	0.009030121	0.00048479714	0.0072435895
h	0.0030008971	0.0012267338	0.00039835522	0.0045919176	0.004773154	0.011444285	0.43082148	0.38353702	0.11087617	0.041352134	0.0072306623	0.00063549075	0.000111668916
a	0.0038806885	0.0048896293	0.001298918	0.029709881	0.014192072	0.0074143494	0.028122205	0.07172284	0.5497841	0.13264123	0.08190709	0.07396705	0.00046991522
p	3.9188576e-06	1.8345186e-06	3.7444224e-07	8.93885e-06	0.00011558475	0.011089387	0.055116825	0.06130683	0.22116908	0.4726984	0.120964855	0.023008266	0.034515724
à	5.8676874e-06	0.00020752478	0.0004260179	0.0004187189	0.0006370797	0.00043435948	0.0007214998	0.006763326	0.18313031	0.10286129	0.4964145	0.20792626	5.3340296e-05
r	9.724177e-05	2.4342724e-05	9.999909e-06	0.000351642	0.0033422704	0.066541664	0.10846935	0.054771893	0.24092017	0.27555317	0.19571611	0.021890836	0.032311283
o	0.04109083	0.015971476	0.00506256	0.00555193	0.009715315	0.012432347	0.1253138	0.05648761	0.08183648	0.120231844	0.37856254	0.06039621	0.087347075
n	8.897113e-06	1.0675996e-05	6.1187234e-06	1.527253e-05	0.00017795719	0.0050994637	0.011137797	0.015687514	0.009203114	0.06634607	0.31341836	0.33040997	0.24847874
t	0.00028006654	0.005159248	0.009038552	0.003079224	0.0028749905	0.0005942805	0.00032328223	0.0014121505	0.017731324	0.020754348	0.366602	0.57167506	0.00047541573
a	0.00023543315	0.0033079828	0.007107015	0.004876979	0.006191021	0.0017334946	0.0009919803	0.0052296505	0.09512809	0.036169965	0.5479697	0.29090184	0.00015689048
s	2.6510027e-06	9.8973715e-06	4.190599e-06	1.681642e-05	9.232789e-05	0.0012192648	0.0023118125	0.0025540744	0.00027863865	0.003726514	0.118897334	0.7964987	0.07438773
i	0.00014137896	0.002504948	0.0036962668	0.0012651411	0.002121964	0.00045934742	0.00028971783	0.0017099801	0.019572299	0.024022186	0.4505168	0.49351498	0.00018492194
n	1.780172e-06	6.4099677e-06	3.3651636e-06	9.450208e-06	5.382362e-05	0.0007322361	0.0010426899	0.0015990579	0.00024256932	0.0036343592	0.11576509	0.8333012	0.04360809
a	0.0001201918	0.0015079521	0.0019520528	0.0009885449	0.0013541968	0.0002732313	0.00012707418	0.0006130013	0.008125151	0.010643033	0.3658149	0.6080752	0.0004055031
g	2.0956604e-06	8.431671e-06	4.5224415e-06	1.1293587e-05	5.806351e-05	0.0006375591	0.00073983124	0.0011499256	0.00017695194	0.0023106402	0.09418156	0.86641127	0.03430784
l	7.569703e-05	0.0017697194	0.0024155378	0.00076704635	0.0020261218	0.0001988602	5.9419304e-05	0.00060019555	0.0066071306	0.0059172753	0.3075225	0.6716012	0.00043932776
i	0.0012224056	0.008840126	0.006445537	0.0073198015	0.008380085	0.0022657788	0.00047916817	0.002450279	0.043635044	0.009997543	0.2865713	0.6215453	0.0008476292
s	4.6381447e-06	1.3427343e-05	7.1831646e-06	2.0854292e-05	0.000103490805	0.0012703821	0.0018856964	0.0022263275	0.00024528988	0.0027618124	0.10619514	0.8479661	0.03729976
ì	6.7750143e-06	5.311974e-05	4.5407738e-05	5.644524e-05	0.00041566975	0.00013423634	3.1030482e-05	0.0005494759	0.005604226	0.0043853493	0.35647336	0.63179755	0.0004474127
a	0.0001267909	4.256484e-05	1.7921466e-05	0.00017319291	0.0013514166	0.105473906	0.2714482	0.061385214	0.024827747	0.06496414	0.23091927	0.0986251	0.14064455
</S>	1.9755102e-05	1.1850749e-05	1.2893994e-05	3.6707706e-06	2.4907686e-05	0.00043611982	0.004618548	0.004156727	0.00039345957	0.003481271	0.42624858	0.38745657	0.17313561
