 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
h	0.0011771228	0.002887266	0.0039812587	0.010499359	0.05534417	0.21373789	0.3716027	0.33581915	0.002480512	0.0023291723	0.0001413711
i	0.0005590656	0.0025133132	0.00087784085	0.004732809	0.00073296844	0.022589048	0.12752002	0.47121504	0.0040719556	0.36499456	0.0001933336
o	6.6214244e-07	3.7476952e-06	1.5893623e-06	5.8252204e-05	0.0010826315	0.0047822506	0.085547335	0.84404135	0.019848626	0.035336487	0.00929704
l	3.0236263e-06	6.063518e-06	1.1604073e-05	0.00015480908	0.0014280395	0.009244646	0.1775888	0.66698104	0.104979135	0.028861336	0.010741516
ù	0.0102192	0.018444043	0.015295768	0.0074627707	0.0010494932	0.0048435973	0.025754208	0.2958853	0.15870409	0.46190125	0.0004403087
s	1.2802813e-05	3.025091e-05	8.639596e-05	0.003857703	0.023781618	0.057487644	0.15293914	0.41172603	0.01798196	0.21253823	0.11955825
t	0.0048896116	0.013910516	0.009420768	0.008410058	0.0056851706	0.0061282697	0.056092754	0.32814345	0.04271766	0.46638942	0.058212314
r	0.00900723	0.014041838	0.011232056	0.01337734	0.00492353	0.0038627763	0.016916703	0.10612915	0.0045122546	0.81321806	0.0027790552
o	0.009057996	0.016007958	0.011561855	0.0135888085	0.017369132	0.014887185	0.01425954	0.13435663	0.017949702	0.7506293	0.00033191152
a	1.4551061e-05	2.1126107e-05	2.9171992e-05	0.00020221366	0.0010483846	0.003739569	0.006353758	0.025087336	0.45889354	0.33167455	0.1729358
n	2.0061754e-05	5.0240913e-05	6.874516e-05	4.3555836e-05	0.0002735866	0.0017127079	0.010825643	0.046846636	0.78039616	0.13162656	0.028136075
a	0.0036181998	0.003568572	0.0036567117	0.0010839042	0.00017814602	0.0005512176	0.0045720804	0.039550874	0.2555527	0.6856747	0.001992896
m	3.8953738e-05	3.883408e-05	7.211633e-05	0.00034160874	0.0009950858	0.0047735497	0.004853179	0.022529297	0.2526459	0.6739499	0.03976162
m	0.00051449804	0.00093154766	0.0007565178	0.00057462126	0.0001555195	0.00023333842	0.0015924679	0.032694478	0.024671508	0.9374837	0.0003916686
è	7.013314e-06	1.4853842e-05	1.5508813e-05	4.8334536e-05	0.000121467936	0.00064438424	0.0016486675	0.0141553795	0.00065457803	0.98265266	3.7160167e-05
n	1.1354387e-06	4.452801e-06	1.4327319e-06	2.4840609e-05	0.00043198673	0.0006185611	0.002122824	0.016438704	0.012127257	0.74391645	0.22431244
o	0.002223564	0.016346907	0.005751256	0.0030238999	0.016396862	0.013619234	0.019187605	0.059753798	0.045293614	0.53415257	0.28425068
</S>	0.00014920774	0.00026564376	0.00036716321	0.002139464	0.019006697	0.009977182	0.008642963	0.01935202	0.1510676	0.40967074	0.3793613
