 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
ù	7.069837e-08	3.4458742e-07	3.6484423e-06	2.801548e-05	0.0022653446	0.041205175	0.686294	0.021579932	0.21300457	0.026550151	0.008677744	0.00039099916
r	6.17515e-07	2.4664798e-06	1.7157638e-05	7.8729754e-05	0.028747426	0.07254807	0.13734283	0.48652896	0.21188192	0.04056015	0.018359361	0.003932293
i	0.00010898711	0.00020121799	0.00029409086	0.00033334937	0.0034191287	0.012352074	0.04770751	0.6476874	0.22870862	0.044887725	0.006673352	0.007626558
a	1.854633e-06	1.05975005e-05	2.0665719e-05	3.35212e-05	0.007508772	0.0066907983	0.07804098	0.5643526	0.14484045	0.17937234	0.010895592	0.008231859
m	1.9377608e-06	9.058855e-06	1.2693096e-05	1.7114671e-05	0.0038259407	0.0025972887	0.06976489	0.30858958	0.18922855	0.38413492	0.035951022	0.005867049
a	0.00012579095	0.0013076727	0.0027475127	0.003990286	0.00012478774	0.0018289555	0.06151513	0.0016416195	0.45951268	0.1206843	0.3463989	0.0001223298
t	7.0395805e-07	3.152112e-06	6.072976e-06	1.1266616e-05	0.004180682	0.006690523	0.14390104	0.048114378	0.14295287	0.49687374	0.14285937	0.014406216
e	0.001077427	0.004182266	0.0046190447	0.006610894	3.0660445e-05	0.00063117367	0.006811568	0.00033407702	0.07433349	0.064188465	0.83693963	0.0002413239
s	4.5994498e-06	1.6956785e-05	2.162082e-05	2.5982545e-05	0.0043910723	0.0021031036	0.035127692	0.054619357	0.053550307	0.5412466	0.2615311	0.04736162
m	0.0011346552	0.0035936437	0.0044200676	0.0060679447	3.2721433e-05	0.00037064968	0.0051184567	0.00054888707	0.03352692	0.04980493	0.89416414	0.0012171252
à	1.5031841e-05	9.371831e-05	0.0003682594	0.0009034002	5.6791498e-05	0.00050505943	0.0032925436	1.3439906e-05	0.05365297	0.023871018	0.917174	5.384069e-05
n	1.4952957e-06	2.4415633e-06	9.440273e-06	3.627648e-05	0.044819772	0.022365285	0.023509674	0.19958557	0.060898524	0.054893073	0.53758883	0.056289576
e	0.0013197229	0.0012522567	0.0018579732	0.0018994244	0.006993088	0.0053738807	0.008730984	0.24851097	0.05315403	0.13632572	0.40332812	0.13125378
</S>	8.321437e-06	4.2552136e-05	9.07026e-05	9.8947625e-05	0.009142566	0.0039920015	0.007213348	0.26698977	0.016523214	0.2105572	0.18476756	0.3005738
