 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
m	3.1165505e-06	7.518056e-06	0.0007920294	0.0014485118	0.025767734	0.0021994242	0.0237361	0.011744719	0.06460193	0.17474498	0.027708398	0.56087404	0.05812965	0.013716475	0.0345254
m	0.0020368302	0.0014164228	0.0037194197	0.011717259	0.0032545195	0.0048028547	0.02325469	0.039080296	0.046747215	0.36884028	0.18024866	0.27925792	0.025712281	0.008270281	0.0016410731
a	0.000529134	0.0016342577	0.0045403233	0.007712954	0.0024716288	0.00489643	0.020107687	0.11940567	0.002864449	0.05160426	0.50114274	0.16670804	0.030701496	0.08559261	8.834587e-05
u	1.3200707e-07	3.8393396e-06	4.1388346e-05	2.4050309e-05	0.00022369057	0.00010796347	0.0022248311	0.00047206742	0.17420965	0.08039697	0.05047317	0.31170496	0.2753816	0.06672953	0.03800619
d	3.3974777e-07	7.2322127e-06	5.3556112e-05	4.20822e-05	0.0005652307	0.00018158536	0.0013098951	0.0004134596	0.12336552	0.0459975	0.09798893	0.18130946	0.40496778	0.10574981	0.038047682
e	0.00226174	0.012148859	0.002596275	0.0061490084	0.00018183462	0.002970068	0.0013900582	0.013103792	0.00053598214	0.0076403134	0.233267	0.064585425	0.12720542	0.5257615	0.00020269476
r	3.6591533e-07	9.420194e-06	6.4218184e-05	4.8423604e-05	0.00054641993	0.00015281037	0.0010050727	0.0003359207	0.038472533	0.020465681	0.081582	0.071326464	0.3770411	0.3767938	0.032155763
f	0.003729334	0.012865657	0.0030371188	0.007608081	0.00016583143	0.004615045	0.00088548625	0.013533954	0.0002910521	0.0029193906	0.16129342	0.026209371	0.08560153	0.6769756	0.00026915892
ù	0.0024256944	0.013928163	0.004732144	0.007737278	0.00081074185	0.013251062	0.0019440842	0.034051392	0.0016480042	0.0031594657	0.1716938	0.024263456	0.05750726	0.6626059	0.0002415241
m	1.7762699e-05	2.303973e-05	0.0008536953	0.0024756063	0.063775726	0.0034028862	0.039469186	0.02593809	0.08612903	0.17787188	0.04768347	0.36507502	0.07919063	0.05258559	0.055508394
m	0.0053237774	0.0038669081	0.007822078	0.0153487995	0.009423986	0.0064887297	0.01053492	0.031518225	0.012605907	0.13912229	0.23914087	0.30445	0.14028795	0.0690082	0.005057318
u	0.0018368877	0.005539496	0.0139650535	0.020302743	0.006190218	0.012235932	0.02383886	0.102443166	0.0018504977	0.014250868	0.35172534	0.05930884	0.053487334	0.3328389	0.00018584188
</S>	4.69461e-06	3.9743725e-05	0.00017873211	0.00019305157	0.00052487967	0.0012132335	0.0045404416	0.0017409406	0.07218928	0.03304862	0.037606776	0.12881875	0.13501874	0.44138712	0.14349502
