 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
k	0.010728046	0.05620993	0.6484898	0.25515068	0.019562786	0.008588934	0.00067002163	8.643087e-05	0.0004533647	4.3910254e-06	4.801827e-06	1.2794813e-05	3.814496e-05
k	0.046579406	0.14370134	0.6549797	0.09184219	0.024899825	0.02140395	0.0022797354	0.006233766	0.00350911	0.0023910387	0.0011857921	0.00047036653	0.00052373216
i	0.027817298	0.16528773	0.51085234	0.1043691	0.05890679	0.09983777	0.013805453	0.010793233	0.0033574577	0.0024878893	0.00056857883	0.00015289255	0.0017633887
o	0.014739148	0.04685787	0.39136633	0.41673222	0.08919961	0.036739085	0.0017985095	0.0008306692	0.0011969756	5.254912e-05	7.5436204e-05	3.1758722e-05	0.0003798363
p	0.00082847173	0.005937555	0.09660771	0.68423045	0.16466105	0.042787198	0.0031741096	0.00052363245	0.0009973806	6.327566e-05	4.082186e-05	6.734312e-06	0.00014153185
u	0.0015576775	0.01591024	0.08410231	0.511137	0.16388364	0.21126114	0.0023463604	0.0026541902	0.003677683	0.001549893	0.00047559425	0.0004015585	0.0010426537
l	0.0058637755	0.008677552	0.032871444	0.29963234	0.4691508	0.14735109	0.030604957	0.0032748068	0.0024308488	2.8537068e-05	1.945712e-05	6.2043378e-06	8.814119e-05
ò	0.0036807158	0.0074516027	0.037756715	0.580283	0.16446833	0.155725	0.005695604	0.011543067	0.008200704	0.008742888	0.0016898168	0.001319101	0.013443542
t	0.003982927	0.008285623	0.02469652	0.18139778	0.5177424	0.17876896	0.05560375	0.019667698	0.009413439	0.00018147948	3.662991e-05	2.1593725e-05	0.00020117471
o	0.0021518716	0.010401029	0.06913386	0.40603226	0.23689273	0.25167128	0.003186122	0.0042130337	0.008677095	0.0029788578	0.0018085149	0.00068185333	0.0021715304
s	0.010470783	0.012596658	0.018038983	0.10399075	0.38313183	0.20133053	0.19515888	0.057899978	0.014828638	0.0007447077	0.00037758058	6.618068e-05	0.0013645316
p	0.00023186178	0.003155817	0.018508088	0.24835466	0.34777826	0.33565807	0.009636303	0.009033502	0.014204485	0.005314835	0.0018540452	0.001069498	0.0052004904
ì	0.00023548305	0.002356855	0.010656977	0.06249155	0.24281462	0.40712008	0.16897477	0.04546645	0.031341363	0.017812569	0.0010848709	0.0009410801	0.008703441
t	0.0035691748	0.014091447	0.020724166	0.16193621	0.41093433	0.3001585	0.05633321	0.017892068	0.0099573815	0.0016024682	0.00069273415	0.00046491186	0.0016434063
i	0.00078778336	0.0052871495	0.023568673	0.1646036	0.32340363	0.3992886	0.023025358	0.021199577	0.024109514	0.0066222497	0.001915528	0.00088628166	0.005302096
m	0.0074891956	0.009118212	0.013176137	0.03685462	0.116698995	0.10700293	0.34305814	0.2571693	0.08242018	0.014844968	0.004819408	0.00036650366	0.006981407
u	0.00016867861	0.0008655754	0.005582838	0.06419695	0.234596	0.35208756	0.1295322	0.118940726	0.027683303	0.041560292	0.012674677	0.005517712	0.006593486
c	0.0021975578	0.0034838095	0.011348773	0.031977084	0.080999635	0.053422216	0.4102162	0.25818062	0.12018465	0.015837958	0.005644958	0.00025656243	0.0062500588
e	0.0002744826	0.0014109339	0.0050460477	0.023080591	0.09443786	0.20462044	0.12258755	0.3026975	0.088932075	0.11728698	0.013354637	0.014725482	0.011545421
p	0.0014706495	0.002892622	0.011243043	0.028681414	0.060261123	0.039906815	0.3761828	0.28447333	0.1502017	0.025990933	0.008558955	0.00039901512	0.009737617
à	0.0011104845	0.004273469	0.0072872457	0.026817294	0.10134726	0.2277489	0.11592655	0.26916125	0.077608295	0.10868595	0.019545827	0.01806402	0.022423409
o	0.003165519	0.0044901106	0.009783442	0.022634264	0.040433817	0.02776345	0.2478643	0.40390614	0.16441983	0.05796475	0.01352839	0.00091621396	0.003129735
s	0.00028669494	0.00066867727	0.0039823316	0.011006534	0.02640876	0.02143073	0.15883312	0.27179125	0.12265762	0.33364445	0.039491553	0.0036403628	0.0061579472
t	0.0005338061	0.003916156	0.009611296	0.021403458	0.03514518	0.064651996	0.09590154	0.29484862	0.2576629	0.18392853	0.018914863	0.0060665193	0.007415132
i	0.0028517463	0.011320836	0.04752495	0.04108106	0.06543233	0.12052895	0.14127721	0.12113083	0.23739456	0.12283952	0.029432828	0.011757462	0.04742777
t	0.0013778376	0.0035128393	0.0046378076	0.0074915485	0.011517426	0.0153451525	0.090225734	0.1940152	0.108719476	0.27706206	0.22481549	0.017664347	0.043615032
à	7.788231e-05	0.00066438346	0.0029355935	0.00960682	0.015863435	0.03277728	0.05174584	0.2699937	0.19398609	0.3070757	0.072459765	0.024179347	0.018634183
l	0.00049908005	0.0015292391	0.0044249347	0.011510102	0.016129738	0.009438129	0.08346147	0.2935659	0.10279368	0.2651279	0.17635474	0.013013203	0.022151915
a	0.00054679345	0.0028172177	0.007177752	0.014260883	0.017924638	0.02580737	0.048576497	0.21929744	0.2506803	0.25549388	0.0845187	0.029410109	0.043488413
s	0.003928559	0.0044542397	0.005264471	0.007750357	0.008839713	0.0070153563	0.038356975	0.13487314	0.078122154	0.3142855	0.313734	0.021452812	0.06192271
s	0.00014726783	0.0016023702	0.0038254638	0.009912369	0.010730196	0.012580045	0.020335913	0.14845458	0.12533952	0.41933244	0.1791707	0.051193953	0.01737522
a	0.0005960204	0.0030946669	0.014038667	0.016062452	0.017351333	0.016736772	0.03292584	0.078352965	0.09493783	0.38045636	0.25345114	0.043051217	0.04894469
n	0.0010158194	0.0018168861	0.002442622	0.0038377284	0.004082277	0.0027389799	0.008354918	0.031232106	0.018485175	0.23375559	0.49666098	0.10043292	0.09514407
a	0.0001076098	0.00090395444	0.0021108496	0.0062386217	0.006657128	0.0076868893	0.0075610257	0.05411091	0.05078102	0.351964	0.30020487	0.17852515	0.033147994
z	0.0008825816	0.0015707811	0.0032692961	0.007024181	0.0073570246	0.0028773195	0.012533542	0.042774606	0.021452785	0.18917556	0.41923645	0.10534389	0.18650204
ì	0.0006245057	0.001040113	0.0014633344	0.0032983683	0.0036870884	0.0050979545	0.0039064973	0.019376457	0.015642645	0.24125962	0.22202386	0.42639327	0.056186292
s	0.0033438425	0.0036172788	0.00913202	0.018974956	0.01923399	0.0062454524	0.022905864	0.052806634	0.025578853	0.18788904	0.46804214	0.11158068	0.07064924
o	0.0009268707	0.004685978	0.008152914	0.008273631	0.008324004	0.008216169	0.008340106	0.011908402	0.016560538	0.120783724	0.33325115	0.28597274	0.18460381
</S>	0.0015052003	0.0015976229	0.0024608786	0.0044183126	0.0044466723	0.0020005475	0.0049442044	0.010382518	0.0049197953	0.05305622	0.25138405	0.20911713	0.44976687
