 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
v	0.010276305	0.012587775	0.0128878215	0.013659867	0.024072178	0.11933731	0.16448781	0.59952563	0.008764732	0.004987275	0.023630407	0.005782864
ò	0.0011190872	0.00066521467	0.001360532	0.013344916	0.012393774	0.11336374	0.27846053	0.44585335	0.093154386	0.0074776052	0.021768654	0.011038147
r	0.009852273	0.01011837	0.010109944	0.010687836	0.028026398	0.102767214	0.10690788	0.6142861	0.07119563	0.016069496	0.017094016	0.0028848161
a	0.0011247238	0.0013066288	0.0024257642	0.007439201	0.0150801195	0.036023345	0.3333702	0.47503695	0.09591591	0.003496093	0.017347658	0.01143337
s	0.013599522	0.01461189	0.014698858	0.015086385	0.019073728	0.047324773	0.03432979	0.55860734	0.09374884	0.09984744	0.05847527	0.030596184
o	0.00034372715	0.00067669305	0.00095669215	0.002419501	0.012994867	0.02763319	0.15715848	0.4971167	0.22535162	0.020623753	0.03232462	0.022400113
t	0.005304716	0.007077578	0.007322915	0.007758581	0.010715348	0.029922988	0.019551976	0.27884862	0.07785191	0.31571302	0.13931222	0.100620106
s	0.0001627925	0.00027360546	0.0005439237	0.003004762	0.008652301	0.023859862	0.06504837	0.34059724	0.44738087	0.049092915	0.038750045	0.022633364
o	0.0009179658	0.002105996	0.0028318134	0.0060361135	0.039783284	0.052383497	0.07522128	0.17878094	0.4367591	0.030700227	0.089832395	0.084647335
m	0.0016255936	0.0038903006	0.0044998666	0.0057205698	0.0065263207	0.013717713	0.0070016664	0.10144125	0.053170696	0.419745	0.17222805	0.21043299
ì	0.00013784844	9.64158e-05	0.0001848003	0.002223125	0.002867955	0.009771429	0.007385667	0.072196625	0.549002	0.20953216	0.09839691	0.04820511
n	0.0014329848	0.0027744824	0.0030564235	0.003684731	0.009587262	0.031541903	0.02081626	0.09195545	0.09659557	0.43649882	0.22699541	0.07506067
a	0.0014499193	0.0009244143	0.0012796303	0.0031596716	0.0101821385	0.016794467	0.038475312	0.07399953	0.28899717	0.1425135	0.28121442	0.14100982
f	0.001435647	0.0019296878	0.00199986	0.0021103602	0.0028786284	0.0076005836	0.0037225923	0.023080982	0.011017348	0.4336081	0.22296542	0.2876507
è	0.00024918618	0.00023561029	0.00055606576	0.0038823478	0.0036760678	0.010573434	0.008120161	0.026048824	0.1807376	0.35548303	0.2929903	0.11744733
r	0.0035999343	0.0036994456	0.0037179224	0.003839157	0.009103724	0.02998541	0.017822446	0.052829992	0.065722354	0.38327023	0.30456585	0.121843584
i	0.0022109759	0.001792353	0.0031831707	0.006272618	0.008193621	0.009558662	0.014784178	0.023802005	0.10538643	0.28130797	0.38779253	0.15571551
</S>	0.0022733826	0.0023819755	0.0023947638	0.0024174587	0.0028341012	0.0054619773	0.0036171596	0.013818341	0.008205168	0.25911364	0.16506682	0.5324152
