 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
t	0.0036860406	0.005455692	0.006272867	0.013480849	0.036710504	0.49906957	0.11828004	0.22938657	0.0077321846	0.07172712	0.008198528
i	8.966818e-05	0.0019742444	0.0034437526	0.00905987	0.031929176	0.25822634	0.3978816	0.25261313	0.010948116	0.024545096	0.00928903
k	0.0022463705	0.004320917	0.005684212	0.023077132	0.0040707695	0.32530066	0.22302794	0.3390573	0.02778073	0.033530977	0.011902925
a	0.00037340293	0.0025890297	0.0033362885	0.0056279176	0.018453289	0.09865438	0.25929007	0.4394583	0.03302293	0.118438974	0.020755313
è	0.004914287	0.006388193	0.0069095595	0.020438572	0.004856693	0.14448257	0.12628914	0.5517596	0.06506861	0.05463719	0.014255484
c	0.0066374317	0.00920189	0.0063377023	0.02115809	0.03675063	0.06036988	0.17126705	0.38096705	0.094253086	0.20463951	0.008417712
h	0.00013157692	0.0024857968	0.0029376103	0.0071761566	0.0071028573	0.04517542	0.20713742	0.46147564	0.1964696	0.05300073	0.016907163
i	0.00090043026	0.001208538	0.0011265601	0.011376119	0.011212026	0.042898227	0.09701732	0.5513609	0.21743025	0.04665758	0.018812058
o	0.0067337076	0.008315985	0.00890407	0.012553838	0.00734223	0.031945262	0.035833567	0.37118688	0.1758087	0.24784528	0.09353043
l	0.00022126157	0.0005863156	0.0009192363	0.008567718	0.004275969	0.016273467	0.03263261	0.56311184	0.20722885	0.08451299	0.081669815
ù	0.00011447944	0.0016157202	0.0028695823	0.0037395672	0.011510192	0.005443662	0.029261284	0.510212	0.103376046	0.2968337	0.03502379
s	0.008420498	0.008681764	0.008662344	0.028936774	0.019189563	0.056902297	0.029470205	0.32198164	0.10478781	0.3879232	0.025043916
t	0.0007279754	0.0048339535	0.004055357	0.010529252	0.0105140805	0.012396329	0.020730427	0.22167958	0.43012816	0.17893389	0.10547099
r	0.0019146445	0.002084714	0.0020419136	0.01607042	0.012227753	0.026042987	0.017323902	0.17596775	0.32282957	0.19112664	0.23236969
o	0.0003099894	0.0010992285	0.0013486776	0.0115862815	0.013992963	0.018804912	0.044630926	0.25417748	0.1884278	0.21979916	0.24582255
a	0.0033411246	0.0034472684	0.0034768316	0.003982574	0.003344478	0.0056520407	0.0045001055	0.01546335	0.016421616	0.6596927	0.28067794
n	0.0007737251	0.0011716872	0.0013248338	0.007639726	0.005189596	0.014003433	0.0064474237	0.054373745	0.061156113	0.5827596	0.26516002
a	0.00012236512	0.0024337173	0.0043399045	0.0067591006	0.01203109	0.007426281	0.021653047	0.12393617	0.071334235	0.60009974	0.1498643
m	0.0022447153	0.002713813	0.0028742822	0.0056846756	0.003716226	0.013382346	0.005126575	0.034759954	0.028714584	0.53423834	0.36654454
m	8.2331964e-05	0.0014384539	0.002713158	0.0040468443	0.00906117	0.0036718145	0.007199115	0.0696232	0.03964778	0.58778596	0.27473015
è	0.00048717408	0.0016038576	0.0029925893	0.025144119	0.005738672	0.022218183	0.031596217	0.057823546	0.05337898	0.2607924	0.5382243
n	0.003940029	0.005449161	0.005040559	0.041345403	0.042993072	0.02767581	0.027946	0.050770886	0.060001634	0.65650284	0.07833459
o	0.0013099936	0.011478186	0.010190963	0.017698238	0.017678093	0.018058667	0.019574478	0.07035453	0.12187606	0.37298125	0.3387995
</S>	0.0031429317	0.0032762203	0.0033138106	0.004148294	0.0034812314	0.006633002	0.0038976735	0.010160015	0.010024051	0.44346434	0.50845844
