 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.0011305133	0.0057480074	0.026728222	0.09927073	0.3557621	0.43176943	0.073105894	0.0039288783	0.00041478963	0.0011769314	0.00096455833
ì	0.0028977634	0.009032047	0.011410535	0.021116685	0.15988949	0.71188986	0.061832763	0.012491165	0.00069187704	0.0013905292	0.0073572253
c	0.006149237	0.014940729	0.039709654	0.039365355	0.14116961	0.6762681	0.061570976	0.017224014	0.001136304	0.0016576684	0.00080833695
h	0.00068097614	0.0039130854	0.0059741307	0.014685001	0.104679555	0.57944775	0.21979131	0.06536955	0.00191107	0.0010375989	0.0025099372
a	0.0033779752	0.007204477	0.026729152	0.05601733	0.25651625	0.528076	0.09635097	0.019748338	0.0025019841	0.0013310438	0.0021464406
p	0.003166278	0.009604805	0.011451325	0.038426135	0.03235713	0.39387405	0.4584715	0.02654714	0.012960014	0.0070252675	0.0061163353
à	0.0003019821	0.0013392818	0.0028688174	0.0034747801	0.01801147	0.18623349	0.6504166	0.12032489	0.001666837	0.0029212292	0.012440576
r	0.00292167	0.0044888086	0.008387329	0.046633285	0.04062106	0.26257575	0.49008062	0.13449287	0.0058570844	0.0029979504	0.00094349723
o	0.0028951224	0.007397545	0.0085569825	0.009727781	0.018210668	0.1522732	0.50896704	0.2644171	0.0130169615	0.0044074846	0.01013012
n	0.010682624	0.011454715	0.011873609	0.047468334	0.0177916	0.10376418	0.4787242	0.08055376	0.17943142	0.033320624	0.024934938
t	0.0002581509	0.0022744532	0.0046056514	0.0056672306	0.011367507	0.08109351	0.5190916	0.30546147	0.04571353	0.010403103	0.014063744
a	0.003204231	0.007390464	0.028418068	0.048420675	0.05002007	0.06858038	0.30694777	0.3371267	0.086000636	0.013531196	0.05035983
d	0.00128467	0.0034022843	0.0039060356	0.011536778	0.0063848677	0.030996416	0.18103898	0.073219895	0.55359864	0.0994215	0.035209984
e	0.00012957428	0.0004992014	0.0013834345	0.0016495201	0.003112241	0.014457679	0.28571332	0.45455238	0.11684519	0.06668425	0.054973245
f	0.0010267006	0.001885879	0.0026116539	0.021932302	0.008990966	0.030854609	0.061314628	0.0730896	0.3810142	0.30546567	0.11181379
ò	0.0016642128	0.0025044875	0.002811913	0.0028879226	0.0053286687	0.019044967	0.17448781	0.48696393	0.13518941	0.12196082	0.047155946
r	0.005218722	0.0054915086	0.007065745	0.06116847	0.02094651	0.06527913	0.14180847	0.16757838	0.31989378	0.18007502	0.025474213
e	0.0042213337	0.0081311455	0.008898784	0.0090687815	0.00995688	0.015662089	0.08784246	0.36347046	0.19121161	0.1884157	0.11312072
m	0.0020245574	0.002080433	0.002165907	0.0099109635	0.0029251059	0.008751829	0.017608117	0.01364836	0.33023483	0.4266438	0.18400611
a	8.601738e-05	0.00086526916	0.0022420925	0.0022792525	0.003924112	0.005894299	0.036598336	0.1542638	0.269611	0.4224215	0.10181445
m	0.00074336625	0.00092177367	0.0013942491	0.011247877	0.004830529	0.009837321	0.006209764	0.013132574	0.20243166	0.58644944	0.16280143
è	0.0005509508	0.003137306	0.004335246	0.0037814563	0.0069543202	0.009431228	0.036264643	0.10763676	0.18087149	0.4931688	0.15386781
n	0.0058505703	0.0069485023	0.015959544	0.082187966	0.055550307	0.08238063	0.08616497	0.11191026	0.10139981	0.37027574	0.08137168
a	0.004421988	0.011918246	0.015526378	0.016232496	0.016366126	0.018756684	0.0526467	0.08274443	0.07206978	0.36813566	0.34118155
</S>	0.0024590695	0.0026354543	0.0028176343	0.016971832	0.004372402	0.014523312	0.018533794	0.009676015	0.1293572	0.5011223	0.29753098
