 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
r	0.0056137107	0.04894254	0.48505673	0.31649813	0.13942221	0.00273133	0.00043615027	0.000118928176	0.00028395676	3.5638663e-05	0.00016683049	0.00069381215
a	0.02265406	0.09053569	0.12978004	0.6273736	0.121338576	0.0025312225	0.0015683987	0.00087365945	0.00086942967	0.0002162031	0.00070041826	0.001558733
m	0.017463297	0.01885693	0.039434575	0.8305442	0.08426349	0.007979582	0.0008472385	0.00018034647	0.00012998891	6.732927e-05	5.948301e-05	0.0001736245
m	0.0017204225	0.038927097	0.105067246	0.7233713	0.09822722	0.019718248	0.005469914	0.0019193038	0.003268433	5.5370787e-05	0.0012225432	0.0010330251
è	0.015751194	0.12660357	0.31527844	0.18663718	0.29165587	0.034955792	0.010046584	0.0035498384	0.0027837066	0.00011724498	0.001667818	0.0109527465
n	0.008728453	0.013107169	0.07493608	0.52363956	0.3680997	0.009342413	0.0006835437	0.00012057068	0.0001716766	2.6620684e-05	0.0006237766	0.00052047975
o	0.003565165	0.034402173	0.06070309	0.46573815	0.41504624	0.009103304	0.005756355	0.0022381796	0.0018257161	0.00014607176	0.0005807763	0.0008948117
p	0.015805932	0.016594922	0.020695869	0.20076236	0.1819433	0.4306503	0.1065283	0.016730167	0.007531109	0.00035096897	0.0008578465	0.0015489747
o	0.0014071707	0.0387477	0.024635237	0.4725237	0.1797743	0.20363142	0.051036753	0.008730108	0.008228884	0.000103798426	0.00286764	0.008313356
d	0.009230902	0.0112384595	0.020715766	0.13574278	0.18307333	0.46859753	0.114207335	0.035685193	0.017627485	0.00030638053	0.0012712739	0.002303583
d	0.00090739864	0.024074085	0.013368285	0.17670795	0.15354258	0.41051677	0.15390955	0.028631637	0.023416491	0.00011456523	0.007898108	0.0069125495
h	0.0049397624	0.023823962	0.04279395	0.11265091	0.20394774	0.40890816	0.067246	0.03026151	0.048709586	0.0010521313	0.021488357	0.034177866
ù	0.0016495801	0.025109561	0.020596055	0.16428237	0.13910705	0.35126013	0.19541399	0.042442217	0.03635386	0.00043324847	0.00884871	0.014503259
c	0.004628467	0.0048896475	0.006204614	0.04808382	0.060878955	0.4764839	0.30727565	0.06659286	0.022383017	0.00025093075	0.0017163508	0.0006118282
h	0.00033456125	0.004770452	0.004292641	0.030636664	0.022987839	0.32084805	0.29368457	0.17128704	0.14240403	0.00025414204	0.0057180626	0.0027819723
r	0.004299823	0.03748581	0.055535853	0.119042896	0.61200035	0.048223488	0.028916838	0.030654417	0.03591375	0.003790998	0.009022659	0.015113165
ò	0.003987837	0.029746234	0.055356756	0.19359949	0.53669155	0.07826897	0.026743038	0.017943291	0.020150991	0.0012354933	0.013768897	0.022507476
n	0.005358326	0.0054309634	0.0056031733	0.0140177095	0.01600351	0.22526385	0.35379004	0.24675134	0.11750493	0.0013131907	0.0056857606	0.003277246
u	0.0020001214	0.015607744	0.025032435	0.08403367	0.1892402	0.23056556	0.18543461	0.12399507	0.10119596	0.0042868373	0.0075138016	0.03109391
a	0.0041678287	0.004243414	0.0044037504	0.011711781	0.0081071425	0.14097588	0.23955296	0.29715157	0.24801116	0.003015196	0.023724636	0.01493476
m	0.0005264363	0.00073801255	0.00097220205	0.0079036	0.0040763533	0.14665037	0.18302262	0.26121107	0.36911243	0.0043305806	0.018644687	0.0028116298
p	0.00028471465	0.007111311	0.0031984034	0.013716996	0.006140346	0.2391517	0.28698412	0.22296424	0.17984498	0.00085713057	0.025783455	0.013962653
ì	0.0006542911	0.009057876	0.0071301186	0.013989458	0.009015791	0.17844905	0.10345544	0.11617387	0.24904712	0.012080605	0.1584723	0.14247413
a	0.002288671	0.002431938	0.0030621295	0.016232682	0.008865178	0.20806043	0.27059495	0.24767464	0.22445402	0.0009294421	0.013720445	0.001685414
t	0.0005760168	0.00092227355	0.0022470935	0.0087913815	0.005527217	0.06077841	0.098844446	0.23011376	0.41775396	0.02801982	0.1317861	0.014639552
t	0.0011288462	0.014499824	0.00624937	0.02518011	0.005085681	0.11830453	0.17168143	0.24166045	0.32466513	0.0094672805	0.0610852	0.02099216
o	0.0030201627	0.025841588	0.03543738	0.046973165	0.038222432	0.10138448	0.0947589	0.13889264	0.3203633	0.031485368	0.056845605	0.106774904
p	0.002236439	0.0025438739	0.0024037175	0.00782042	0.0019680155	0.038312912	0.07331474	0.134012	0.20353746	0.059736848	0.40203476	0.072078876
o	0.00017722271	0.005038745	0.00170378	0.0067181177	0.001536652	0.043834243	0.066592075	0.11730815	0.1853777	0.036331683	0.41045716	0.12492447
è	0.0014397029	0.0019989305	0.0031056816	0.014869302	0.0036848434	0.039319232	0.036684077	0.07772291	0.14186044	0.040637646	0.38656753	0.25210974
t	0.001380663	0.0051888996	0.012976785	0.011011763	0.010173053	0.019246107	0.011685546	0.015600751	0.05834089	0.003222434	0.82809293	0.023080226
a	0.0013629125	0.010110253	0.009505242	0.017649453	0.010659297	0.02702537	0.053493675	0.10416814	0.22513449	0.037333325	0.34196225	0.16159563
d	0.00136921	0.0014612945	0.001720762	0.0079589	0.0020928495	0.019031929	0.02983771	0.053684413	0.082182564	0.03187246	0.6123907	0.15639713
i	0.00021530378	0.0045197685	0.0019187978	0.0053918916	0.0008855592	0.012599601	0.02074168	0.043272182	0.08554464	0.056555532	0.57003874	0.19831629
k	0.00094256946	0.0012044017	0.0021570073	0.010165474	0.0032369462	0.016010532	0.016168425	0.028920496	0.050982393	0.03494706	0.5874944	0.24777034
ò	0.0020304776	0.00840855	0.0027657228	0.009543331	0.0020884308	0.01679652	0.020104643	0.026113175	0.040428553	0.021979466	0.5908965	0.25884467
m	0.0016891097	0.0018639741	0.0026171186	0.014197741	0.0038688893	0.021956159	0.02741875	0.035909716	0.051642686	0.01131551	0.71628714	0.111233145
m	0.0013786858	0.008858911	0.009128887	0.010623376	0.0089006005	0.011244902	0.015580383	0.02810621	0.052718047	0.0297757	0.4687223	0.35496196
a	0.00070687965	0.0014754178	0.0044191377	0.009818748	0.006913064	0.011610046	0.012066711	0.0178942	0.03490401	0.02717083	0.57247406	0.30054694
</S>	0.0017688806	0.003404926	0.010004519	0.021867186	0.014891433	0.01970487	0.014701795	0.01778688	0.023989633	0.026912825	0.3574913	0.48747578
