 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
o	0.0039647543	0.0046602665	0.004697738	0.0055429083	0.00486027	0.0050556283	0.0892145	0.06792111	0.35463518	0.35628405	0.023579774	0.025318222	0.05426562
p	7.628304e-05	0.00045555184	0.00085203664	0.002766029	0.0018648868	0.0017928242	0.021748416	0.054035526	0.078325644	0.34193477	0.23934138	0.23992568	0.016881024
o	0.00015587379	0.0023311973	0.0014893113	0.004002243	0.00694865	0.008643216	0.037809387	0.1309078	0.07962842	0.29386458	0.1450599	0.25685942	0.032299988
d	0.0014419465	0.003603916	0.0047057164	0.013077713	0.006485461	0.006108173	0.043891184	0.055157233	0.26059794	0.25119135	0.18743977	0.057419155	0.10888039
d	0.0007018201	0.0026993968	0.0012621045	0.0023984923	0.0042506047	0.0057324474	0.016042983	0.062771745	0.031453855	0.1681449	0.10307407	0.56467587	0.03679174
ù	0.00049990823	0.0051001287	0.004653533	0.011726345	0.01545572	0.021181032	0.017425302	0.03786971	0.07254274	0.167153	0.2598165	0.24174751	0.1448286
p	0.00354853	0.0048945243	0.0136192525	0.030353336	0.017737418	0.016052973	0.041459747	0.059937704	0.045689967	0.15949602	0.21268919	0.3657653	0.028755987
a	0.00321908	0.011578113	0.009591698	0.012687869	0.014399097	0.013835055	0.033007927	0.04388276	0.011339404	0.1455577	0.18956617	0.41610742	0.095227756
s	0.003987508	0.0043413346	0.0045677414	0.0058445567	0.0047144587	0.004658201	0.057450827	0.024292493	0.063555315	0.1463367	0.120512046	0.2520315	0.3077073
t	0.002397034	0.007528933	0.0076842033	0.0092557175	0.009820498	0.009602868	0.020739675	0.021958038	0.007435334	0.06434799	0.1537428	0.59343344	0.092053436
i	0.0020668989	0.0066812257	0.01876073	0.029010804	0.023813222	0.022948593	0.026867377	0.035694193	0.009983767	0.059198942	0.07026767	0.597342	0.09736457
c	0.0026314235	0.0031120647	0.0033489065	0.004826426	0.0035316122	0.0034619623	0.040965468	0.01941005	0.036523	0.057153437	0.105889894	0.37535015	0.3437956
c	0.00025136946	0.0026548072	0.0011090179	0.0023147902	0.0041162204	0.0057373834	0.01415348	0.023936158	0.0055108834	0.047925055	0.100558095	0.64124286	0.15048997
i	0.00016249195	0.0012376665	0.0011691725	0.003920559	0.004169614	0.005977286	0.0117771225	0.019410143	0.021431074	0.17136914	0.17758714	0.33796287	0.24382569
ò	0.0010930245	0.0026704075	0.0077738184	0.016688948	0.010540262	0.009602996	0.019387517	0.015538031	0.025497556	0.045822423	0.297396	0.37669832	0.17129064
t	0.0016823135	0.0030187818	0.009925948	0.016204787	0.012032748	0.01123081	0.01832815	0.019664394	0.013574709	0.021390818	0.08525481	0.7482642	0.03942757
t	0.007422956	0.013985698	0.021556687	0.02374797	0.023081085	0.022397837	0.028168123	0.030131029	0.004476071	0.03140634	0.07883304	0.46575323	0.24903986
u	0.004326445	0.006519925	0.021959407	0.039396938	0.026707074	0.024539579	0.02734874	0.034770437	0.005796517	0.044663426	0.09914747	0.4901591	0.17466496
</S>	0.0034286666	0.0038161657	0.004280772	0.006642544	0.004522494	0.00439803	0.05055837	0.026372569	0.04408437	0.04828419	0.0645275	0.4030861	0.33599824
