 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
n	0.028430589	0.03478141	0.08195317	0.08531799	0.59688187	0.11866549	0.05297894	0.00076889247	0.00010812432	4.2034062e-05	3.6601345e-05	9.097e-06	6.7121027e-06	1.9041425e-05
e	0.034128774	0.07211487	0.022905514	0.33739236	0.30226654	0.070351355	0.131547	0.011321366	0.0063219843	0.0016804667	0.0056872065	0.0013866237	0.0003932958	0.0025026095
f	0.014862077	0.017424103	0.070996806	0.026639374	0.21786857	0.38643664	0.2504459	0.013850347	0.0009524384	0.00032771906	0.00012989326	2.4230301e-05	5.8663954e-06	3.6143105e-05
à	0.033671737	0.028426379	0.019334577	0.090349406	0.4572383	0.10272716	0.18924293	0.020549826	0.010605834	0.010825957	0.008198851	0.0015017701	0.0004287455	0.026898531
i	0.020927425	0.030247394	0.105815604	0.047404576	0.15272725	0.06690327	0.53720635	0.019919498	0.0122483	0.0039966847	0.0020214904	0.0001342618	5.7751837e-05	0.00039017733
e	0.0025603583	0.006916052	0.01753596	0.027931115	0.22073776	0.27155602	0.37607333	0.056698192	0.012491493	0.0013774981	0.0043224967	0.0012589773	0.00020930194	0.000331441
s	0.003268004	0.017420594	0.012296072	0.043944746	0.03985509	0.13096388	0.69055444	0.05059657	0.0069865747	0.00090073945	0.0018828398	0.0006763371	6.583317e-05	0.0005882461
ò	0.009302956	0.019202432	0.007493225	0.035695877	0.02268533	0.03723972	0.5823335	0.15910156	0.047949474	0.039501637	0.011895919	0.0029861415	0.0011366041	0.023475615
z	0.011896388	0.019298784	0.079332784	0.03500958	0.029307202	0.02744148	0.5372808	0.15711492	0.07474481	0.021842042	0.00473733	0.0010015504	0.00012775278	0.0008646057
u	0.010909122	0.008720353	0.00713274	0.009665196	0.045870215	0.05822815	0.1999309	0.34584096	0.11369162	0.18635468	0.0107845785	0.0010596912	0.00027241075	0.0015393805
n	0.010088486	0.010500626	0.015801005	0.011202916	0.060180195	0.054176435	0.062180486	0.5991867	0.12563758	0.03839335	0.008086806	0.0026212176	0.0008605529	0.0010835956
f	0.0035425501	0.008474625	0.0025133092	0.012682313	0.005344084	0.010112147	0.17881103	0.35073826	0.26125374	0.11027774	0.03672917	0.008006114	0.0012941215	0.010220767
à	0.008476916	0.014702991	0.0069910036	0.016925322	0.008174467	0.013635225	0.05557137	0.18535945	0.40084153	0.20435514	0.059306532	0.013278698	0.0036259892	0.008755376
i	0.02310388	0.026978977	0.03557851	0.028614342	0.06554607	0.033621974	0.115137756	0.26022264	0.29953477	0.050150126	0.04170611	0.012445003	0.0055992645	0.0017605682
o	0.0013038027	0.0037377684	0.008359742	0.008701149	0.009859324	0.017530961	0.07042539	0.19322537	0.49912634	0.03876137	0.0844612	0.060092147	0.0032749756	0.0011404301
g	0.0029397144	0.012722546	0.016105851	0.03194609	0.019077223	0.033920616	0.11640415	0.2590395	0.276235	0.14191778	0.04799168	0.024827305	0.004130624	0.012741868
e	0.0063277627	0.036504086	0.024640234	0.08876904	0.022793116	0.04250077	0.16382979	0.10677603	0.24132065	0.08881505	0.0958459	0.04210268	0.012290166	0.027484689
l	0.0069055315	0.024972992	0.0303165	0.049300306	0.03287897	0.05053096	0.12049908	0.24395604	0.2411571	0.14470059	0.023572356	0.018965213	0.00289641	0.009348014
à	0.005691506	0.0072138556	0.004427463	0.011000327	0.0065005673	0.0056207874	0.033120945	0.069008805	0.379214	0.33431372	0.06624664	0.03951912	0.011314924	0.026807362
o	0.009323625	0.010140779	0.030766927	0.012261509	0.074179515	0.0667445	0.02597832	0.09905065	0.4648853	0.06644013	0.052435625	0.07317369	0.01305698	0.0015624156
p	0.0020116887	0.0042847176	0.014478124	0.008793534	0.016208025	0.016932102	0.016316688	0.036876112	0.15748198	0.17806762	0.1380944	0.29170528	0.10648685	0.012262905
r	0.0029836395	0.00877743	0.0030290603	0.012450694	0.0031546499	0.0050709294	0.016734539	0.018174626	0.19051185	0.067927115	0.41102764	0.19949725	0.039377652	0.02128288
ò	0.0030222477	0.009948451	0.0037999235	0.01462775	0.0039633927	0.006490554	0.021505838	0.020986468	0.1855808	0.070840575	0.26261297	0.2947683	0.04684238	0.055010308
p	0.006746362	0.0069201365	0.011892508	0.00740604	0.048507504	0.037978582	0.010058557	0.06394933	0.044587255	0.060244568	0.046423018	0.22378024	0.39004233	0.04146355
p	0.003424874	0.0057099396	0.0028888173	0.0064452607	0.002947975	0.004165558	0.007062483	0.007713671	0.028227493	0.01629209	0.2957737	0.40673116	0.149994	0.062622905
i	0.001045601	0.0028508464	0.005829795	0.0056454833	0.0064382264	0.007807759	0.009321921	0.015414661	0.071561754	0.077911735	0.20827812	0.41452286	0.06082075	0.11255049
f	0.0012997299	0.001416757	0.004904105	0.0017760627	0.015303173	0.013553536	0.0036389949	0.018042728	0.013678632	0.032344013	0.0211089	0.23884372	0.4648357	0.16925395
à	0.0040650233	0.0066164513	0.0034027307	0.007410837	0.003461957	0.0048506553	0.00788276	0.0062450934	0.01237688	0.0064158607	0.091576844	0.4602141	0.23604168	0.14943905
i	0.00353853	0.0037694678	0.010823396	0.004472957	0.037872475	0.032803014	0.008129878	0.04126423	0.025041102	0.027583508	0.01571245	0.25775975	0.39494514	0.13628408
</S>	0.0030146753	0.0065459237	0.012822507	0.010194115	0.013343945	0.013386781	0.012606428	0.013505244	0.013211876	0.014499828	0.020083128	0.3052476	0.3142215	0.24731645
