 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
o	0.012524064	0.017571697	0.02116646	0.08266023	0.10052216	0.3564639	0.26640838	0.097595625	0.009609532	0.018206758	0.017271213
n	0.019981626	0.017528562	0.01115713	0.028765619	0.05668205	0.33919266	0.43951428	0.05896182	0.013598993	0.007817391	0.0067998455
a	0.00067400053	0.0032843794	0.0014507365	0.008944491	0.07566331	0.49550837	0.31210053	0.050137687	0.025779054	0.015672706	0.01078469
k	0.006677252	0.0066866414	0.004762029	0.01434225	0.014927059	0.070754364	0.5761086	0.2806097	0.0077054175	0.010899046	0.0065277293
à	0.00047637415	0.00509289	0.0032268688	0.006788021	0.042141397	0.22994758	0.40532294	0.14551312	0.06284121	0.06914274	0.029506922
n	0.0055273892	0.00605766	0.005570079	0.014575451	0.015752727	0.09487565	0.43046552	0.4024582	0.0144735025	0.008455076	0.0017887822
i	0.00073028106	0.008580476	0.007264436	0.0122654	0.027712865	0.15770665	0.44540447	0.250615	0.06580449	0.013835622	0.0100803245
k	0.005940545	0.0059648766	0.0050038244	0.009626771	0.009374558	0.042580143	0.33127406	0.4799786	0.033981465	0.03367619	0.042598896
a	0.00025635582	0.0018305267	0.0011283944	0.0026121088	0.018190559	0.051611364	0.27581257	0.34015796	0.1951078	0.07668628	0.036606118
l	0.00606493	0.006046778	0.0044590696	0.011417518	0.010836775	0.039438944	0.2039152	0.5082154	0.052806552	0.08485003	0.0719488
ò	0.00042037424	0.0027189692	0.0022537564	0.0031325647	0.010892669	0.02847674	0.14451404	0.3850876	0.1889789	0.18878983	0.044734526
r	0.006104923	0.0065532066	0.0063705402	0.0141385915	0.012903395	0.049724728	0.14162837	0.5505218	0.06566122	0.10721963	0.039173655
ù	0.0004973608	0.0045479173	0.0016452447	0.00603595	0.008233568	0.017198	0.085106835	0.2994205	0.43223163	0.10625331	0.038829636
s	0.008298251	0.008748452	0.008670555	0.015957791	0.0148826875	0.06643604	0.14139995	0.5357036	0.075039044	0.093042254	0.031821348
t	0.00065516756	0.0038604876	0.0044485903	0.008983055	0.009302935	0.01398133	0.047058087	0.22187857	0.37525177	0.25386852	0.06071147
i	0.0016374802	0.0019991016	0.002141896	0.0072409823	0.0063901786	0.023212973	0.048904963	0.17775989	0.17598821	0.2522019	0.30252236
k	0.003190038	0.0024274734	0.0008907049	0.003714	0.0041375845	0.014888832	0.031654514	0.10063208	0.102268904	0.29045394	0.44574192
u	9.983956e-05	0.0006404703	0.0005006231	0.00094734266	0.003954269	0.007765279	0.016942848	0.07178607	0.28142467	0.48337314	0.13256542
</S>	0.0031900888	0.0025820986	0.001020915	0.004964795	0.0051769963	0.0204155	0.038165975	0.09510383	0.0509588	0.3144207	0.4640003
