 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
e	0.035873864	0.04057676	0.040061675	0.074331656	0.28353626	0.3202315	0.13374536	0.0566709	0.0066736657	0.00829831
t	0.0015646575	0.004057991	0.0035548364	0.010586795	0.12406827	0.18786247	0.61523896	0.040634178	0.01044944	0.0019824635
è	0.0009837816	0.0019650056	0.0032991867	0.015707143	0.10150269	0.46213102	0.36888853	0.023341123	0.013183689	0.008997803
l	0.0074405065	0.01992001	0.020060731	0.023977319	0.10892184	0.27168566	0.43319064	0.08848813	0.023475945	0.0028392284
i	0.00325995	0.0066026365	0.009002893	0.027717683	0.114480376	0.30519566	0.4661972	0.0392329	0.014711411	0.0135993445
n	0.0059036124	0.008232935	0.0066908463	0.0071750237	0.014057833	0.014514384	0.119001366	0.7688734	0.027484959	0.028065674
a	0.0009465109	0.0027000408	0.0049162656	0.012823518	0.0426789	0.12279631	0.5523725	0.21533494	0.02300214	0.022428924
d	0.0024635696	0.003198618	0.0028055434	0.0029960934	0.005768705	0.0046046926	0.029008787	0.82565033	0.087278895	0.036224738
i	0.00020098862	0.0013721671	0.0015235742	0.0023065202	0.0060369456	0.029145828	0.19833912	0.5178952	0.19529262	0.04788701
v	0.0018856353	0.006588849	0.0040697632	0.004112848	0.013888067	0.007598922	0.017777886	0.61995494	0.22109239	0.103030704
e	0.0016005669	0.002249277	0.002474744	0.0034118881	0.006916846	0.025848018	0.111082315	0.47547722	0.3207214	0.050217696
n	0.0025580418	0.006317415	0.0039320495	0.0038703412	0.010281563	0.005552982	0.01886793	0.49770135	0.290354	0.1605643
t	0.0023821793	0.00204693	0.0030467869	0.0053198915	0.012150032	0.046116315	0.091371365	0.34917817	0.4268368	0.061551556
è	0.00053458626	0.0039802673	0.004844773	0.006711999	0.012353532	0.023774661	0.053462695	0.470479	0.29251334	0.1313452
s	0.0031557877	0.014160362	0.0068307393	0.0061352635	0.018138776	0.008903159	0.020466888	0.20334166	0.5463883	0.17247906
s	0.0018577353	0.014768614	0.0145155545	0.014875832	0.018115496	0.03242482	0.072439834	0.08224112	0.48017088	0.26859012
i	0.0027565856	0.032481972	0.022780214	0.02029665	0.033823274	0.031080803	0.07445177	0.12026676	0.2609752	0.40108678
m	0.0019125731	0.005373542	0.0030235124	0.0028395283	0.0071993214	0.0035757802	0.008174972	0.11511777	0.5142668	0.33851624
e	0.00080804527	0.0014811989	0.0026702704	0.0039981734	0.005830654	0.0119403815	0.03065161	0.1054634	0.6631133	0.17404298
s	0.0010463238	0.0040130503	0.0024148615	0.0023675046	0.007454584	0.003774463	0.005721804	0.112439014	0.59664434	0.26412404
s	0.0017470049	0.0015764702	0.0027432553	0.0045638196	0.008197341	0.024048373	0.0439882	0.08160144	0.60309106	0.2284431
è	0.00024714635	0.001851484	0.002236512	0.0030737645	0.0055822646	0.010309326	0.01776481	0.1375514	0.6322628	0.18912038
r	0.0034168533	0.010933746	0.006160148	0.0058683637	0.016649563	0.008246066	0.019580387	0.1109715	0.5595578	0.2586156
a	0.0023357081	0.009510722	0.011533247	0.012772461	0.015118816	0.024924219	0.05343366	0.07479281	0.5846425	0.21093585
</S>	0.0026208563	0.004935146	0.003315758	0.003171451	0.0059103915	0.0034974923	0.008979464	0.0964447	0.3538405	0.5172842
