 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
n	0.004494158	0.0047105383	0.006935885	0.0074992627	0.018898016	0.0057778326	0.030996688	0.024602605	0.03214273	0.039052226	0.13149548	0.56483215	0.028230041	0.05493198	0.03507637	0.010324091
a	0.0027675042	0.007898076	0.018708618	0.018791588	0.0054181134	0.018143294	0.01032297	0.068028286	0.03441724	0.06496457	0.21945815	0.18177459	0.12074849	0.14134699	0.051441222	0.03577028
f	0.0034745857	0.0037949672	0.006864734	0.007652499	0.020946557	0.005150655	0.027706416	0.01778659	0.021691205	0.02924711	0.12823696	0.47028252	0.042564716	0.11702712	0.08205197	0.015521413
a	0.0042419024	0.006595816	0.014250832	0.019481909	0.0053271702	0.019034004	0.009490378	0.030877758	0.027477117	0.058900017	0.23876318	0.25895265	0.08998973	0.111848526	0.04585508	0.058913954
n	0.0041760397	0.004380469	0.006767995	0.007369184	0.01925646	0.0054159914	0.029651804	0.01402198	0.019756038	0.021800324	0.086986355	0.5354908	0.032691225	0.09536229	0.09852372	0.018349325
e	0.004697479	0.012733308	0.020017166	0.024492955	0.008877022	0.02430492	0.009290087	0.028804623	0.011654593	0.026132058	0.09786529	0.20716582	0.13168834	0.21419466	0.114176065	0.06390566
p	0.0030770337	0.0033193952	0.006002895	0.006681789	0.018424341	0.0044548847	0.026046433	0.010663517	0.016426226	0.013675419	0.062097777	0.3663351	0.041762903	0.1586175	0.22555755	0.036857206
r	0.0025177156	0.0052332883	0.007850224	0.015620493	0.0037725493	0.015974965	0.0037903693	0.011440247	0.0050749406	0.037603132	0.08960067	0.18162912	0.11669389	0.2069889	0.18839079	0.1078187
ì	0.004702606	0.008499157	0.010451511	0.022324614	0.007265258	0.023659393	0.008136393	0.028560238	0.03078355	0.13232827	0.19253106	0.13239251	0.05609192	0.15124187	0.102156885	0.088874765
m	0.0048551965	0.0063297316	0.024851032	0.028183768	0.054526992	0.014916745	0.049391124	0.037053287	0.022447597	0.01722809	0.11801168	0.24985495	0.0894828	0.18365736	0.083323754	0.015885882
a	0.0051167943	0.0062931525	0.0065497933	0.006472992	0.0064421166	0.0064584953	0.0065616285	0.007160878	0.0077762753	0.011439872	0.01526487	0.058628384	0.09322216	0.39817366	0.23688255	0.12755634
n	0.0024645368	0.0035844832	0.01580589	0.017422825	0.029600952	0.009606364	0.031704314	0.01682672	0.028074564	0.0065641603	0.019949978	0.041408118	0.031004163	0.17003283	0.31544057	0.26050955
a	0.01940121	0.021855911	0.0225493	0.022570143	0.021313135	0.022548974	0.021179114	0.022896413	0.02075824	0.023149595	0.028740913	0.080398306	0.05369555	0.25318193	0.22715108	0.13861017
f	0.0016583364	0.001739223	0.0026962494	0.0029370715	0.0076966244	0.0021338172	0.011512237	0.0034261544	0.004947038	0.0025951557	0.0076883566	0.052768245	0.011854017	0.13876162	0.6282284	0.119357355
à	0.003157791	0.008550488	0.01171698	0.01731443	0.0058513815	0.017394563	0.005000117	0.012025901	0.0032943778	0.015624929	0.023352362	0.037273005	0.05420018	0.29648572	0.30236706	0.1863907
n	0.006202579	0.007517402	0.025268218	0.028920025	0.064005814	0.015264368	0.063176826	0.033676777	0.024515959	0.010382531	0.05544044	0.09623759	0.033579003	0.22693989	0.24308842	0.06578424
e	0.016009413	0.017735358	0.018156525	0.017968584	0.017945498	0.017930705	0.017979585	0.01780214	0.017762916	0.019030718	0.017509438	0.026602808	0.050138045	0.19685753	0.113515146	0.4170556
</S>	0.0014365652	0.0015174006	0.0026163019	0.002889371	0.007965342	0.0019658657	0.012725064	0.0032886064	0.008494489	0.00178574	0.0052997777	0.02429002	0.004783204	0.099871226	0.51837724	0.3026938
