 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
e	0.0029494427	0.0041981405	0.0045842906	0.00477456	0.012579048	0.024905305	0.15338807	0.3255553	0.2503091	0.18689649	0.029860282
n	0.0044115754	0.005204143	0.0072385445	0.010104372	0.031891692	0.045344085	0.17309985	0.256936	0.34714475	0.069338985	0.049285993
t	0.0026078874	0.0070732683	0.008016647	0.007850258	0.021438688	0.030242238	0.08548193	0.20805182	0.3114091	0.29220292	0.025625238
è	0.0021514187	0.014699137	0.024683338	0.026790768	0.042406157	0.049292125	0.049623042	0.15407945	0.26490238	0.26170596	0.109666236
s	0.0029726897	0.0034752805	0.005650192	0.008491955	0.024844605	0.030765248	0.057318967	0.11185222	0.44987416	0.24366069	0.06109398
s	0.007115386	0.012166555	0.014436771	0.014652532	0.017768115	0.017617406	0.034230128	0.10267111	0.19255286	0.46810952	0.11867961
o	0.0037775	0.007531146	0.020887082	0.0279723	0.037896223	0.031638343	0.02193451	0.07830117	0.19075707	0.31318563	0.26611903
m	0.0016700866	0.0018825298	0.0023382837	0.0029435463	0.008108027	0.0104407575	0.030778022	0.02727108	0.44155198	0.26134098	0.21167476
a	0.0007389737	0.0024511595	0.0027505013	0.0027702516	0.0038686215	0.004418555	0.012272409	0.05432382	0.34282905	0.50973773	0.06383894
è	0.0010190363	0.0013687867	0.0021534273	0.0031448666	0.008837625	0.009389905	0.020049322	0.015570724	0.41272393	0.3645189	0.1612234
s	0.0025907105	0.0070519424	0.015059148	0.017305776	0.01772177	0.018770877	0.0050095213	0.019526727	0.18623246	0.6645724	0.04615859
t	0.003193563	0.0064614387	0.008251863	0.008498497	0.009358874	0.009181358	0.015268055	0.033396494	0.11702588	0.6064102	0.18295377
r	0.0017895452	0.0029188376	0.008027393	0.011884186	0.019479638	0.018227333	0.014021585	0.035011984	0.15330367	0.5155606	0.2197752
a	0.0021095662	0.0075212987	0.012301412	0.013302046	0.015012891	0.014854966	0.012699263	0.03388128	0.22874759	0.4161717	0.24339803
</S>	0.003653528	0.0037500856	0.0038583167	0.003999809	0.0053364052	0.0062624183	0.047626626	0.019461673	0.26813552	0.20212555	0.4357901
