 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
i	0.0056662518	0.03916331	0.040079195	0.26568064	0.5227942	0.12537368	0.0007125409	0.00012290475	8.5311454e-05	7.821261e-05	0.00024374927
k	0.000416655	0.0012727429	0.0023196922	0.07340004	0.8060198	0.11100157	0.0037760942	0.00080223253	0.00022435347	0.00010710244	0.0006597433
i	0.0051710154	0.010283572	0.010784087	0.047590744	0.66473854	0.23230496	0.013674523	0.0010732521	0.000495514	0.0005693341	0.013314541
a	0.0012892482	0.007517853	0.007716561	0.03003123	0.3268862	0.614815	0.010451753	0.00076149445	0.00015346886	4.8986007e-05	0.00032826499
t	0.0004451086	0.0015826535	0.0023542359	0.017909503	0.83844745	0.095740505	0.0326584	0.0034761527	0.0034468488	0.0024367538	0.0015024629
è	0.009746021	0.011444122	0.014369635	0.05181761	0.4873208	0.3115608	0.04639046	0.007302012	0.005153022	0.0073998757	0.047495686
r	0.0010783724	0.011391617	0.009475796	0.055382196	0.2770717	0.5451961	0.09070775	0.0038714057	0.0013292825	0.002251203	0.0022446194
a	0.0029105265	0.009992606	0.010742817	0.022658465	0.091290444	0.63361657	0.18327916	0.036065526	0.0036707423	0.0020251118	0.0037480455
i	0.0033620466	0.00881906	0.008806795	0.010834522	0.03643165	0.3520177	0.538047	0.03362025	0.0037600135	0.0018303108	0.002470646
n	0.00012628683	0.0005523196	0.0009207434	0.0048297043	0.034999862	0.05484521	0.36423814	0.48139867	0.042747106	0.013916629	0.0014253064
ì	0.0024836713	0.0045834747	0.0046264357	0.013604325	0.16558118	0.08927298	0.34337482	0.30156732	0.033571377	0.020880692	0.020453714
c	0.0065766857	0.01431121	0.0155763775	0.042534206	0.15136905	0.14089054	0.3257326	0.25316554	0.028679084	0.019480743	0.0016839694
h	0.00027279567	0.002838228	0.0033483442	0.006503364	0.025139846	0.044251975	0.34492528	0.42868453	0.08353866	0.03747493	0.023022082
a	0.002323744	0.0035048975	0.0054022637	0.016432324	0.06519099	0.08175896	0.3998072	0.336301	0.038378663	0.018536806	0.032363206
p	0.0004252128	0.002136711	0.0020366097	0.004227224	0.012291377	0.014065741	0.1532464	0.3813207	0.33902094	0.0616116	0.029617552
à	0.00024199556	0.0006747121	0.00091010466	0.0017172637	0.011780109	0.0031796673	0.06405006	0.5307668	0.2621311	0.08167496	0.042873196
r	0.0006217688	0.0030043903	0.003236192	0.0067140856	0.035078947	0.041171547	0.117736444	0.33473068	0.3205012	0.11628135	0.020923356
o	0.0008988873	0.005819579	0.006392444	0.007985743	0.011278649	0.010205842	0.07616826	0.43496382	0.2782744	0.08404835	0.08396402
n	0.0018601839	0.0027189294	0.0027226128	0.002878492	0.0048102136	0.007232709	0.03316583	0.08561914	0.45573038	0.26487973	0.13838182
t	0.00014944898	0.0021301568	0.003027901	0.0056717247	0.011003237	0.007792684	0.053171888	0.29711795	0.39753348	0.16420884	0.05819268
a	0.00087628415	0.0035359745	0.00555336	0.017325534	0.033454806	0.03105903	0.03515073	0.2996172	0.3269146	0.096679725	0.14983271
s	0.00017081616	0.0010196855	0.0009971029	0.0014095587	0.0027934015	0.0035695096	0.013558112	0.031966966	0.35410148	0.46896008	0.12145327
t	9.9589706e-05	0.0006428156	0.00080232153	0.0023904915	0.009585152	0.0030641085	0.020067725	0.13806143	0.4094754	0.32500347	0.090807505
i	0.00011352644	0.0011495429	0.0019429153	0.008139869	0.016026927	0.010594533	0.019627947	0.21126838	0.4353028	0.16806853	0.12776501
n	0.00012387583	0.00076665945	0.00075131486	0.0012048726	0.0037825438	0.004960407	0.0134712905	0.021063808	0.24418654	0.5675675	0.14212112
a	0.0001776809	0.0006848576	0.0007438874	0.0019672592	0.009154202	0.0023459885	0.012398032	0.060635787	0.2890861	0.47693524	0.145871
g	8.1788625e-05	0.00047371144	0.0004664513	0.0009882108	0.005302434	0.005816907	0.012792694	0.01884463	0.2560394	0.5223477	0.1768461
l	0.00015769542	0.00048811806	0.0007140474	0.0016070718	0.015639503	0.0021237093	0.007842883	0.011325445	0.12870176	0.54006517	0.29133463
i	0.0007355069	0.0010418001	0.0010882845	0.0014464832	0.006595827	0.0014398431	0.004134497	0.036074925	0.28826237	0.55473304	0.10444745
s	0.00011664475	0.000677813	0.0006903233	0.0011827133	0.0061685215	0.0076314206	0.012288017	0.011691302	0.15429553	0.5836169	0.22164075
ì	0.00097387884	0.0013542913	0.0013486178	0.0022179577	0.012264255	0.0022389186	0.007307359	0.048989628	0.18650854	0.55544454	0.18135196
a	0.00033941484	0.0015790255	0.0016908053	0.003263064	0.017334808	0.019561194	0.024291424	0.027134854	0.12920944	0.645409	0.13018699
</S>	0.0010115915	0.0041095954	0.0072299954	0.017442094	0.024732878	0.023304159	0.028006746	0.02350445	0.114316575	0.4539915	0.3023504
