 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
i	0.00073213	0.005181791	0.011998913	0.011434106	0.22005264	0.63241714	0.10704008	0.00086461194	0.0033109847	0.0069676396
p	0.0059614396	0.010628864	0.028216118	0.10288078	0.04290696	0.6769323	0.11420728	0.012568324	0.0014889023	0.0042089783
a	0.0015864696	0.003907849	0.005766618	0.0077036647	0.11913209	0.5656037	0.2712585	0.0016135875	0.010717564	0.012710044
r	0.004159301	0.012358817	0.057408307	0.09845657	0.064042464	0.5968949	0.12778345	0.02975667	0.0013432017	0.007796262
ò	0.0023373044	0.003995365	0.0060398793	0.0043871403	0.058626372	0.5058769	0.37825462	0.0038381245	0.019000597	0.017643679
n	0.0065729427	0.008823625	0.03432172	0.050228555	0.03390481	0.37725496	0.4765956	0.009646904	0.0017066485	0.0009441873
g	0.0024389594	0.013695334	0.016722044	0.017897412	0.03443844	0.6361721	0.24750215	0.011374897	0.002954443	0.016804112
h	0.00042173054	0.011782903	0.043164045	0.043625485	0.07707032	0.18900207	0.39322472	0.13392155	0.015640257	0.092146896
ì	0.0009129419	0.010247283	0.019680701	0.024064047	0.038564883	0.40049088	0.4650492	0.022127002	0.007321493	0.011541592
z	0.011821234	0.013796264	0.030052263	0.02775051	0.040785406	0.29644364	0.5492816	0.017038712	0.011276356	0.0017539182
i	0.001129406	0.010285194	0.011448185	0.01096853	0.014840073	0.17130539	0.5880406	0.12713322	0.022286156	0.042563245
n	0.004940622	0.0067911176	0.0078099384	0.014531496	0.0078472085	0.03460351	0.19133823	0.66667086	0.022119714	0.043347333
a	8.7076405e-05	0.0047463914	0.0078477785	0.005854263	0.013683646	0.15144885	0.57473314	0.18320364	0.023058342	0.035336882
f	0.0010719269	0.002503507	0.00371213	0.011618586	0.0034631279	0.02356182	0.07652384	0.73673034	0.063067645	0.07774719
à	0.00071857683	0.002495644	0.003939459	0.002165803	0.020922974	0.076452054	0.5152317	0.17505993	0.118685685	0.08432811
i	0.008389879	0.010067966	0.027067345	0.06490727	0.022245824	0.12420529	0.4368172	0.23298055	0.060898304	0.012420475
a	0.00012368264	0.001474086	0.00564134	0.0065392745	0.0055772755	0.015872357	0.1774756	0.44337785	0.27538568	0.06853282
l	8.8853296e-05	0.0023281265	0.00892541	0.008743012	0.009984096	0.018313752	0.05974696	0.39249068	0.39786083	0.10151831
ì	0.0008328085	0.003227391	0.0055958447	0.002579009	0.025554152	0.0394066	0.14401399	0.12560414	0.5273442	0.12584183
o	0.011533915	0.020733796	0.098242134	0.109181575	0.08282537	0.14230828	0.23255424	0.091827594	0.18986753	0.02092561
</S>	0.0004952151	0.0045381	0.008717624	0.009100478	0.00862026	0.011466745	0.049231943	0.12374974	0.57268906	0.21139087
