 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
i	0.013840755	0.06035349	0.110713065	0.2229239	0.26140907	0.17022988	0.106628045	0.03787516	0.009214516	0.0035310877	0.0032810203
c	0.020902144	0.022384882	0.021337586	0.063950226	0.42880878	0.36692318	0.053827167	0.020300968	0.0010992358	5.8934387e-05	0.00040686142
e	0.0007842072	0.0065657455	0.0051601348	0.016404126	0.026702328	0.18011184	0.52182454	0.2360659	0.0040687746	0.0003550439	0.0019573646
e	0.0091864355	0.022138836	0.019558035	0.01948871	0.05514433	0.60633254	0.23176882	0.033619158	0.0015758402	3.7278583e-05	0.0011499538
t	0.00093722914	0.009157659	0.002947902	0.0044736373	0.009922392	0.21387944	0.5057651	0.24032494	0.010885477	0.00048569558	0.00122056
è	0.0025050205	0.006006361	0.0019556237	0.002502228	0.008897243	0.03709312	0.47394663	0.4460371	0.007541108	0.003952513	0.009563019
l	0.009034645	0.025964506	0.0053717406	0.00327296	0.008055901	0.086342044	0.66758895	0.17090382	0.019859606	0.002277733	0.0013280073
i	0.0071206223	0.010530589	0.005573426	0.008613184	0.026261108	0.06430226	0.67800784	0.16935456	0.020265274	0.0057430672	0.0042280545
t	0.011977161	0.012943534	0.013228934	0.012616975	0.016178753	0.029685557	0.11282805	0.4615252	0.29071897	0.00638753	0.03190927
i	0.002400285	0.008920783	0.001828483	0.0028384235	0.0046322825	0.01835492	0.28028253	0.5744052	0.06578554	0.020127326	0.0204243
a	0.006815432	0.008258604	0.0050397036	0.0057632965	0.007581565	0.0148730725	0.03742058	0.14766625	0.6847404	0.02482802	0.057013005
m	0.0003587549	0.002541263	0.0008636492	0.00068981515	0.0004714611	0.010474971	0.055536218	0.26624125	0.55872667	0.088220395	0.015875502
m	0.0012491272	0.004219799	0.0026758136	0.0027200782	0.0020608616	0.0059889103	0.05333644	0.46643332	0.2754735	0.15850885	0.027333297
è	0.0028749062	0.03514113	0.014905224	0.01198179	0.002595767	0.050251357	0.048080668	0.23341179	0.28989097	0.19069053	0.120175764
n	0.0065696337	0.024041673	0.012324967	0.0051609236	0.0045464705	0.04390017	0.102879584	0.12698652	0.5007019	0.16868491	0.0042032343
i	0.0058252267	0.01786802	0.017745651	0.017449096	0.009114895	0.020563355	0.0422527	0.17933418	0.40052697	0.20636214	0.08295773
à	0.00414517	0.004369196	0.004175327	0.0041138143	0.0042186626	0.00562854	0.008371845	0.053023566	0.4629834	0.25212005	0.19685048
t	0.0044869957	0.009039167	0.0062115425	0.002550266	0.0032640088	0.021824514	0.044784103	0.04860906	0.27054885	0.5767431	0.0119384555
t	0.0017183117	0.0103322435	0.00807487	0.008465652	0.0026192893	0.012896471	0.022355882	0.09040037	0.3063422	0.33936685	0.19742787
o	0.0017355502	0.0038994618	0.006624039	0.0036913909	0.0018386733	0.014259134	0.02499827	0.08522706	0.2123462	0.2716523	0.37372786
m	0.0017894179	0.0023504985	0.00088992814	0.0012573077	0.001776835	0.0026833822	0.0036983767	0.02559214	0.28602174	0.42132053	0.25261983
à	8.462599e-05	0.0010829059	0.0004363867	0.00040311666	0.00011357065	0.0016456645	0.0046078702	0.03720523	0.20836349	0.5953711	0.150686
s	0.004364007	0.0058893203	0.0039886604	0.0038045056	0.0042942683	0.012778447	0.026924992	0.067327134	0.23508644	0.5081889	0.12735337
t	0.0011135346	0.00720497	0.008019655	0.0068116374	0.0015560241	0.009590731	0.013616291	0.048658766	0.118022606	0.576402	0.20900375
o	0.0019260248	0.0030125668	0.0044995463	0.0029003418	0.0019720008	0.010098919	0.018449929	0.052203283	0.14023547	0.3715489	0.39315307
r	0.0015719454	0.0019580598	0.00086151634	0.0011870442	0.0015586395	0.0021700242	0.0027111582	0.017026288	0.105087996	0.5079671	0.35790023
a	0.00020863058	0.0018180335	0.0005600156	0.0006297377	0.00031602374	0.0021329743	0.006490205	0.039587166	0.08160208	0.68601996	0.18063524
</S>	0.0023208768	0.002497913	0.0018820387	0.002109547	0.002315912	0.0027464472	0.0031221951	0.018507633	0.07386772	0.39871448	0.49191526
