 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a	0.00056965335	0.0010743333	0.0019702555	0.004848571	0.012173472	0.032243166	0.48517075	0.3335193	0.1284304
n	4.9664744e-05	7.267582e-05	0.00020290501	0.0016501426	0.038499996	0.11410118	0.38800436	0.41698694	0.04043206
k	0.0012571283	0.0015892151	0.007006418	0.011967884	0.07120606	0.13585475	0.13202128	0.56366193	0.075435296
ò	0.0014208407	0.0019333442	0.0034351556	0.004475603	0.057654683	0.20302579	0.17161778	0.3315609	0.22487588
r	0.00041505334	0.00078858697	0.0017810512	0.0057511763	0.016307313	0.028966801	0.2947254	0.5359237	0.115340866
a	0.0014722015	0.0034213474	0.010836945	0.020537939	0.07975514	0.121815145	0.24330825	0.29715604	0.22169699
m	0.001218728	0.0013833449	0.0014760554	0.0033328962	0.004632538	0.007245627	0.19382001	0.55395913	0.23293163
a	0.00017676447	0.00033928244	0.0013912058	0.0015639025	0.026824944	0.049321838	0.148501	0.64000386	0.13187723
r	0.0005984988	0.0008087528	0.0009971247	0.0074931565	0.009361003	0.0114713805	0.13405897	0.641344	0.19386715
è	0.0018241701	0.0020735157	0.0030404937	0.0028521013	0.038975947	0.07631178	0.034575302	0.6301399	0.21020679
o	0.0061568106	0.0067623686	0.0069203773	0.044373553	0.062202282	0.06950281	0.11896896	0.53494054	0.15017234
n	0.0015474898	0.0016862567	0.002258407	0.019993758	0.033001397	0.050390746	0.072070755	0.5581794	0.26087177
t	0.0068157967	0.009874294	0.014091322	0.01747091	0.07623453	0.08002255	0.06454233	0.4585249	0.27242336
a	0.002222368	0.0028034605	0.004262233	0.03345794	0.0773667	0.12745701	0.049698297	0.3719031	0.33082893
</S>	0.0028393671	0.0032959057	0.0035952074	0.008978308	0.013911537	0.023264024	0.13583736	0.4969259	0.3113524
