 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.0052382424	0.041714	0.018503146	0.06506701	0.264377	0.4561251	0.060329802	0.034474798	0.04114327	0.01302764
a	0.00067969697	0.0022055432	0.006047438	0.006440771	0.016337642	0.14912409	0.6552276	0.14904559	0.006377458	0.008514122
n	0.00021065847	0.0007041802	0.0009977799	0.003824874	0.019968668	0.104679435	0.354545	0.434222	0.060000453	0.020847034
o	0.001775305	0.005286881	0.0132548725	0.01570617	0.076353095	0.16014113	0.39685506	0.18087165	0.12670253	0.023053303
ì	0.0003086856	0.0021255221	0.002514957	0.0047336416	0.014561234	0.03937141	0.13284732	0.5671515	0.20309271	0.03329308
s	0.00037771606	0.007048808	0.005453928	0.017395915	0.015530337	0.030966036	0.18745913	0.3398027	0.38416517	0.011800271
o	0.0010289095	0.008077671	0.008275329	0.012715067	0.041367862	0.066587076	0.15161061	0.47235706	0.15755752	0.08042297
n	0.00021868726	0.0012656823	0.0013547143	0.0024417902	0.0071738474	0.017321663	0.077869765	0.63342595	0.20045029	0.058477663
t	0.0001904944	0.0030958692	0.0043850597	0.0056901257	0.016605185	0.03251512	0.07706718	0.50674736	0.29580736	0.057896264
a	0.00047346103	0.011878955	0.0054584676	0.019456897	0.023123486	0.024413524	0.07855265	0.44821498	0.2858682	0.102559425
k	0.00027202605	0.0016190488	0.0022988871	0.0026545017	0.004902983	0.019067371	0.07412364	0.3267825	0.42064032	0.14763871
a	0.00035774478	0.0006974947	0.0010303704	0.0011619137	0.0044494234	0.006638387	0.02754957	0.12276424	0.7201117	0.11523916
v	0.00031187243	0.0016378757	0.0018123754	0.002749254	0.007266827	0.019580362	0.038805313	0.21638224	0.49828067	0.2131732
r	0.00049391895	0.0006609335	0.0008933888	0.00089793303	0.001875364	0.0040372033	0.014244728	0.04532753	0.8090424	0.12252663
è	0.00038601726	0.0008853421	0.0010965887	0.0011898751	0.0015715025	0.0019416471	0.021367421	0.099386506	0.757521	0.11465407
c	0.0023307127	0.0033916282	0.0027037424	0.006143879	0.017740656	0.032370742	0.033837393	0.1009376	0.5770245	0.2235191
h	0.0002478479	0.004049654	0.005714793	0.0070667644	0.013619454	0.02934295	0.041699134	0.11535482	0.6019366	0.18096802
i	0.002530623	0.015960097	0.009733596	0.018225808	0.019369058	0.020239867	0.047440417	0.19599451	0.48163894	0.18886709
</S>	0.0020486529	0.003394982	0.0031149352	0.0048489324	0.012598158	0.03307847	0.06731776	0.073812075	0.2997501	0.500036
