 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
m	0.011787758	0.015883941	0.018874781	0.06792057	0.84771717	0.036670823	0.00065963634	9.6999654e-05	5.495758e-05	0.00033343205
u	0.000282305	0.0037911783	0.010211516	0.21592803	0.3439361	0.40230268	0.016639521	0.0037776998	0.0015238824	0.001607091
i	0.0047711395	0.040645458	0.20663494	0.21934555	0.22432235	0.19674943	0.09837748	0.003981103	0.00052101666	0.0046514547
n	0.00064557535	0.009711412	0.052419104	0.12553543	0.49210358	0.27217913	0.041350413	0.002622518	0.001272402	0.0021605112
ì	0.0025151349	0.007661418	0.015627466	0.17226668	0.18146218	0.50127286	0.07853792	0.0122621795	0.0074118585	0.020982338
c	0.0133202	0.016091201	0.037041433	0.15493289	0.2005946	0.5145001	0.05346732	0.0058273785	0.0032772783	0.000947689
h	0.00014452248	0.004399512	0.008998059	0.0362984	0.113938406	0.6294926	0.16448729	0.026815575	0.008723675	0.0067020063
a	0.0037334978	0.008694023	0.034824073	0.13273123	0.28652275	0.42044416	0.08975442	0.013076173	0.005870884	0.004348714
p	0.0015203711	0.00719976	0.011339102	0.022009254	0.04130212	0.39288983	0.4659151	0.039232403	0.009477583	0.009114428
à	0.0001300841	0.00081143505	0.0024879698	0.01695434	0.010492907	0.27875727	0.5954419	0.06312146	0.014425464	0.017377188
r	0.0022328456	0.006352943	0.012137707	0.061905134	0.09364948	0.33364516	0.37958628	0.08111169	0.026412424	0.002966372
o	0.000339578	0.0079440465	0.010569574	0.017772537	0.021111896	0.25154778	0.52564836	0.10164086	0.030505916	0.032919426
n	0.004990706	0.0064407545	0.0066925334	0.008877932	0.016619232	0.103807375	0.34392425	0.39557603	0.069533795	0.043537345
t	5.8462225e-05	0.0014659034	0.0051622856	0.014952313	0.013164733	0.13041657	0.5696012	0.2021584	0.038587227	0.024432952
a	0.0013399218	0.0046359575	0.019103685	0.042660262	0.045296736	0.07000575	0.4474046	0.22720167	0.045664053	0.09668734
s	0.0003736311	0.0017872306	0.0026762926	0.004357395	0.006121189	0.041424982	0.21046476	0.49185374	0.17168368	0.06925707
t	3.457029e-05	0.00044496154	0.0016804095	0.012857689	0.005056772	0.048846856	0.34295315	0.42286104	0.122560255	0.042704344
i	0.0001278274	0.0017134438	0.009922702	0.022156067	0.01776045	0.036334384	0.32740065	0.38788977	0.09264695	0.10404772
n	0.00017344706	0.0008196431	0.0013338983	0.003059755	0.0053659496	0.020356625	0.062341306	0.41564956	0.3729058	0.117994
a	3.1508636e-05	0.00047649344	0.0011977718	0.009595711	0.0030798016	0.019878747	0.10922102	0.45447275	0.3382285	0.0638177
g	0.0001313645	0.00062350667	0.0011319167	0.0047994102	0.008706239	0.016462259	0.030741388	0.35165876	0.41898185	0.16676325
l	6.1085906e-05	0.00035559584	0.0011030852	0.010412232	0.0025598714	0.007750331	0.013961378	0.19739908	0.59857744	0.16781992
i	0.00018388129	0.0014449595	0.0019082072	0.0094126575	0.0026581918	0.012037685	0.04981099	0.3649285	0.46970785	0.08790698
s	0.00018113865	0.0007635861	0.001172725	0.005032844	0.009186426	0.011509878	0.012834311	0.19556683	0.5822635	0.18148874
ì	0.0003959014	0.0012998413	0.0017299331	0.009757936	0.002617214	0.012526304	0.044429157	0.21665066	0.573392	0.13720113
a	0.00051234185	0.0016048556	0.002711846	0.013758258	0.020778883	0.02524153	0.028667582	0.15872112	0.6469799	0.10102369
</S>	0.00072039705	0.002376831	0.009668681	0.017241072	0.016639376	0.013193636	0.01695083	0.10568401	0.5281386	0.28938657
