 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
à	0.016786521	0.043060526	0.19114228	0.44226182	0.08405549	0.14632306	0.017942151	0.038617816	0.005292885	0.0033534728	0.0017268168	0.00095045596	0.004461434	0.0040251785
a	0.012186269	0.019954393	0.0768353	0.31247023	0.18855429	0.34769538	0.03706408	0.003955621	0.0005738207	5.0108873e-05	5.547721e-05	5.025474e-05	0.000376166	0.00017864961
n	0.0010647963	0.0020215644	0.041153833	0.20119667	0.2024184	0.39595696	0.110978	0.018086212	0.009407484	0.0008038628	5.601403e-05	7.739806e-05	0.015276047	0.0015027777
d	0.002099416	0.004612751	0.022106359	0.120049134	0.030578706	0.6776788	0.057276532	0.050403945	0.022021234	0.001754571	0.00022332038	0.00022478533	0.0057531158	0.0052173245
e	0.004083564	0.003994241	0.043607958	0.05144369	0.18169399	0.13383238	0.46667778	0.03345569	0.049948692	0.015398997	0.0001643283	0.00010904827	0.009355333	0.006234327
m	0.0018187251	0.0027395869	0.030163951	0.05938328	0.09832289	0.42931214	0.21023667	0.12592079	0.033692606	0.00105023	5.47216e-05	6.0185957e-05	0.006471184	0.00077303004
i	0.008110468	0.008792352	0.01784638	0.07280348	0.049532533	0.35258275	0.15698315	0.09331813	0.16761665	0.028753906	0.00039934323	0.00032796367	0.034070406	0.0088625
n	0.001976491	0.0034797075	0.036940902	0.047128182	0.07524067	0.13759476	0.39919725	0.18003362	0.08779911	0.016510362	0.0006742501	0.0004437911	0.010885107	0.002095733
d	0.020212848	0.021643799	0.029608812	0.0656807	0.02294615	0.3101821	0.035816878	0.07445404	0.23694304	0.052098185	0.0018020117	0.001857182	0.03775203	0.08900219
è	0.004336737	0.004390055	0.044584103	0.03413359	0.07713887	0.077994876	0.43945017	0.07345883	0.103943475	0.07643371	0.0074330685	0.003936094	0.036129143	0.016637368
l	0.0032479838	0.0046233116	0.07148612	0.03102204	0.04754477	0.13565083	0.06313453	0.20255631	0.41173878	0.014902904	0.00010061433	8.132618e-05	0.011091458	0.0028190836
a	0.0016595724	0.0054678638	0.009404916	0.014636568	0.009589634	0.059307266	0.025242435	0.20296825	0.5905828	0.06926758	0.0005915762	0.00041352498	0.009908518	0.00095946057
p	0.00971255	0.010664652	0.011361128	0.011418313	0.0344218	0.10672912	0.14554766	0.04281372	0.24783725	0.3552833	0.0024066358	0.0047060316	0.009430067	0.0076678656
l	0.0016704814	0.0018600314	0.004168371	0.009463439	0.003472813	0.014601546	0.009807448	0.052568946	0.40228367	0.4386676	0.00091370865	0.0011071305	0.05303228	0.006382457
è	0.0013488837	0.0021074086	0.010792541	0.018515911	0.009538994	0.03477456	0.03269583	0.11573042	0.3240858	0.30627203	0.004919331	0.0046394	0.09242594	0.04215299
o	0.008043166	0.007948126	0.009001383	0.008753793	0.031018743	0.07569609	0.047311075	0.017491736	0.25594258	0.49867457	0.0039521777	0.010048759	0.02453629	0.0015815111
k	0.0019399389	0.0018343499	0.006353564	0.004878199	0.02029678	0.022915734	0.023458717	0.016541537	0.07466492	0.39674538	0.05339201	0.042791195	0.31164336	0.022544269
a	0.00052594143	0.00076873077	0.0042913994	0.0076135746	0.0035153935	0.009414703	0.0058781914	0.013014858	0.10642274	0.5181392	0.006995006	0.023713987	0.27032405	0.02938225
e	0.0041892827	0.005729383	0.006357966	0.00629701	0.021687761	0.050654016	0.06743078	0.009069944	0.05151851	0.48055926	0.025722766	0.05586345	0.14792743	0.06699241
m	0.0006201906	0.00087534776	0.004265397	0.0034819397	0.008374666	0.009233717	0.008737973	0.007266376	0.014980468	0.09610467	0.047732573	0.17025061	0.5691575	0.058918655
è	0.0014821601	0.0018355038	0.005603617	0.012141846	0.0042800936	0.010781744	0.0066810967	0.012214642	0.032162026	0.20675315	0.013769842	0.045983866	0.53074044	0.115569934
c	0.0076971133	0.0080176	0.009618078	0.009099477	0.048037264	0.08366663	0.06407683	0.011822966	0.071974695	0.17980888	0.006489728	0.06426867	0.38375512	0.051666938
h	0.0004682769	0.0013413806	0.004234281	0.0054277577	0.0036875657	0.0059880647	0.00448282	0.00600314	0.019424042	0.062061585	0.018694658	0.18641686	0.575745	0.10602459
i	0.0032745362	0.0020322793	0.008709155	0.006956057	0.016448464	0.015761605	0.013250263	0.013862308	0.02108003	0.04784299	0.014027691	0.041763388	0.6337774	0.16121386
</S>	0.00376352	0.0044340705	0.0047332128	0.00468214	0.012979074	0.032850653	0.045116343	0.0050700842	0.016402671	0.055463787	0.02555247	0.13742433	0.100681044	0.5508466
