 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
s	0.019337593	0.043652944	0.124203384	0.28328198	0.41363707	0.04457319	0.07068936	0.0005272401	4.28485e-05	1.02358035e-05	2.4411056e-05	9.30343e-06	1.425809e-06	8.969926e-06
ò	0.05263637	0.051212028	0.039705414	0.36361858	0.33331588	0.017639976	0.061249014	0.017182855	0.0120056225	0.006896156	0.011600897	0.0013777463	0.00054244016	0.03101698
z	0.01611451	0.03154151	0.10507589	0.10500713	0.43246502	0.07039461	0.23357825	0.005166102	0.00026488115	0.0001930563	0.000121132325	1.2900182e-05	6.4724863e-06	5.8594982e-05
u	0.04442659	0.036073916	0.02714187	0.3808778	0.22086208	0.07082626	0.16828766	0.04181501	0.0038109121	0.0031433809	0.0016100693	0.00047475603	0.00015263564	0.0004970478
m	0.017820077	0.019784575	0.02978724	0.04933422	0.1041951	0.50453806	0.21461257	0.055008266	0.0027124889	0.0016216261	0.00035728462	4.8922444e-05	1.614359e-05	0.00016339816
e	0.0039054086	0.011538832	0.0052014412	0.10814565	0.40918282	0.09838903	0.32550177	0.01784349	0.012859362	0.00043076434	0.0057803136	0.00065192307	7.903521e-05	0.0004901842
e	0.011753146	0.026879994	0.08094886	0.04156425	0.066577315	0.3491693	0.31098866	0.09490597	0.010490007	0.0042027356	0.0015893923	0.00045326154	3.8844068e-05	0.0004381749
s	0.0015974946	0.00866284	0.00799757	0.031390928	0.14049968	0.11770668	0.64016014	0.02659522	0.019241685	0.0009075934	0.003913032	0.0009384011	5.8215297e-05	0.00033052295
ò	0.009327558	0.017876903	0.0074894475	0.025717257	0.10390661	0.04780616	0.45622233	0.1644441	0.07596544	0.04327597	0.018590003	0.0033172476	0.0012735345	0.02478751
z	0.011563277	0.016936269	0.06481423	0.022748288	0.08049018	0.058461566	0.3634497	0.19558413	0.13976051	0.032719497	0.010994037	0.001456352	0.00014658633	0.0008753083
u	0.008751304	0.0079585	0.0064672907	0.015905978	0.019071355	0.08479626	0.13479958	0.38870326	0.13919324	0.1799816	0.01157665	0.0009836963	0.0002590343	0.0015522114
n	0.010660224	0.011089912	0.014838798	0.011890795	0.015940756	0.11176088	0.054614287	0.5127938	0.17921522	0.054712296	0.013413736	0.0064160596	0.0010958463	0.0015573972
f	0.0031997305	0.0074371737	0.0025289946	0.00937684	0.0189345	0.026616702	0.14845482	0.3329287	0.2914111	0.09959297	0.041769393	0.007499199	0.0012413401	0.009008639
à	0.008054489	0.014123995	0.0070687556	0.014658289	0.019043492	0.022001052	0.06257727	0.16604413	0.39957407	0.18188192	0.07084445	0.020365309	0.004262493	0.009500281
i	0.02096749	0.024917468	0.027542576	0.026290376	0.034886908	0.10007228	0.1237796	0.25073034	0.28141096	0.043411694	0.04458612	0.015001032	0.004622096	0.0017810789
o	0.0013346905	0.0037226304	0.00860444	0.0066127386	0.017994704	0.034525223	0.08436462	0.19775015	0.47590408	0.036684066	0.061896056	0.06604125	0.003385919	0.0011794008
g	0.0027665037	0.012416029	0.014951692	0.020196581	0.053018264	0.05358968	0.11806725	0.2231822	0.252843	0.14009072	0.044717785	0.048694555	0.004802206	0.010663551
e	0.0064024418	0.035932936	0.022991754	0.045057487	0.11508545	0.06356048	0.1498457	0.08172475	0.21125168	0.085332684	0.08617903	0.059876967	0.012300656	0.024457965
l	0.0071406667	0.027133567	0.029761313	0.03911711	0.06869919	0.06882489	0.13012768	0.22625737	0.19900516	0.14178434	0.022514315	0.02754196	0.0029371723	0.009155319
à	0.0058580223	0.0068565267	0.00454873	0.008481182	0.026009945	0.0073431567	0.032022692	0.06555749	0.36679026	0.3371861	0.06402678	0.03459268	0.012745232	0.027981112
o	0.010651727	0.011884254	0.029299209	0.013564522	0.028978266	0.10468422	0.03300404	0.10547935	0.44948262	0.07202447	0.05777764	0.06557362	0.015592994	0.002003064
p	0.0022289485	0.0052347034	0.01410454	0.0084528215	0.015151949	0.018024823	0.01755443	0.03547256	0.14716479	0.1686429	0.13123025	0.32146102	0.10376059	0.01151563
r	0.0028187984	0.008011695	0.0028825088	0.008241248	0.015101044	0.007293391	0.016961422	0.015214017	0.16940802	0.054838426	0.39974836	0.22874916	0.04813194	0.022599867
ì	0.003017275	0.009147199	0.003576807	0.009622103	0.016747626	0.009222072	0.021000234	0.01817713	0.16250418	0.05983908	0.24530283	0.3361537	0.05313272	0.052556995
m	0.006896093	0.007282103	0.013778409	0.007891174	0.013399982	0.07076883	0.013611611	0.07159774	0.057683352	0.0700362	0.057997942	0.34834868	0.2298702	0.030837627
a	0.004651892	0.005630285	0.0054676705	0.0058020917	0.0060418136	0.005935947	0.006223596	0.0072687725	0.01599472	0.021648545	0.122141056	0.48326564	0.2525795	0.057348438
n	0.0025726757	0.0030290321	0.010195672	0.0037477969	0.009741901	0.032498647	0.009546503	0.030922519	0.013230882	0.045932516	0.019346965	0.30540785	0.33470812	0.1791189
a	0.01495546	0.017267494	0.014184177	0.017284723	0.01816117	0.01690959	0.018251443	0.01876233	0.026793534	0.022566758	0.07840258	0.37785915	0.25561005	0.10299158
f	0.0016280762	0.0016943446	0.00250161	0.0017735526	0.0024930418	0.013836961	0.0024979182	0.014328188	0.006012926	0.010025261	0.009284752	0.17212832	0.6632391	0.0985559
à	0.0033593709	0.0083856825	0.002790855	0.008196166	0.019251337	0.006474192	0.018758206	0.006423818	0.02192663	0.004686796	0.06604915	0.2894058	0.34345168	0.20084028
n	0.006516563	0.007535046	0.02439583	0.0092149675	0.023548003	0.07907432	0.023448285	0.06911644	0.05511755	0.029875576	0.027015721	0.31874138	0.2620667	0.064333625
e	0.016252322	0.016937563	0.017178975	0.01709483	0.017203921	0.017090356	0.017223435	0.017869933	0.018619565	0.018229628	0.039823342	0.22275704	0.14454052	0.41917852
</S>	0.0014910891	0.0015510353	0.0025084333	0.0016422892	0.0024590036	0.013988867	0.0024490503	0.015163517	0.0051699253	0.012055	0.0028838953	0.06919497	0.5621181	0.30732474
