 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
h	0.00013720458	0.0004051687	0.0011972408	0.0019332836	0.0044135903	0.0073840576	0.026328744	0.09160863	0.32220125	0.394612	0.088168554	0.037685074	0.023925196
a	0.0025985248	0.0062570805	0.0036639415	0.010873652	0.020462884	0.032497544	0.06771417	0.1418002	0.30529195	0.2817713	0.047557924	0.02420947	0.05530136
p	0.00030247794	0.00047255895	0.0019757976	0.002016188	0.003512599	0.0058448734	0.019933712	0.041119147	0.26666453	0.33683717	0.23699111	0.052850667	0.03147912
à	0.00032575522	0.0006601556	0.00056044926	0.0008992687	0.0016715361	0.0024045317	0.018377401	0.008255625	0.104399815	0.5540559	0.20288542	0.06712917	0.038374882
r	0.0005255138	0.0011207038	0.002669563	0.0031926045	0.005623597	0.021534458	0.041042753	0.06014891	0.21030135	0.3468982	0.20767468	0.07961509	0.019652618
o	0.00077399355	0.0021948887	0.004701152	0.0056986543	0.006932332	0.0073757423	0.012101423	0.014861559	0.1294878	0.44761044	0.22520424	0.07060064	0.07245713
n	0.0018227984	0.0024355964	0.0029085157	0.002936704	0.003104022	0.0042054025	0.010982707	0.016862758	0.08850621	0.20719466	0.35809147	0.18379018	0.11715894
t	0.00016558569	0.00071595464	0.0016789801	0.0032220266	0.0052719843	0.0061454554	0.013627604	0.011813329	0.10844646	0.40029365	0.3004032	0.10732532	0.040890418
a	0.00076745276	0.002887427	0.0031795355	0.008608626	0.018701117	0.03117394	0.03542638	0.03246136	0.05018363	0.3924879	0.2448506	0.064339295	0.114932746
s	0.0001572135	0.0002871846	0.001048932	0.001065344	0.0015269885	0.0021645234	0.006070371	0.0072920956	0.030956954	0.09514268	0.3753727	0.373262	0.10565304
i	0.00011924497	0.00028011829	0.0004897317	0.00081940275	0.0025585822	0.0035386996	0.012334398	0.0048637567	0.042607732	0.25377038	0.38591644	0.22833796	0.06436349
n	7.57053e-05	0.00011592353	0.00046550477	0.00049587584	0.0010079322	0.0025595438	0.00890828	0.009382352	0.029858857	0.06736512	0.3568095	0.3605024	0.16245297
a	0.00023268918	0.0003169106	0.0005316374	0.00061903335	0.0018253674	0.0027803776	0.0154869035	0.0038534338	0.022140456	0.14220233	0.36011827	0.36056694	0.08932566
g	7.318459e-05	0.00011521273	0.0004616768	0.00050081743	0.0010332459	0.0030437997	0.009619064	0.009445463	0.023130473	0.052329734	0.3286855	0.42907086	0.14249091
l	0.00014096197	0.00037078175	0.000278482	0.00059357984	0.0013441124	0.0020864322	0.017136667	0.0023403396	0.010213818	0.028009258	0.20068398	0.5176985	0.21910301
i	0.0006488592	0.00078673946	0.0008180799	0.000909626	0.0013560136	0.001710649	0.009489466	0.0016194555	0.009262914	0.106429346	0.3635869	0.4334481	0.06993373
s	0.00011395162	0.00023858283	0.0006826633	0.000746681	0.0011335429	0.0034568585	0.009237795	0.009758038	0.016118636	0.023232184	0.19984835	0.53820217	0.19723062
ì	0.0007403897	0.0007886539	0.000995448	0.0010232737	0.0020133096	0.0027655223	0.013999132	0.0022642747	0.009367317	0.06798204	0.23687494	0.5095734	0.15161228
a	0.00023608938	0.0005210147	0.001226128	0.0014755784	0.0025557114	0.009686659	0.018411493	0.017853709	0.022037353	0.03460982	0.17263773	0.6083956	0.11035315
</S>	0.00053890614	0.0024692153	0.0020416002	0.0062914835	0.010796028	0.014155988	0.014864738	0.01403793	0.01822283	0.021504877	0.13332756	0.4756443	0.28610453
