 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
m	0.0012764293	0.0031211944	0.020061463	0.0058407877	0.09101766	0.021876093	0.7654939	0.05411716	0.030786658	0.002843085	0.003565502
è	0.008880552	0.06751743	0.16081156	0.047647268	0.06786992	0.04077739	0.3988627	0.11954787	0.059815492	0.008702128	0.019567668
n	0.017470319	0.13419168	0.17555924	0.03434634	0.11673363	0.105787955	0.39239913	0.005683891	0.01350555	0.0016831316	0.0026391945
o	0.011508975	0.034114905	0.03666513	0.036299013	0.13601646	0.12795563	0.52171	0.065586545	0.011163767	0.0021745565	0.016805038
c	0.008964638	0.011275738	0.012516157	0.02499882	0.022482518	0.011411656	0.3767006	0.46149397	0.06498325	0.0018037932	0.0033689446
e	0.000163973	0.0019313458	0.011853698	0.0022297394	0.020083293	0.005621534	0.4861491	0.27507117	0.18120249	0.005746607	0.009947072
e	0.0056850733	0.030778416	0.049677577	0.066649325	0.060454905	0.032115072	0.10475232	0.44234735	0.19413596	0.0011451808	0.012258829
s	0.0008648244	0.007016725	0.01829027	0.009560896	0.027382808	0.0075389273	0.23637727	0.3417387	0.34092438	0.0072863256	0.0030188935
t	0.0038542107	0.010451836	0.06478045	0.0072695734	0.053630404	0.010834047	0.34700853	0.18487844	0.24154085	0.021994194	0.053757433
è	0.001865028	0.010373005	0.049729593	0.011009568	0.028487407	0.010890781	0.28640273	0.03716238	0.18546923	0.09722693	0.28138334
o	0.0038434945	0.0045028483	0.011812702	0.0094658695	0.014098647	0.001861278	0.13700868	0.3108027	0.41107875	0.059139147	0.036385935
n	0.00042221087	0.0039630546	0.010431185	0.004321341	0.013699362	0.0024532033	0.09793382	0.28300494	0.53903913	0.02284608	0.021885622
e	0.0027901605	0.013904534	0.021881428	0.01226978	0.03439224	0.010103109	0.110327296	0.3931644	0.28725177	0.012450248	0.10146505
a	0.00076926255	0.0018134007	0.0114965895	0.0056007677	0.013310253	0.0020029242	0.0542941	0.14133696	0.68468463	0.013803965	0.07088718
s	0.00021604905	0.0018310072	0.011926011	0.0017976741	0.00782934	0.0012165272	0.079631545	0.059464257	0.74093485	0.039728466	0.055424206
s	0.0040390803	0.009242237	0.03744954	0.006302048	0.02896244	0.008494578	0.1425603	0.11022461	0.5210825	0.01893137	0.11271125
ù	0.0043533198	0.013703464	0.02254563	0.013217452	0.020603362	0.014403428	0.14980678	0.07486967	0.21460631	0.19068354	0.281207
n	0.002384679	0.0032167004	0.014119242	0.00888438	0.016280634	0.0020490913	0.08850781	0.09329244	0.33541268	0.29624376	0.13960858
n	0.00420529	0.028103128	0.033230882	0.018368576	0.047043275	0.024073903	0.06858891	0.11451464	0.20528737	0.15573275	0.3008513
i	0.0018057508	0.018868206	0.020911075	0.024703888	0.024115685	0.02582524	0.037705995	0.028160578	0.13518868	0.17844316	0.5042717
t	0.0022676375	0.0048277015	0.0080768885	0.016233169	0.012923848	0.009268071	0.04309526	0.07365117	0.23199739	0.34666708	0.2509918
i	0.001784073	0.008799109	0.0156351	0.008291652	0.020814557	0.0050100978	0.062757224	0.07824254	0.20745447	0.17787217	0.41333902
</S>	0.00085503573	0.0016948528	0.007692813	0.00592692	0.009782912	0.001925185	0.027749045	0.03209218	0.2152035	0.0436635	0.65341413
