 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
r	0.0104805585	0.011155025	0.09046012	0.54010016	0.33328518	0.010126899	0.0022854137	0.000284926	0.0016162661	8.4485255e-05	1.1695375e-05	0.00010935228
i	0.00711335	0.011789485	0.07455057	0.44469085	0.40343863	0.026536128	0.0017606952	0.0010814446	0.014903102	0.009305405	0.002072249	0.00275809
k	0.012920219	0.012799621	0.050820876	0.19151436	0.5959703	0.07599964	0.051545825	0.003313016	0.004412203	0.00027214468	0.00010060801	0.00033130744
à	0.0050560753	0.0064883158	0.046136394	0.40167773	0.4242886	0.045567483	0.0076996777	0.0032693916	0.008731597	0.020631347	0.0133201415	0.017133243
n	0.010892298	0.011873874	0.053882822	0.1810689	0.5420057	0.15833864	0.03195653	0.00227972	0.0064854706	0.0006155247	0.00014030348	0.00046021646
n	0.0016014156	0.0030190786	0.046529714	0.16819882	0.5681764	0.15857625	0.005327281	0.0018621632	0.033980522	0.007491361	0.0025650265	0.0026720022
i	0.007918068	0.008042882	0.064742975	0.13552435	0.35784832	0.25686663	0.04766907	0.0060834642	0.042409174	0.041965708	0.014585528	0.016343815
s	0.02060833	0.02033543	0.028786562	0.09974435	0.39058802	0.30041313	0.10221666	0.009062256	0.014502903	0.0052312226	0.0012066647	0.0073044864
s	0.0010344632	0.0014506079	0.012012055	0.064578414	0.4153569	0.37371662	0.028162587	0.0099619385	0.03899353	0.02711458	0.011305998	0.016312255
ì	0.0060075354	0.0076434882	0.077362664	0.100715496	0.18631683	0.43596914	0.034462467	0.0063762683	0.07465714	0.038365815	0.013159172	0.018963944
c	0.020520044	0.019332824	0.023446143	0.07433442	0.20800577	0.30295897	0.28910354	0.013950698	0.022483516	0.009576562	0.0052932324	0.010994324
h	0.0005762775	0.0005131488	0.005529865	0.022131905	0.13714996	0.29566336	0.14150509	0.07181827	0.16233642	0.10753523	0.048674375	0.006566156
r	0.0019864396	0.0021270958	0.02695051	0.042927872	0.15753049	0.30413577	0.056137178	0.02154153	0.13593337	0.18445174	0.043745868	0.022532158
a	0.0021556718	0.002206849	0.02476927	0.07465427	0.22922724	0.28844166	0.05030892	0.00842365	0.11893249	0.13754718	0.050612327	0.012720347
c	0.012977574	0.012960379	0.01631973	0.02475759	0.061917085	0.17081684	0.35139653	0.18187492	0.118160516	0.021599751	0.005276344	0.021942744
e	0.00041516867	0.00044021464	0.004064525	0.012848157	0.029738283	0.17337662	0.12021475	0.06547352	0.22851282	0.21254219	0.13849433	0.013879497
e	0.0037682937	0.0037266675	0.019090544	0.036063652	0.048336282	0.12180115	0.29342607	0.20455688	0.12766306	0.101801746	0.01127359	0.028492047
t	0.0006874374	0.00066453195	0.0068008946	0.011191379	0.016152207	0.08893673	0.10646397	0.06109915	0.21376622	0.4034471	0.08549217	0.005298265
è	0.0017966405	0.0031873817	0.005254575	0.018406855	0.024114083	0.07764714	0.06203704	0.058492444	0.18295209	0.4042528	0.13301066	0.028848272
l	0.0045555118	0.004431455	0.02834628	0.05075193	0.035383016	0.08145854	0.13343145	0.026260016	0.13799436	0.3373404	0.14648487	0.013562157
i	0.001633242	0.0037073642	0.006471858	0.007809053	0.020390933	0.07597782	0.03552851	0.08472473	0.34500837	0.30999863	0.07393996	0.034809526
s	0.004238795	0.0042409217	0.007899334	0.014867904	0.025284542	0.015301197	0.0474016	0.09130731	0.032251917	0.4474791	0.15114829	0.1585791
e	0.00085624465	0.0017638082	0.008880923	0.010064047	0.015659258	0.031189404	0.02067654	0.030265156	0.19818471	0.5077806	0.14234513	0.03233408
n	0.0036032258	0.0035707334	0.0060907886	0.011374085	0.0182072	0.008900526	0.027144425	0.07024964	0.017818978	0.41178632	0.16444464	0.25680944
a	0.00073153485	0.0016565073	0.0042221844	0.006978288	0.00891203	0.011769053	0.010502121	0.018385155	0.08273545	0.48892167	0.32503968	0.040146332
r	0.0028523628	0.0028201027	0.006464856	0.013383921	0.020104736	0.008799952	0.028258525	0.05435702	0.0146656195	0.3883185	0.19583064	0.26414374
t	0.00065030396	0.0010848151	0.0012932199	0.00418606	0.0028747756	0.0028543114	0.0030636196	0.006144229	0.022928454	0.3765645	0.5211728	0.057182863
i	0.0012407762	0.0012558152	0.01291839	0.017024491	0.017657196	0.019340523	0.019004336	0.018971482	0.0318634	0.3507766	0.4347295	0.07521748
</S>	0.0024655198	0.002469392	0.0085805245	0.016893307	0.02320032	0.008836186	0.025187744	0.041257907	0.008717053	0.1300449	0.2402287	0.49211842
