 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
u	0.0057054367	0.00680781	0.007242022	0.006489274	0.007575885	0.0057808463	0.03937118	0.44969186	0.3305343	0.08444619	0.056355145
m	0.0035458636	0.0036067073	0.0048548067	0.003623304	0.012413196	0.00570513	0.026681045	0.06186424	0.39402246	0.35425574	0.12942746
a	0.0013550064	0.003585968	0.0054417397	0.0025497638	0.005534978	0.0011746717	0.01299143	0.18459877	0.43678367	0.3016086	0.04437535
n	0.0013054684	0.0014279219	0.0045639193	0.0015020842	0.012735052	0.0055563715	0.018045861	0.031213915	0.28713813	0.48481193	0.1516993
e	0.009246285	0.012544404	0.013802974	0.009722355	0.014617079	0.0042607216	0.021923894	0.14973052	0.31227434	0.335732	0.11614544
c	0.0011601879	0.00124004	0.0028641587	0.0012507082	0.009278657	0.0030696306	0.011151451	0.014894582	0.19696222	0.6096364	0.14849192
h	0.0008813038	0.0018651766	0.003084357	0.00096101617	0.003438613	0.0006914498	0.0034420777	0.028435761	0.092084266	0.5539462	0.31116977
à	0.0018168186	0.005126584	0.007802356	0.0024085985	0.007616917	0.0010486459	0.006323541	0.05618002	0.34018376	0.48208418	0.089408495
t	0.0018070856	0.0024523803	0.014228413	0.003054366	0.02179683	0.014399497	0.020309828	0.023650957	0.070538305	0.71126616	0.11649619
u	0.016541854	0.018609876	0.019475799	0.018917682	0.019805392	0.0189687	0.022241043	0.082861766	0.10376707	0.27024266	0.40856817
</S>	0.0011280274	0.0011991104	0.003029842	0.0012402061	0.009531398	0.0036521086	0.010311505	0.006272105	0.06964635	0.56015027	0.33383903
