 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
n	2.9566834e-05	0.009313734	0.012716775	0.041830365	0.015539265	0.0053682392	0.34553227	0.20629567	0.29405233	0.06218967	0.00713209
ì	0.00015203835	0.0063481126	0.021020548	0.03429297	0.072199	0.029342404	0.4634596	0.087442905	0.18832771	0.052621305	0.044793356
c	3.5052755e-05	0.00475375	0.016474277	0.03391834	0.0039269207	0.0050803786	0.32374874	0.5335155	0.053200923	0.024897918	0.00044819326
h	0.0023333274	0.56483036	0.20669276	0.12348571	0.0035827109	0.002710083	0.07259842	0.0068743285	0.011657484	0.00477332	0.00046151067
a	0.00022709667	0.0006860571	0.001508545	0.0029453125	0.39367485	0.41727966	0.02951666	0.109106354	0.0056804447	0.039131872	0.00024317767
p	1.4517006e-05	0.0017441537	0.008433618	0.012838312	0.0038184572	0.00032517887	0.11305071	0.059530035	0.5465474	0.027749749	0.22594783
à	8.355485e-06	0.0052296193	0.037724283	0.11569497	0.00092911837	0.003108092	0.4755238	0.113994636	0.14093867	0.10596203	0.0008863571
r	3.6909307e-05	0.0019005337	0.003931498	0.007958487	0.0016321058	0.0016303713	0.31855798	0.301133	0.20963551	0.13746764	0.01611596
o	0.00021275121	0.009977042	0.03262501	0.061819706	0.015258681	0.04651454	0.6436695	0.039444465	0.0790944	0.05706167	0.014322261
n	3.6964625e-06	0.00022892092	0.0013378428	0.0029965641	0.0041293907	0.00048096888	0.09243559	0.14153431	0.39904404	0.09717081	0.26063794
t	2.7345475e-06	0.00020532895	0.0015951865	0.0041119163	0.000485165	0.0018261281	0.5692413	0.0651858	0.14944363	0.109751076	0.09815184
a	0.00029602513	0.00074537477	0.0011282044	0.0019998462	0.24626487	0.26610827	0.026988324	0.1346764	0.03134725	0.28893328	0.0015121453
s	2.238148e-06	0.00021166589	0.0009645173	0.002166355	0.0028724268	0.00023556626	0.035839535	0.04232557	0.46255174	0.056467663	0.39636278
t	0.00022060295	0.011506093	0.04326275	0.057636015	0.0011931747	0.001970737	0.17059228	0.0885678	0.20576416	0.41658562	0.0027007777
i	0.00027440963	0.00064092677	0.0009899527	0.0017235355	0.2833933	0.28361908	0.01806349	0.13911942	0.023335109	0.24843612	0.00040460468
n	1.0557827e-06	8.561193e-05	0.00036149376	0.00087664183	0.001498773	0.00011998745	0.019883323	0.027367929	0.37010077	0.055280514	0.5244239
a	4.312606e-05	0.0011383315	0.0048531145	0.007118875	0.0011138099	0.0016526794	0.17105258	0.09118663	0.24571835	0.39736375	0.07875884
g	1.941895e-06	9.2303075e-05	0.00031060088	0.0006310556	0.0013580625	0.00019060509	0.018755844	0.072546	0.3008041	0.30109397	0.30421552
l	1.29655145e-05	0.00852509	0.037935626	0.08802557	0.0003804453	0.0012268282	0.3439626	0.070887275	0.23856379	0.20403107	0.0064487266
i	0.00019491266	0.00078836485	0.0015141189	0.0036717674	0.2947817	0.27095926	0.07140068	0.13417423	0.0441254	0.16771092	0.010678633
s	4.869691e-07	3.5574594e-05	0.00014895301	0.00036428246	0.00094379246	7.388667e-05	0.006926431	0.0077443807	0.12132122	0.023243811	0.83919716
ì	0.00016972666	0.0066828784	0.024433251	0.03199035	0.0011462173	0.001955571	0.14750041	0.070563085	0.23515713	0.47226378	0.008137573
a	2.9247515e-06	9.5391806e-05	0.00011285314	0.0002742955	4.694935e-05	4.4947752e-05	0.0072731283	0.016748412	0.047579423	0.83999336	0.08782832
</S>	2.1443589e-06	0.00011991219	0.00017501097	0.00043061422	2.7835904e-05	9.407776e-06	0.017760094	0.004483531	0.027457915	0.031430557	0.9181029
