 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
m	0.02753931	0.005410445	0.0012255665	0.026359944	0.024295406	0.14894184	0.11532528	0.037976746	0.028727848	0.27767283	0.10051562	0.19683345	0.009175687
u	0.0027925987	0.0261166	0.023592941	0.11055086	0.114576004	0.06773233	0.06993819	0.050952885	0.075368136	0.28277573	0.17517753	0.0004198835	6.344188e-06
e	0.00016535784	0.000120373035	8.599034e-06	0.07519536	0.0009834699	0.031349942	0.17571601	0.09132325	0.19969575	0.14273736	0.22335364	0.03898789	0.02036306
t	0.0007137977	0.0003392633	6.4986743e-06	0.11152589	0.008286411	0.14211857	0.13982905	0.11449439	0.32961226	0.012052449	0.13450436	0.0041292314	0.0023877658
i	0.0028015561	0.0010491809	0.00013751238	0.023441063	0.006612291	0.044665307	0.05473672	0.023026729	0.060464725	0.19134349	0.30148062	0.2848118	0.0054289387
n	0.0001266455	6.2188796e-05	4.6381087e-06	0.064269476	0.00089846004	0.021231532	0.12178781	0.062158175	0.2292459	0.15670648	0.31694546	0.017614959	0.008948298
è	1.3982871e-05	5.7216894e-06	1.1889396e-06	0.0014119808	0.0005104355	0.012628612	0.021498675	0.008981523	0.03200777	0.12155878	0.14287013	0.64854133	0.009969877
c	0.0009994241	2.5100968e-05	8.0451036e-07	0.013304359	0.00032662414	0.0071482896	0.022093732	0.024371924	0.36726442	0.02856781	0.49965298	0.029621659	0.006622887
h	0.049040567	0.004242519	0.00028326825	0.007139577	0.0035834748	0.0365626	0.021661261	0.013748279	0.030387813	0.054617062	0.12597093	0.6484641	0.0042984765
i	0.00031492914	0.0036887638	0.003758184	0.06264565	0.095391855	0.16875336	0.12021458	0.075429514	0.09778019	0.19730207	0.16611236	0.008366458	0.00024205663
e	1.7203534e-05	2.9542616e-05	8.126816e-06	0.0054021385	0.00014919211	0.003163303	0.012900314	0.0066216043	0.013716856	0.016356042	0.018187797	0.114267625	0.8091803
s	0.00072397373	0.0001786705	2.9110035e-06	0.10175899	0.004610997	0.07421842	0.116519906	0.08389526	0.3299451	0.017109629	0.2375993	0.013306884	0.020129869
t	0.00038942197	0.00013977525	2.2093143e-05	0.0056639686	0.0014828972	0.014212203	0.023658909	0.009932433	0.03503152	0.14072202	0.25278467	0.508479	0.0074810884
è	0.00031430862	0.003811066	0.0032841633	0.06481596	0.08026451	0.14531434	0.11628396	0.070159	0.10152919	0.20222497	0.19239698	0.019197276	0.00040420657
c	0.00035994913	7.72611e-06	5.518267e-07	0.0021215086	4.258477e-05	0.0008004471	0.004341387	0.0027798153	0.01746728	0.0084302565	0.0388567	0.12765567	0.79713607
e	0.0049955677	0.0002978761	4.0124898e-05	0.009762516	0.0026172693	0.040916234	0.033206437	0.030065993	0.10864903	0.06370606	0.5262301	0.1788174	0.00069538824
p	2.5627269e-05	0.00015413639	9.186733e-05	0.008952511	0.00090961077	0.005762381	0.013269179	0.008855961	0.019771978	0.020688828	0.022203643	0.2678632	0.6314511
l	3.6314806e-05	4.277902e-05	2.9781575e-05	0.0017600765	0.0009111524	0.0034003847	0.0056959465	0.0048124082	0.035289165	0.03611634	0.35671154	0.5510507	0.0041433875
ò	7.416911e-05	0.0060432456	0.011108649	0.04200384	0.11813186	0.31474385	0.107320935	0.07265715	0.071990184	0.13796796	0.05462432	0.056580536	0.0067533874
n	0.0003208547	5.9916742e-06	4.0058424e-07	0.00042922574	1.4163404e-05	0.00024259654	0.00074184075	0.0005108989	0.0030502263	0.0013994884	0.006653957	0.12096801	0.8656624
n	5.3528365e-05	1.6375188e-05	7.853066e-06	0.0009284261	0.0011766889	0.021558853	0.02346357	0.0093622785	0.019659702	0.10531108	0.07763767	0.733587	0.007236927
i	0.00011324685	0.0011298413	0.001077436	0.028807094	0.034887847	0.07682631	0.07759505	0.044219874	0.08010454	0.19444966	0.21781607	0.23044081	0.012532273
</S>	1.9646136e-06	1.1790992e-06	1.6417098e-07	0.0009963278	1.5086972e-05	0.0002477269	0.0021128156	0.0009853148	0.003704452	0.0047566374	0.010155423	0.06283653	0.91418636
