 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
h	0.03198826	0.0034288703	0.037909947	0.17950077	0.0127994595	0.33388844	0.028803812	0.033653717	0.07679851	0.25555307	0.0056751124
a	0.00024248293	0.0011372357	0.18811747	0.090103485	0.46499306	0.022807315	0.08339491	0.090609305	0.05439667	0.004166855	3.1196545e-05
p	0.00014663188	1.0750252e-05	0.000516653	0.009458567	0.0016317872	0.5608416	0.20955561	0.01161436	0.014304338	0.10205613	0.08986363
à	7.94901e-05	2.1404287e-05	0.0013713514	0.040549293	0.0011483899	0.22114503	0.08668964	0.110395245	0.20519096	0.33272478	0.0006843675
r	8.5610765e-05	4.0119596e-07	0.0011630561	0.009587539	0.0012553467	0.2914035	0.61901575	0.006047466	0.013673374	0.05410829	0.003659668
o	0.00076803274	0.00060072215	0.021786906	0.084572606	0.016541207	0.21098527	0.013399041	0.030807996	0.08762598	0.5182336	0.014678699
n	2.1701919e-05	9.2086066e-07	0.0006687509	0.00952796	0.0030689843	0.29679084	0.3453709	0.026512431	0.023930205	0.19447653	0.099630766
t	4.014811e-06	6.5265175e-07	0.00012055304	0.012563348	0.0003960937	0.113254465	0.019632928	0.009549263	0.07491026	0.7390931	0.030475369
a	0.00030572253	0.0006002494	0.06202024	0.062402915	0.23861012	0.025333496	0.051208023	0.25733805	0.18693961	0.114152014	0.0010896283
d	2.6279738e-05	2.7666986e-06	0.00044064564	0.004102933	0.0017936991	0.18596533	0.119028695	0.02195764	0.015487336	0.31750703	0.3336877
e	0.00013314337	2.2563177e-05	0.0005990284	0.030346084	0.0005267822	0.17968807	0.08486179	0.1490374	0.17621595	0.37803012	0.00053901685
f	5.625682e-05	4.234182e-05	0.017934188	0.01634522	0.03937844	0.32130903	0.31101027	0.019023944	0.008467045	0.14260559	0.12382772
ò	0.00014416252	4.1106774e-05	0.002164106	0.00606508	0.0056337826	0.025327746	0.0141672315	0.058835395	0.07347252	0.8090496	0.0050991774
r	1.9276556e-05	1.383574e-07	0.0005427349	0.0026770635	0.00092901173	0.1026082	0.17337434	0.0077550844	0.015096696	0.6401	0.056897502
e	9.8048156e-05	0.000374864	0.025449835	0.090357184	0.012778517	0.23773661	0.017787734	0.0230512	0.07144297	0.5108359	0.010087164
m	3.5212536e-06	2.8031306e-07	0.00020738914	0.001335621	0.0010655182	0.041770052	0.04294692	0.0095010735	0.0063877404	0.31762728	0.57915455
a	0.0045454963	0.00017917178	0.0014949042	0.008556572	0.006201591	0.023623198	0.0078200195	0.05932469	0.072828926	0.81361806	0.0018073512
m	2.5630586e-06	2.7117107e-08	1.287467e-05	0.00053005957	0.00017681101	0.013374377	0.019254308	0.015317355	0.011811032	0.41185236	0.52766824
è	0.0011133763	4.3467193e-05	0.00044755623	0.0029488443	0.0032603366	0.012140672	0.0047819573	0.039164603	0.049679913	0.8843965	0.0020227816
n	9.376389e-06	4.528579e-09	2.3771795e-06	0.00010696644	3.5883473e-05	0.0033455594	0.007959957	0.014901042	0.009996381	0.59337294	0.3702695
a	3.8789026e-06	1.490366e-06	5.279276e-05	0.0010167209	0.00038933713	0.012838769	0.0019250708	0.004159275	0.01878461	0.9138908	0.046937328
</S>	3.2286968e-07	2.815413e-09	1.1861983e-06	8.552695e-05	1.7105032e-05	0.0021621736	0.0025489342	0.002298439	0.0023294545	0.16655405	0.8240028
