 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a	0.00027359164	0.00925873	0.014386748	0.27906322	0.054362636	0.032863766	0.15966551	0.03329183	0.036081944	0.022350695	0.3516186	0.0067827525
r	6.418605e-08	8.166381e-05	0.0029114052	0.006220298	0.46676737	0.007621763	0.06766177	0.117465615	0.19033594	0.1375029	0.0021992626	0.0012319615
è	1.0715953e-05	0.0010576645	0.0067428327	0.0135741485	0.15824819	0.0072216103	0.21641313	0.06552806	0.22148584	0.17758334	0.12841743	0.0037170828
i	9.098267e-09	0.000103324346	0.0017632449	0.0005741547	0.20470215	0.0029027278	0.020307478	0.054009426	0.20490138	0.4942597	0.010437355	0.006039065
k	2.1460102e-10	6.6032124e-05	0.024240708	0.00022579508	0.06410325	0.00015784579	0.014543865	0.028232627	0.066573925	0.6982796	0.0054680575	0.09810833
a	0.000103471626	0.0043309317	0.007068558	0.17258748	0.0679705	0.040974867	0.16906059	0.04453272	0.05222315	0.05925836	0.3736995	0.008189879
è	1.00549826e-07	6.310177e-05	0.0016174639	0.0053827	0.34289327	0.005875128	0.05495592	0.09381531	0.26443118	0.16766101	0.0048179766	0.05848683
p	4.047136e-09	0.00037903409	0.006549837	0.0011548961	0.06925106	0.0016895296	0.08909337	0.009357662	0.0154504385	0.74072975	0.04747463	0.018869855
l	8.599552e-06	0.005554595	0.019903477	0.017855285	0.0108696455	0.0026214588	0.05636154	0.016846849	0.05218435	0.07324772	0.7395205	0.0050260415
è	0.00025065744	0.0033169133	0.0023396676	0.26081744	0.09791704	0.21030068	0.15915817	0.049927834	0.028687881	0.032193188	0.15452097	0.0005695182
o	4.8724296e-08	1.6014066e-05	0.00022854311	0.00028011116	0.016001372	0.00033721764	0.0016915677	0.004939581	0.025316317	0.02048925	0.0016223493	0.92907757
s	5.0892585e-10	7.580028e-05	0.005946433	0.001709606	0.0673079	0.0013205785	0.099639356	0.014343545	0.02020358	0.5943848	0.035773113	0.15929538
a	1.8179464e-05	0.0009895652	0.0032340968	0.030652056	0.05218836	0.011711777	0.13158233	0.039710954	0.12166069	0.112693325	0.4385672	0.056991532
p	1.8815392e-08	8.833223e-06	0.00035470282	0.0020604422	0.21833704	0.0024798797	0.059743106	0.04281272	0.13339753	0.2138783	0.011137136	0.31579036
o	3.8297085e-07	0.00065699115	0.008356945	0.00072871824	0.036370005	0.00074138853	0.11588374	0.028373493	0.20327488	0.32323468	0.2690716	0.013307129
r	2.1121037e-08	1.982293e-05	0.00038378843	0.0014284229	0.12593544	0.0020442156	0.028224047	0.027319916	0.12835255	0.1832278	0.010476755	0.49258718
ì	2.3318114e-06	0.0009190376	0.0059661902	0.0031651675	0.044244274	0.002251532	0.13858896	0.03049533	0.18343394	0.27624044	0.29657114	0.018121623
t	1.1319073e-09	1.0229102e-05	0.00032753815	9.257944e-05	0.06417731	0.00046718668	0.010999587	0.011167916	0.06987734	0.5439891	0.05614165	0.24274954
o	6.923484e-05	0.0039271014	0.014092786	0.036866575	0.03703873	0.008188662	0.11382127	0.035080403	0.100242324	0.052539825	0.5697727	0.028360361
</S>	5.935413e-09	1.3773993e-06	6.272658e-05	0.0005747402	0.05531752	0.0005739131	0.01777983	0.010861298	0.03740901	0.04763137	0.0055315965	0.8242566
