 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
r	0.000625668	0.013256	0.0782642	0.0888473	0.0041223	0.169968	0.183473	0.0840932	0.197578	0.059669	0.04589	0.0700381	0.00417538
e	0.000450858	0.0021508	0.00480015	0.00744895	0.0150385	0.469639	0.0745705	0.314387	0.0085655	0.0869015	0.0156892	0.00035024	8.0557e-06
f	0.000101833	0.00898302	0.0112327	0.306477	0.00013648	0.00150776	0.0753931	0.000820964	0.269627	0.26883	0.0397534	0.0164135	0.000723468
f	0.000385141	0.0139615	0.0433182	0.439983	0.000234373	0.0111389	0.0949863	0.00515837	0.0413096	0.106305	0.13918	0.103666	0.000374405
ò	0.000197832	0.00184849	0.00477511	0.0109705	0.0090064	0.435299	0.0989571	0.263277	0.0314755	0.110452	0.0305833	0.00313398	2.31811e-05
m	0.000405215	0.00497023	0.00234555	0.10257	7.83813e-05	0.00344384	0.0694131	0.00153186	0.474641	0.26674	0.0317073	0.0375926	0.00456108
m	0.00204332	0.0305564	0.226862	0.282926	0.00113555	0.0244696	0.0700464	0.0172253	0.0880644	0.0300962	0.0516297	0.169929	0.0050161
u	0.000462022	0.000890335	0.00143366	0.00272483	0.00288308	0.464837	0.0412662	0.376158	0.00210843	0.0801613	0.0263237	0.00075125	6.1546e-07
o	1.68121e-05	0.00104098	0.000864868	0.036054	1.74555e-05	0.000416554	0.0841316	0.000316612	0.194995	0.439553	0.137033	0.0987772	0.00678307
n	6.3647e-06	0.000752856	0.000485504	0.0102229	0.000223537	0.01316	0.125136	0.00872101	0.362847	0.322549	0.134923	0.0144099	0.00656258
ì	3.13173e-05	0.00108314	0.00617662	0.0335064	0.000100111	0.00616288	0.0670832	0.00411359	0.269136	0.0672116	0.0606382	0.472611	0.0121455
c	2.61714e-06	0.000284081	0.000169448	0.0146886	1.36888e-05	0.00956108	0.0762838	0.0036284	0.262196	0.538433	0.0657089	0.0280016	0.00102906
h	0.00092363	0.0973535	0.0738422	0.156689	0.000794544	0.013809	0.0341685	0.00689312	0.260042	0.0253624	0.0440952	0.281461	0.00456554
a	0.000248585	0.00078557	0.00148507	0.00202436	0.00718904	0.2826	0.115894	0.291338	0.0403448	0.131092	0.109638	0.0172821	7.87593e-05
p	1.02852e-05	0.000561964	0.000678532	0.024362	2.16425e-05	0.000291454	0.0187378	0.000190486	0.101076	0.0927615	0.0306178	0.274593	0.456097
à	1.6452e-06	0.000519112	0.00369813	0.0561355	8.7943e-05	0.003177	0.0363939	0.00253437	0.207162	0.0774132	0.178029	0.434202	0.000646396
r	7.16163e-06	0.000182495	5.45933e-05	0.00495572	6.48742e-06	0.00373196	0.0345048	0.00157355	0.27493	0.336523	0.0563301	0.250868	0.0363326
o	3.68167e-05	0.00135835	0.0141222	0.0226099	0.000897352	0.0321179	0.0419618	0.0258552	0.341788	0.0244988	0.0502241	0.436072	0.00845779
n	2.38526e-06	6.11053e-05	8.32606e-05	0.00376832	5.95395e-06	0.000692161	0.0225538	0.000445201	0.06826	0.138905	0.048302	0.408397	0.308523
t	1.10085e-06	4.3839e-05	0.000520521	0.00177743	8.04931e-06	0.000571826	0.0168888	0.000779026	0.190806	0.0270398	0.0539947	0.685832	0.0217369
a	0.000196944	0.000568767	0.000990165	0.00132565	0.00372869	0.181124	0.105993	0.219582	0.0474275	0.119744	0.198395	0.11997	0.000954196
m	1.78725e-06	6.74913e-05	6.52001e-05	0.00350565	9.36105e-06	0.00027307	0.0078113	0.000188849	0.0235381	0.0429019	0.0191661	0.341105	0.561367
e	0.000328674	0.00273168	0.00581242	0.0421239	6.46214e-05	0.00179505	0.0133493	0.00220311	0.0150544	0.0236526	0.110183	0.781921	0.000779495
m	2.08578e-06	3.55393e-05	3.56447e-05	0.00141621	1.25579e-06	0.000173698	0.0152612	0.000160139	0.0223741	0.0997634	0.0734265	0.562502	0.224848
e	0.000126952	0.000626266	0.00118841	0.00625857	5.97948e-05	0.0032801	0.0110547	0.00420546	0.0109602	0.0197967	0.0783767	0.86225	0.00181588
a	1.84618e-06	2.31835e-05	2.51402e-05	0.000905393	1.32274e-06	0.0002154	0.00982057	0.000205839	0.0134043	0.0645086	0.0554462	0.675048	0.180394
</S>	3.81636e-06	0.000106517	6.76966e-05	0.00131915	7.38979e-06	0.00246142	0.0411589	0.00250844	0.0287408	0.21837	0.288291	0.211191	0.205774
