 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
n	4.0375973e-05	0.0031407916	0.0287017	0.29688618	0.049966894	0.31321892	0.27846846	0.02832158	3.9624683e-05	0.0006269094	0.0004984486	7.105463e-05	1.6034373e-05	2.9992043e-06
e	1.4004335e-06	0.0001623712	0.023719303	0.07447225	0.008541181	0.21987341	0.26819178	0.030687567	0.0036875596	0.091195986	0.16664036	0.06534792	0.046684504	0.000794418
f	5.298472e-06	0.00034628375	0.014337201	0.25265983	0.047934588	0.24450427	0.35929212	0.07584906	4.234969e-05	0.0014242833	0.0021278826	0.00121987	0.00024283148	1.4103491e-05
à	4.44886e-05	0.00064225594	0.038928874	0.042096566	0.013935415	0.077005036	0.13356449	0.053436775	0.010844212	0.1830125	0.3440499	0.06504411	0.035030257	0.0023651074
i	3.798336e-07	0.0001095503	0.009471625	0.10298192	0.27104306	0.23483726	0.16136819	0.18994118	0.00021730838	0.01689852	0.01198971	0.00070443144	0.0004288904	8.005669e-06
e	1.8068157e-09	9.613068e-07	0.065182954	0.1112426	0.030443288	0.047282435	0.035564326	0.051746357	7.783034e-06	0.12332695	0.53092015	0.0031868818	0.00076839013	0.00032688704
s	7.822413e-08	8.2631395e-06	0.06261543	0.16352579	0.08963756	0.07312217	0.091743484	0.2193229	0.0001530892	0.05932857	0.211514	0.024389833	0.004483045	0.00015574206
ò	0.00013160433	0.001333026	0.034583665	0.03528848	0.015094256	0.073882625	0.13770746	0.052175872	0.018398223	0.16015257	0.30380487	0.096831106	0.06664409	0.003972154
z	1.738646e-07	8.51291e-05	0.0033047053	0.05225531	0.18216296	0.2197178	0.24160086	0.22766887	0.00023939366	0.028100256	0.0294047	0.008017834	0.007325456	0.00011657594
u	2.96717e-05	0.00031038123	0.01297393	0.004669764	0.002136771	0.011668729	0.010123243	0.004020516	0.011731212	0.3366563	0.55291116	0.028715951	0.023686402	0.00036602485
n	6.222218e-07	0.00024168882	0.005789086	0.12338084	0.038108405	0.13905393	0.4920031	0.15469994	5.49463e-05	0.0029197377	0.008420574	0.02693178	0.006922183	0.0014731517
f	3.203724e-08	3.0541362e-06	0.0011418466	0.003875411	0.0012219796	0.032055218	0.041998785	0.0112747615	0.0013216026	0.09805875	0.3574216	0.2148418	0.23033163	0.00645348
à	0.0002977994	0.00844752	0.022509454	0.013475625	0.034395467	0.06054962	0.056936245	0.06092961	0.12313579	0.22257559	0.26084086	0.06786061	0.06761675	0.0004290782
i	2.9094524e-06	0.00043142645	0.0019036154	0.06370716	0.02994375	0.11172117	0.5191186	0.08612676	8.909435e-05	0.0050936737	0.008923117	0.045796655	0.09734045	0.02980159
o	7.465695e-10	2.2615467e-07	0.009632528	0.011573009	0.010408097	0.0061615026	0.0071155503	0.03586808	3.16874e-05	0.11988258	0.75313765	0.018915197	0.015732523	0.011541377
g	1.522396e-08	9.972565e-07	0.006093515	0.042543307	0.031818036	0.032069974	0.08117894	0.22838113	0.0001104292	0.03562537	0.1536553	0.24729592	0.12635843	0.014868634
e	1.5981681e-06	3.6707806e-05	0.004507161	0.01810791	0.013067463	0.03127946	0.062066425	0.082749195	0.0013582577	0.06944788	0.20800646	0.3913631	0.11647404	0.0015342246
l	7.369296e-06	0.0050046737	0.0075319232	0.06256508	0.13010019	0.11095262	0.44208696	0.18150966	0.0004015836	0.014575483	0.016222907	0.0139935985	0.011209333	0.0038387098
à	8.007698e-06	0.0001411985	0.0026374436	0.0027621146	0.006957969	0.010119384	0.018476114	0.025478587	0.012351416	0.27916	0.4767589	0.11369823	0.0507657	0.0006849766
o	3.8413624e-08	1.7574257e-05	0.0003838882	0.012661681	0.035787676	0.039877307	0.10589784	0.09081947	4.3302098e-05	0.0118755745	0.020132737	0.062398177	0.5925111	0.027593613
p	8.290356e-10	3.0434754e-07	0.0034253427	0.00915152	0.020182125	0.0070758685	0.008244058	0.058308933	2.309508e-05	0.09943583	0.54482883	0.04012801	0.13238065	0.07681541
r	4.6924282e-07	2.9376482e-05	0.00079080823	0.00044079375	0.0016730444	0.0029348177	0.0038084872	0.005794951	0.006421704	0.26970366	0.6073271	0.05934403	0.04021128	0.0015194417
ò	0.00023252552	0.042257078	0.021217635	0.00986087	0.057941463	0.093644276	0.043395903	0.03399002	0.10633807	0.24860506	0.26140895	0.031714167	0.048097637	0.0012963791
p	8.1514446e-07	0.00010546118	0.00030251016	0.0068749296	0.004097081	0.008500512	0.06246805	0.013722252	2.1186039e-05	0.001663841	0.003291064	0.032392327	0.36319593	0.503364
p	9.695748e-07	1.9756279e-05	0.0040137754	0.009791066	0.004755879	0.023672981	0.032525897	0.02426707	0.0017276886	0.13212104	0.40470392	0.23404826	0.12680535	0.001546311
i	0.0003986073	0.007460646	0.010090596	0.0065174764	0.02506688	0.039116945	0.030186784	0.040267803	0.120471664	0.19767594	0.22662902	0.13688879	0.15805376	0.0011751461
f	3.9367063e-07	2.60363e-05	0.0005548526	0.009627578	0.0013351998	0.00413174	0.05103773	0.015918322	1.2332644e-05	0.00026045227	0.0009481339	0.033070236	0.034279555	0.84879744
à	5.3087992e-06	2.1468859e-05	0.00095308566	0.010420442	0.0038766868	0.0255079	0.100582905	0.040423173	0.001410579	0.025946831	0.055382494	0.5156619	0.21654399	0.003263218
i	1.6230594e-09	5.7986718e-08	1.9996844e-05	0.0005465691	0.0007686331	0.0006837081	0.0031574813	0.011168182	4.527606e-06	0.0031822396	0.012517388	0.11694699	0.732551	0.11845333
</S>	7.4105266e-10	6.0786256e-08	0.00037334935	0.0030386325	0.0020545418	0.0023883546	0.006345701	0.024434278	8.409449e-06	0.008079492	0.051754408	0.06335207	0.19761522	0.6405555
