 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	4.5954457e-07	0.008125083	0.053971812	0.062306527	0.5081076	0.30531833	0.021322532	0.014320828	0.026395708	0.00013104084
r	2.6046183e-07	0.025609178	0.22803673	0.24255846	0.46024945	0.0075172326	0.031542275	0.0031889214	0.0012782054	1.9305002e-05
ò	2.4068038e-06	0.003033702	0.023106266	0.042262245	0.3331727	0.4958515	0.05022601	0.021324301	0.0306007	0.00042015736
n	1.1390482e-08	0.016082035	0.101790294	0.055260334	0.8209033	0.0010867006	0.0006783832	0.0005691821	0.0036272886	2.5359084e-06
g	8.2063224e-08	0.0007748997	0.0067339255	0.03162103	0.1678414	0.38174325	0.19509758	0.029295757	0.18608832	0.00080377655
h	1.8458083e-07	0.00017313568	0.001979631	0.0049681803	0.13787484	0.84906065	0.0010441566	0.002000679	0.0028969273	1.550512e-06
ì	0.0003103642	0.00315043	0.0092211105	0.028920768	0.21356028	0.6409629	0.026295492	0.061070036	0.01647862	3.0067002e-05
z	1.7151744e-05	0.21439376	0.24573685	0.19611722	0.14756231	0.0012123116	0.11961294	0.012474906	0.053975973	0.008896609
i	0.0004844205	0.091630585	0.18323016	0.16250888	0.14470528	0.19771889	0.13255522	0.031375155	0.051287387	0.0045040385
n	2.2156353e-06	0.012473544	0.04485462	0.08064066	0.13856468	0.0071476824	0.62995476	0.049488526	0.02880351	0.008069801
a	4.115034e-06	0.0012561491	0.0047934838	0.013592701	0.07027749	0.05402837	0.22795261	0.12827264	0.4731033	0.026719086
f	8.905831e-07	0.009533493	0.019431416	0.027963204	0.31440014	0.0099999085	0.2387739	0.1045618	0.26725885	0.008076377
à	4.4184097e-05	0.018170709	0.051104393	0.051471476	0.14564563	0.18683371	0.18351905	0.08466181	0.26918146	0.00936754
i	2.3579231e-08	0.008005605	0.027816348	0.015102602	0.6601149	0.0026795862	0.0033287904	0.008019627	0.27472556	0.00020701833
a	4.2553026e-07	0.03400934	0.016308106	0.011111706	0.2650352	0.012163224	0.054210115	0.008868771	0.48853266	0.10976047
l	7.5534115e-07	0.008625026	0.007347079	0.0053536743	0.23896009	0.018224264	0.032954056	0.04969858	0.63096565	0.007870862
ì	4.545302e-05	0.007979879	0.01529425	0.023655195	0.070333354	0.4958961	0.14218505	0.038111284	0.19204824	0.01445132
o	1.4710911e-08	0.0032527403	0.010558566	0.006879933	0.34711882	0.001846526	0.0034040117	0.010326438	0.61563176	0.0009812131
</S>	1.5238152e-07	0.009935652	0.005002472	0.0026453198	0.16146323	0.007761907	0.0071834866	0.0055868486	0.7574803	0.042940665
