 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
h	0.00211474	0.000167268	0.00903619	0.154319	0.73219	0.0815453	0.0100444	0.00690054	0.00227819	0.000521938	0.000376472	0.000357613	8.3676e-05	2.14461e-05	2.07396e-05	2.19424e-05	8.02754e-07	1.62876e-08
è	3.80604e-06	4.69637e-05	0.00046193	0.0132863	0.860732	0.0904644	0.000460109	0.031153	0.00271964	2.30004e-05	0.000372652	0.000243012	2.08271e-05	4.65907e-06	3.20004e-06	3.81182e-06	2.15846e-07	1.15041e-07
n	0.000671813	0.00195509	0.0338249	0.955876	0.00217522	0.0044256	0.000857931	7.71289e-06	8.23482e-05	6.66761e-05	2.59672e-05	1.82389e-05	9.27868e-06	8.60815e-07	1.80091e-06	6.88378e-07	9.41019e-08	1.0628e-08
n	0.000291068	0.000434276	0.0067241	0.483545	0.00747195	0.0327372	0.131842	0.00289826	0.0346885	0.0965356	0.0241622	0.0278299	0.0686935	0.019849	0.0145896	0.0281228	0.0192558	0.000328998
o	2.18125e-06	0.000211515	0.00108814	0.00677916	0.598156	0.241132	0.00438323	0.108676	0.0273018	0.000717222	0.00459165	0.00569657	0.000976747	0.000103331	4.56225e-05	0.000100518	3.39333e-05	4.40085e-06
m	0.000134722	0.00450407	0.0285256	0.735148	0.00862686	0.10645	0.0805334	0.000571628	0.00861219	0.0168693	0.00427509	0.00210884	0.00180203	0.000607897	0.00103452	0.000150103	4.35636e-05	2.48132e-06
e	0.00376982	0.00348826	0.0148338	0.635525	0.0295258	0.0459599	0.0736099	0.00737952	0.0181353	0.0191246	0.0133382	0.00937366	0.0244827	0.0226887	0.00482239	0.00684782	0.0655144	0.00158026
v	8.41353e-06	0.00047184	0.00682787	0.733311	0.00964095	0.102908	0.103329	0.000744303	0.011221	0.0171134	0.00779977	0.00173622	0.00125504	0.00166139	0.00175409	0.000184627	3.29433e-05	7.0111e-07
è	0.000420999	0.000216118	0.0138304	0.914996	0.00736257	0.00905047	0.0286879	0.000288465	0.00205566	0.00795097	0.00139555	0.00141034	0.00529595	0.00334234	0.00187159	0.00140461	0.000415461	4.28998e-06
k	2.70324e-06	7.69445e-05	0.017609	0.973517	0.00265245	0.0037356	0.00182489	8.36858e-06	0.000138913	0.000269784	5.16794e-05	5.60915e-05	3.07301e-05	4.5288e-06	1.67476e-05	4.83052e-06	8.33896e-08	4.68319e-09
k	0.0150546	0.00430657	0.022869	0.610879	0.0218237	0.0324736	0.0405299	0.0064748	0.0235912	0.0210435	0.0125112	0.0251016	0.0622785	0.0183837	0.00410324	0.0169822	0.060552	0.00104155
i	8.98565e-07	2.25245e-05	0.000117487	0.000772024	0.427896	0.119456	0.00149062	0.395386	0.0409599	0.000316374	0.00707191	0.00567097	0.000535533	0.000120369	4.89178e-05	0.000115769	1.8077e-05	3.82399e-07
a	9.72202e-06	0.00103508	0.00868515	0.395883	0.00541831	0.063046	0.330125	0.000745077	0.0127656	0.133182	0.011556	0.00463709	0.00741606	0.0103201	0.0136233	0.000716219	0.000806604	2.91388e-05
e	0.00999165	0.00184535	0.0583432	0.451295	0.0145885	0.0721406	0.0333635	0.000913423	0.0247275	0.0352263	0.0125791	0.0710299	0.0509806	0.00974063	0.0937507	0.0594463	2.88963e-05	8.40812e-06
p	0.0118477	0.00218124	0.0542274	0.578553	0.0161201	0.101944	0.0439029	0.000556562	0.0188647	0.0240641	0.0100567	0.0356488	0.0279751	0.00769262	0.0452043	0.0211332	2.25258e-05	5.49173e-06
u	0.000487443	0.000371764	0.011236	0.545905	0.0625251	0.0441545	0.088367	0.00547824	0.0191218	0.0527327	0.0101717	0.0272411	0.0768453	0.0187626	0.0114264	0.0163028	0.00873924	0.000131462
l	4.46751e-07	3.11631e-05	0.00308966	0.555609	0.0252271	0.102568	0.205903	0.0023611	0.0165623	0.0636217	0.00896404	0.0048762	0.00400784	0.00263665	0.00391131	0.000507471	0.000120567	2.3883e-06
ò	0.000175832	0.00066262	0.0112226	0.305042	0.0746184	0.0860914	0.128829	0.00999542	0.0335033	0.0619368	0.0174438	0.0442407	0.136104	0.0265438	0.0108199	0.0243037	0.0280477	0.00041937
o	1.44031e-06	2.26683e-05	0.00957895	0.952647	0.00697369	0.00861675	0.0150712	0.00010556	0.00109218	0.00394876	0.000534405	0.000448848	0.000393799	0.000153977	0.000329859	7.35275e-05	7.42428e-06	3.11482e-07
s	0.00201699	0.000335026	0.081882	0.87126	0.00532287	0.0210675	0.00746435	1.59993e-05	0.00107296	0.00246553	0.000291712	0.00212559	0.00139557	0.000155061	0.002446	0.000680375	2.22489e-07	1.97383e-06
p	0.000201704	0.000588111	0.0085033	0.149268	0.104992	0.0930554	0.062398	0.0261846	0.0570499	0.0493906	0.0249085	0.099453	0.20814	0.0263776	0.0149481	0.0487474	0.0252877	0.00050611
ì	1.35944e-07	1.18847e-05	0.000340243	0.00187175	0.411888	0.116824	0.00535036	0.256289	0.0822298	0.00506777	0.0142385	0.0802316	0.0205354	0.00105267	0.000849597	0.00306974	0.00014967	3.41601e-07
t	1.66178e-05	0.000153275	0.0185068	0.923278	0.00754289	0.00569233	0.0308766	0.000174672	0.000759516	0.0104816	0.000427479	0.000417916	0.000426667	0.000211626	0.000653946	9.59894e-05	0.000230793	5.36365e-05
i	0.000555599	0.00223794	0.0178828	0.672341	0.00995663	0.0348739	0.0700513	0.00156517	0.011117	0.0236698	0.00746346	0.00980128	0.0507119	0.0181907	0.00357808	0.00788021	0.0571937	0.000929538
e	8.25239e-07	3.437e-05	0.000568814	0.0745818	0.0056214	0.0211916	0.455438	0.00245717	0.013493	0.297275	0.0166161	0.00478571	0.00811471	0.0429689	0.0389986	0.00149557	0.0157127	0.000645484
p	0.00032653	0.000212957	0.00414015	0.119487	0.00529506	0.0358899	0.081383	0.00216037	0.0516908	0.10516	0.0464265	0.0637156	0.0665656	0.113202	0.234557	0.0685175	0.00113589	0.000134337
u	0.000101708	0.000233807	0.00632876	0.302753	0.0132311	0.017741	0.0714355	0.0049398	0.0217778	0.0950413	0.0153783	0.0398622	0.183313	0.0603216	0.0316509	0.0548977	0.080487	0.000506606
l	8.3527e-07	1.29298e-05	0.000639311	0.125645	0.00532727	0.0230326	0.35068	0.00304262	0.0215799	0.326233	0.0207938	0.00932478	0.0141465	0.0375677	0.0509451	0.00383991	0.00668691	0.000502175
ò	4.38233e-05	0.000374469	0.00805369	0.255512	0.0151929	0.0295349	0.0977577	0.00461397	0.0219295	0.0841497	0.0152693	0.0365219	0.197403	0.0569549	0.0223388	0.0477608	0.10588	0.000707616
o	7.96829e-06	4.18649e-05	0.0105418	0.87391	0.00508458	0.00590377	0.0505023	0.000425453	0.00337595	0.0332355	0.00227065	0.00178485	0.00224322	0.00292877	0.00621328	0.000917427	0.000538848	7.36128e-05
s	0.000795947	0.000180799	0.0336823	0.88816	0.00337146	0.0131099	0.0166199	4.56215e-05	0.002583	0.0105902	0.00110256	0.00478446	0.00493652	0.00160579	0.0151266	0.00317869	1.02062e-05	0.00011611
p	6.51074e-05	0.00028309	0.00491059	0.0939281	0.0277223	0.0311055	0.0439311	0.0179766	0.0427878	0.0670337	0.0232697	0.0929887	0.286587	0.0529169	0.0287417	0.0960153	0.0888983	0.000838508
ì	3.16738e-07	1.11628e-05	0.000226638	0.000616797	0.171418	0.0589406	0.00456896	0.404492	0.113638	0.00939433	0.0229135	0.140505	0.0529524	0.00373615	0.00296517	0.012576	0.00104119	3.17842e-06
t	9.58127e-05	0.000211924	0.0206739	0.810806	0.0116799	0.00693735	0.0910363	0.00058172	0.00181073	0.0402582	0.00119723	0.00110158	0.00115031	0.0013702	0.00429067	0.000482151	0.00362216	0.00269433
i	0.000291029	0.00172627	0.0156916	0.637629	0.00592606	0.0261468	0.0711546	0.00111036	0.00984471	0.0299437	0.00745067	0.00972823	0.0594633	0.0239267	0.0052484	0.0103498	0.083567	0.000801812
p	1.07507e-06	1.91691e-05	0.00024775	0.0273791	0.00360299	0.0102105	0.373134	0.00250579	0.0112281	0.323482	0.0157058	0.00476576	0.00952219	0.0699174	0.0590453	0.00237258	0.0696243	0.0172356
u	1.9454e-05	0.000157856	0.0065063	0.383278	0.000749316	0.00374941	0.0577744	0.000420757	0.00599881	0.098553	0.00743298	0.00975772	0.0804717	0.073503	0.039836	0.0470173	0.184645	0.000128772
T	1.89026e-06	1.23608e-05	0.000266671	0.0362059	0.00301577	0.00888352	0.331289	0.0028404	0.0133845	0.362083	0.0166988	0.00598606	0.010539	0.066803	0.0731802	0.00355943	0.0476992	0.0175512
r	0.00028246	0.000238207	0.00994659	0.968403	0.0002064	0.000421519	0.00504602	1.00869e-05	0.000130537	0.00234776	0.000170475	0.000129137	0.00129141	0.00174571	0.000574902	0.000369416	0.00867449	1.18872e-05
i	6.41777e-05	0.000237848	0.000703075	0.0018234	0.0620915	0.0482983	0.0207359	0.218657	0.12677	0.0303494	0.0796778	0.115343	0.099719	0.0636012	0.0308541	0.0583778	0.0426334	6.29682e-05
è	2.4321e-06	5.56304e-05	0.000655251	0.0390404	0.00614264	0.0119211	0.345478	0.00343892	0.0104925	0.275307	0.0143371	0.0051542	0.00803893	0.0605496	0.0596327	0.00261611	0.0680881	0.0890489
s	0.0203825	0.00105388	0.0580852	0.7686	0.00116811	0.00178672	0.00932346	0.000159194	0.00351757	0.0127493	0.00340784	0.00648885	0.00909083	0.0198241	0.0500779	0.0320508	0.00108573	0.00114834
t	0.000377283	0.00122298	0.00607595	0.180959	0.00491353	0.0153538	0.0417767	0.00244173	0.0153855	0.0425512	0.0106945	0.0253642	0.167842	0.0433523	0.00814262	0.0209407	0.408195	0.00441164
e	0.000190993	0.000378758	0.000638871	0.00126728	0.0200048	0.0171108	0.010079	0.189519	0.104223	0.0193281	0.0750013	0.0960345	0.106681	0.123167	0.0294262	0.0845856	0.122298	6.48809e-05
è	7.07732e-07	1.27995e-05	0.000132213	0.0139489	0.000680401	0.00348445	0.254748	0.000516123	0.00495386	0.25808	0.00918999	0.0024272	0.00804725	0.0698358	0.0595537	0.0020542	0.117961	0.194374
r	0.0157726	0.00115444	0.0629352	0.645155	0.00225914	0.00314967	0.0161174	0.000340526	0.00672393	0.0247341	0.00627851	0.0127639	0.0159711	0.0337991	0.0946353	0.05219	0.00165715	0.00436282
k	0.000561128	0.00125619	0.0065574	0.178913	0.00609109	0.0166699	0.041178	0.00297915	0.0182846	0.045534	0.0117242	0.0328823	0.200656	0.0420397	0.00832998	0.0247435	0.357248	0.00435263
o	0.000117527	0.000304524	0.000580284	0.00119925	0.0330301	0.0267624	0.0123728	0.234237	0.12239	0.0211522	0.0802593	0.106548	0.10275	0.091247	0.02659	0.0671783	0.0732282	5.33204e-05
m	6.42496e-07	1.06006e-05	0.00011041	0.0108385	0.000487488	0.0024411	0.180034	0.000335508	0.00323877	0.177274	0.00597743	0.00163628	0.00558958	0.0459543	0.0400922	0.00139652	0.0972521	0.42733
e	0.000107501	0.000376432	0.00122177	0.0592885	0.000408956	0.00172258	0.0213253	0.00053597	0.0029024	0.0207129	0.00395774	0.00249516	0.0166207	0.0357874	0.00601766	0.00594777	0.820064	0.000507175
c	6.87145e-07	7.82148e-06	6.33492e-05	0.0070649	0.000216968	0.00193059	0.177994	0.000375861	0.0062285	0.257825	0.0129098	0.00299619	0.0127466	0.140776	0.090434	0.00385923	0.174047	0.110525
e	3.98405e-05	0.000120967	0.00465167	0.299732	0.00042002	0.00165629	0.0449534	0.000346892	0.00445225	0.111597	0.00628076	0.00726144	0.0568083	0.0851603	0.0523176	0.0451549	0.278789	0.000257664
a	5.41492e-06	2.5305e-05	0.000333725	0.0181463	0.0155193	0.0147881	0.246807	0.0143803	0.0195137	0.232218	0.0185346	0.00919865	0.00975713	0.0543602	0.0592886	0.00435799	0.114764	0.168001
b	8.8256e-06	2.4718e-05	0.000319706	0.0192021	0.000129493	0.00241067	0.0808502	0.00028139	0.0135654	0.170495	0.0231304	0.0101697	0.0309758	0.265827	0.216428	0.0230748	0.0500422	0.0930654
i	2.05257e-05	7.3993e-05	0.00187522	0.0991333	0.0012323	0.00279573	0.0386807	0.00159658	0.00948319	0.107269	0.0100869	0.0191693	0.128429	0.104971	0.0540242	0.0745258	0.345538	0.00109594
t	1.49264e-06	8.23987e-06	0.000119955	0.0119032	0.00274814	0.00513197	0.211345	0.00423129	0.0118051	0.272231	0.0145217	0.00580037	0.00971335	0.0763004	0.0709195	0.00420491	0.127727	0.171287
è	3.09302e-05	0.000119528	0.000854499	0.0305931	0.000891025	0.00170167	0.0179651	0.00204553	0.00557185	0.0323196	0.00653496	0.00746602	0.0357414	0.0615416	0.0175739	0.0275565	0.750807	0.000686531
o	0.000308291	8.80859e-05	0.00503107	0.257373	0.00121855	0.00150401	0.108637	0.000838261	0.00488263	0.183988	0.00578987	0.00423384	0.00872614	0.0527133	0.0947302	0.0108423	0.0819589	0.177136
e	0.000431454	0.000150414	0.00631427	0.390381	0.000801876	0.00568093	0.0690606	0.000222393	0.0102084	0.102494	0.00989152	0.0128749	0.0323173	0.0708839	0.149655	0.0243903	0.0107685	0.103473
M	2.1205e-05	4.8313e-05	0.000707405	0.0591428	0.000310092	0.00525208	0.112811	0.000362588	0.0180366	0.180263	0.0275912	0.0133581	0.0375919	0.246338	0.216315	0.0231262	0.0303783	0.0283456
a	0.0319675	0.00787753	0.022322	0.556154	0.0637488	0.0514928	0.0610956	0.0139603	0.0190464	0.0149619	0.0139244	0.0100497	0.021436	0.0268967	0.00455219	0.00657801	0.0733202	0.0006159
r	0.000105996	0.000103141	0.000354147	0.0152765	0.00227287	0.00194792	0.0411141	0.00869555	0.00939872	0.0494065	0.0126391	0.00494048	0.0083635	0.239465	0.0390424	0.00741288	0.525838	0.033623
t	0.000114141	0.00031747	0.000720885	0.00958817	0.000841315	0.00149389	0.00897562	0.00253215	0.00406207	0.0122035	0.0046401	0.00376313	0.0123606	0.0334457	0.00550126	0.00858162	0.890629	0.000229706
à	0.000155712	0.000248339	0.000401622	0.000771465	0.00725064	0.00695474	0.00872521	0.0965865	0.0633982	0.0215058	0.0578955	0.0640811	0.090685	0.164093	0.0410098	0.0987304	0.277218	0.00028924
n	1.93908e-05	4.36758e-06	4.31753e-05	0.00341596	2.69008e-05	9.04657e-05	0.0113304	1.72418e-05	0.000168295	0.0108534	0.000338064	9.50746e-05	0.000323952	0.00410771	0.00362702	0.000140167	0.0200874	0.945311
a	8.99037e-06	9.52484e-05	0.000245583	0.00531245	4.97243e-05	0.000592366	0.00868487	0.000108768	0.00161975	0.0176726	0.00224138	0.00228613	0.0329267	0.0294538	0.00485064	0.00518143	0.885138	0.00353107
</S>	5.82136e-07	3.50483e-06	2.48672e-05	0.00227085	4.65968e-05	0.000463302	0.0556205	8.7287e-05	0.00166736	0.0846201	0.00368022	0.000880138	0.00413309	0.0505089	0.035154	0.00141441	0.097597	0.661827
