 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
ò	0.010580499	0.07970612	0.11764084	0.23270373	0.2470899	0.14917074	0.0390827	0.11315351	0.0029541356	0.007305165	0.0006126417
r	0.012977046	0.05023289	0.08379062	0.61864257	0.11851267	0.033304695	0.055268835	0.02239465	0.004821187	1.8400291e-05	3.6397538e-05
a	0.0055923862	0.0333323	0.18452956	0.27202737	0.090808496	0.09789941	0.12945504	0.08451401	0.027572062	0.06913981	0.0051295473
a	0.0011818891	0.010852106	0.039012052	0.43491277	0.26149312	0.079029284	0.1025297	0.044598263	0.026244259	5.7556164e-05	8.9043446e-05
t	0.0016673323	0.014961592	0.034741458	0.1431055	0.060220227	0.076179974	0.15808101	0.23172362	0.27889746	4.43251e-05	0.00037746213
s	0.0048600123	0.029293137	0.078962974	0.1343941	0.0840203	0.095702514	0.07511146	0.13465966	0.029550154	0.32699636	0.0064493655
ù	0.0042283074	0.034606397	0.04924686	0.2546568	0.35758984	0.17211807	0.03307924	0.087198496	0.0017537241	0.0054236962	9.855375e-05
n	0.0010033511	0.004744318	0.011979184	0.49418992	0.1616314	0.06614502	0.14362024	0.050080627	0.06524006	0.00044296338	0.00092289544
n	4.590765e-05	0.0007146671	0.0116123175	0.02711024	0.027646918	0.04311307	0.12915884	0.11429761	0.05869302	0.58130926	0.0062980885
i	0.000649605	0.009736027	0.03245073	0.13938138	0.2321507	0.17726481	0.11873302	0.17777272	0.026401086	0.08454295	0.00091690454
t	0.00014108547	0.0010144368	0.0055107214	0.18231589	0.14770997	0.0838137	0.1885427	0.0712378	0.31526756	0.001602803	0.002843366
i	0.0044207177	0.0138508435	0.05808262	0.3186457	0.09065237	0.101014555	0.15032992	0.05406713	0.050918486	0.15718168	0.0008359351
k	3.7091075e-05	0.00035046984	0.0021002516	0.20291932	0.2105193	0.11226989	0.16567194	0.08191038	0.2211612	0.0020474188	0.0010127631
a	0.008028341	0.0178754	0.042789593	0.21221402	0.080391414	0.09453319	0.10792333	0.054325044	0.050832126	0.32894626	0.002141272
è	2.1886879e-05	0.0001658876	0.0010914429	0.15202907	0.19570707	0.11483167	0.15947376	0.091299646	0.27846104	0.004644123	0.002274376
c	0.0035959627	0.0090859635	0.0036107737	0.10310164	0.03257253	0.039659448	0.07423435	0.13204418	0.5902555	0.00324319	0.008596463
h	0.0054557803	0.047429834	0.04906425	0.09029109	0.01978686	0.02437779	0.121957794	0.13237686	0.17324196	0.33349088	0.0025269615
i	0.0011811205	0.008095067	0.017413259	0.13718708	0.26770112	0.22346392	0.09864398	0.17773046	0.027243372	0.04082334	0.0005173222
o	3.1203395e-05	0.00021713719	0.0012987839	0.05098636	0.05508316	0.034213394	0.08870184	0.03453053	0.44960845	0.019502273	0.26582688
l	9.5406074e-05	0.00029701352	0.00062212575	0.021917475	0.038196627	0.047872853	0.07397339	0.15394488	0.6098273	0.0056389095	0.047614004
ù	0.000366115	0.0022915143	0.008683125	0.025536802	0.02327402	0.032309726	0.04905042	0.06250217	0.050051015	0.7284384	0.017496789
s	1.858173e-05	0.00011847712	0.00038080922	0.07489749	0.051716663	0.03243174	0.122859806	0.06592632	0.6196517	0.016599257	0.015399238
t	0.0005638924	0.0026638336	0.009751782	0.010066827	0.006380255	0.009606768	0.025633836	0.022328822	0.021188522	0.8865502	0.0052652997
r	0.001855071	0.006125189	0.0097416015	0.06074026	0.17357533	0.17664804	0.05937997	0.13003403	0.022544608	0.35899952	0.0003564329
o	0.0008173757	0.0015946886	0.00254867	0.015123335	0.046108548	0.06377353	0.029836908	0.05594346	0.02762412	0.75492495	0.0017044218
a	1.2020206e-06	5.428656e-06	4.6462086e-05	0.0050182855	0.006268833	0.005543036	0.014636887	0.005541846	0.17731076	0.00953763	0.77608967
n	0.0001936495	0.00031907987	0.0006302442	0.025562614	0.04000464	0.05085183	0.05708816	0.107471555	0.572034	0.016875662	0.12896857
a	4.198972e-05	0.00018220187	0.000952706	0.007022218	0.0073113237	0.0100501655	0.019421905	0.013773284	0.031923648	0.88129264	0.028027862
m	1.1967173e-05	3.2419248e-05	0.00016867755	0.026591375	0.042915832	0.03573074	0.06338377	0.03576347	0.42660573	0.08497587	0.28382018
m	0.0015084174	0.0027687321	0.0057688383	0.016241811	0.00989426	0.012235806	0.01490748	0.010349762	0.011393916	0.9102728	0.0046582413
è	0.0015635868	0.0072821137	0.011089368	0.115294635	0.28401387	0.2225516	0.07705398	0.14174208	0.027367461	0.111972265	6.910068e-05
n	1.291617e-06	8.530198e-07	3.4199466e-06	0.0009161658	0.0012085456	0.0011620253	0.0023774435	0.0011034557	0.042135928	0.015960814	0.9351301
o	2.6768224e-05	0.00010493735	0.0011247688	0.0072132293	0.0082470495	0.0131796915	0.044817507	0.0178677	0.05483296	0.8512135	0.0013719166
</S>	1.9404861e-07	4.7435415e-07	4.9705136e-06	0.0008023667	0.0016331762	0.0017598239	0.0033819969	0.0017555411	0.046960447	0.015673103	0.92802787
