 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
p	7.3406125e-05	0.26096547	0.023209764	0.40529826	0.121270664	0.12712547	0.05411243	0.0049214256	0.00032011364	0.0015218555	0.00068604166	0.0004608599	1.0088073e-05	5.9578297e-06	1.5979189e-05	2.0066634e-06	2.4906491e-08	1.7471085e-07
e	2.8149096e-05	0.009398858	0.047979794	0.19379611	0.080321774	0.29433993	0.11873902	0.07698582	0.042673502	0.024157552	0.02488288	0.04313689	0.0073879994	0.0267337	0.0077090915	0.0014161953	0.00011208321	0.00020063903
n	5.9853053e-05	0.1229839	0.015749807	0.5197268	0.10079978	0.1425152	0.088780224	0.005160822	0.00039922798	0.0016363007	0.0010015689	0.0011025404	2.627164e-05	1.0882508e-05	4.1553958e-05	5.0399854e-06	4.1229928e-08	1.7740054e-07
a	5.589408e-06	0.011445388	0.052238375	0.22164826	0.011972755	0.18966536	0.2172006	0.031973388	0.014570307	0.015490632	0.035166368	0.07032016	0.06716924	0.030488048	0.024950678	0.004155972	0.0011381446	0.00040066833
m	4.954643e-06	0.10536663	0.018803304	0.42006811	0.1954413	0.16590402	0.07712943	0.009974243	0.00038932153	0.0020868005	0.0020389187	0.002372251	9.825086e-05	9.2657174e-05	0.00019579788	3.323953e-05	3.006156e-07	5.268281e-07
i	0.0006077143	0.01485451	0.082996525	0.049265537	0.01969927	0.10653672	0.075244434	0.047432456	0.051701922	0.17987584	0.068235934	0.13974439	0.025026606	0.08043402	0.033356037	0.016253859	0.006815044	0.0019191741
n	2.6101316e-06	0.08117044	0.007189804	0.20199151	0.28572488	0.236648	0.13693719	0.028013846	0.0009833723	0.0065332567	0.003102431	0.010323139	8.968145e-05	0.00051695644	0.00067474454	9.650058e-05	8.2897964e-07	7.833061e-07
f	2.7637002e-06	0.00514059	0.02571391	0.12019482	0.010730905	0.15687232	0.22143695	0.030805591	0.010047984	0.01904993	0.038716953	0.12097624	0.12401814	0.05202756	0.048248358	0.010449247	0.0044265576	0.0011411658
à	0.000603311	0.033965614	0.03449329	0.0367389	0.1392946	0.14028378	0.08544771	0.115654305	0.14634581	0.12631664	0.053447336	0.04729016	0.0035364504	0.026124876	0.007428935	0.0026991016	0.00027093154	5.8206926e-05
o	1.2952787e-06	0.017308662	0.0011210083	0.2275657	0.394011	0.19561775	0.13069147	0.016399221	0.001091538	0.0022951113	0.0033026412	0.008785954	0.0003781933	0.000301099	0.0009216767	0.00020219885	2.8516997e-06	2.5941483e-06
g	1.3521526e-08	0.039460152	0.028196422	0.09809658	0.39146128	0.17919241	0.05126854	0.073448114	0.017805288	0.004796485	0.04291768	0.016430296	0.01203873	0.016004538	0.023673652	0.005104147	3.7422465e-06	0.000102003476
l	8.486228e-07	0.00055324705	0.0043910495	0.06749511	0.19646232	0.17098448	0.05224409	0.09622079	0.08360892	0.02328461	0.03553755	0.08721564	0.015865978	0.13516572	0.022890607	0.007378478	0.00065126485	4.9328057e-05
i	0.0010803869	0.03685326	0.08857609	0.04397922	0.079337634	0.10980182	0.07309769	0.070056096	0.1993272	0.13049503	0.10703816	0.026726259	0.010430729	0.013035454	0.0065591773	0.0030030245	0.00052952924	7.325271e-05
c	4.1620373e-05	0.031603035	0.0027838491	0.17268853	0.1481612	0.18587157	0.2955329	0.035468258	0.004833927	0.0142477825	0.007309342	0.07551848	0.0018987787	0.0066005816	0.014762602	0.0025993604	5.3076983e-05	2.5057854e-05
è	6.001613e-08	0.00034034695	0.002216031	0.03664545	0.06938755	0.06613004	0.022185463	0.049075115	0.002651999	0.011334327	0.005703613	0.15870824	0.0061756987	0.5142157	0.036358956	0.016388016	0.00243996	4.3361262e-05
a	5.2359965e-08	0.0040056524	0.00014521851	0.043912183	0.6898817	0.1282041	0.067650616	0.03241637	0.003069214	0.0017008458	0.0047691436	0.017530575	0.00082568254	0.0017331932	0.0033473456	0.00077926856	1.34174e-05	1.5332887e-05
t	9.114522e-10	0.010233881	0.008088952	0.045055605	0.330948	0.1325479	0.048000403	0.09403967	0.022202328	0.005073705	0.05562476	0.04027068	0.039961368	0.06423694	0.083006494	0.018255865	3.443701e-05	0.0024190766
a	8.072122e-05	0.0035710237	0.03715046	0.01799267	0.010550054	0.06617685	0.05796844	0.037853763	0.10416085	0.100486256	0.13769533	0.09742881	0.1369887	0.075313434	0.065230705	0.035222493	0.01375156	0.0023779504
p	9.956794e-08	0.0051905564	0.00032415616	0.03313162	0.20217262	0.18660325	0.20108524	0.07545293	0.0033490928	0.015814286	0.007880399	0.18650806	0.0020893828	0.037677836	0.035563927	0.0069315974	0.00018170217	4.332023e-05
e	1.1155702e-07	9.504955e-05	0.0019526267	0.023112081	0.019608648	0.04015081	0.021528514	0.033653833	0.009208145	0.013332182	0.015805822	0.20433752	0.032153074	0.4164563	0.08993685	0.060539998	0.017820688	0.0003077292
r	2.3270361e-07	0.0055295452	0.00023747748	0.058481134	0.33071715	0.1907402	0.19823915	0.059054196	0.005010347	0.010508966	0.005539045	0.10198688	0.0012433156	0.013218609	0.016308503	0.0030862966	7.311875e-05	2.5818765e-05
ò	9.978143e-07	0.0002851036	0.0027701461	0.023535307	0.019159598	0.052959647	0.03634279	0.038048543	0.013538824	0.021964282	0.020860992	0.23451726	0.040084917	0.2925969	0.11193962	0.071179345	0.019667411	0.00054831716
e	7.410054e-10	0.00025531044	1.0900649e-05	0.0075585847	0.7706978	0.09679838	0.03381901	0.038393494	0.0017899027	0.0025367814	0.003936969	0.028492292	0.00049613137	0.007022186	0.0058804397	0.0021382254	0.0001312735	4.244559e-05
m	3.7545556e-10	0.0041680587	0.0058336314	0.03068304	0.1379178	0.086967744	0.044214513	0.08226162	0.017593209	0.00445895	0.052131876	0.06451476	0.09943173	0.13944402	0.16837926	0.03830124	0.00019225435	0.023506284
è	0.00021025461	0.004678226	0.026132647	0.017517744	0.017477196	0.06729573	0.05170397	0.04685435	0.0671374	0.16676165	0.08697957	0.1579491	0.046562135	0.117323086	0.062432766	0.04287219	0.018626284	0.0014856734
a	6.884094e-10	0.00014799961	5.316132e-06	0.0028846157	0.48909327	0.08503366	0.041044213	0.08660419	0.0057340027	0.0071212887	0.008252941	0.13346758	0.0015107264	0.08084903	0.04171785	0.015070924	0.0010219065	0.00044051989
m	1.7642714e-10	0.0008670718	0.00057846203	0.0036964607	0.08867607	0.03550598	0.019490195	0.09050658	0.015933882	0.0064791194	0.031421654	0.096218325	0.038148962	0.3070301	0.18518943	0.05905996	0.0006514873	0.020546248
u	0.00015692394	0.0022897248	0.016544467	0.01048362	0.0073027234	0.03789823	0.03453435	0.027879667	0.048839472	0.17648458	0.080104634	0.17114006	0.05992892	0.13007982	0.07535051	0.06633204	0.05195287	0.0026974482
p	1.2236785e-08	0.00053505664	4.0664243e-05	0.003241965	0.038604274	0.04685461	0.06445441	0.06046455	0.002381721	0.012179052	0.0050375997	0.35125247	0.005154133	0.26450333	0.11069749	0.028551	0.0041086376	0.001938955
i	7.70168e-08	4.2503954e-05	0.0006294958	0.012792117	0.008014307	0.017286701	0.01370768	0.015068026	0.003409984	0.009585094	0.008743939	0.19983369	0.031539436	0.3515331	0.106779814	0.11897808	0.10174503	0.00031090315
a	8.429523e-08	0.001266036	6.1433304e-05	0.0112379305	0.1219422	0.088272445	0.119104475	0.07730934	0.0069601242	0.0141586	0.005919568	0.2965029	0.0046383617	0.1452513	0.083000325	0.01953488	0.0025467416	0.002293245
c	5.4451105e-10	0.00023264268	4.0638406e-05	0.00021842588	0.023520235	0.010656483	0.0058793016	0.06800051	0.009476039	0.018834824	0.013364656	0.14279187	0.0028817826	0.5242262	0.10892182	0.062442865	0.005303767	0.0032079762
è	1.2963837e-07	7.120741e-05	0.00066208706	0.008198604	0.016813958	0.02158247	0.013490967	0.022366792	0.009895981	0.013029189	0.013764074	0.17441277	0.03916169	0.44612253	0.10156665	0.07621797	0.04152468	0.0011182148
o	1.1072416e-09	0.00016678235	1.9587474e-06	0.0027694395	0.72675145	0.062078845	0.027454684	0.049277294	0.0036873724	0.0032275368	0.0032125814	0.062895544	0.0006663982	0.032626215	0.01590934	0.005884627	0.0017186693	0.001671286
n	1.6583446e-10	0.00060727686	0.00011559273	0.0034292089	0.29531538	0.046598718	0.01638959	0.09196775	0.008709901	0.0058345553	0.015260221	0.08537239	0.010566959	0.26257253	0.08127604	0.028842254	0.0017560212	0.04538558
e	1.0228823e-06	0.000103516286	0.002149643	0.0068244142	0.0026996965	0.03026302	0.039656125	0.015434918	0.051435895	0.023635129	0.08388543	0.083911836	0.35675132	0.06238451	0.08627152	0.04972437	0.08832531	0.016542315
c	1.9298325e-08	0.0003367891	2.1245447e-05	0.0029934635	0.04641997	0.044817187	0.05952041	0.05698015	0.003868436	0.011750156	0.004616768	0.34403434	0.004540898	0.2549989	0.11301842	0.032024845	0.007895471	0.012162485
e	2.481342e-07	0.00047017128	0.0018712211	0.034702893	0.02251258	0.027269855	0.018569363	0.012312475	0.00067179126	0.010071427	0.0036200439	0.17083512	0.019420441	0.3947599	0.06520465	0.062366158	0.15435816	0.000983429
t	8.888087e-07	0.0031540757	0.00011583588	0.02633082	0.46133012	0.10767031	0.09798343	0.10150695	0.052616082	0.019322919	0.008684175	0.08294258	0.0015723937	0.021813262	0.010132806	0.0027244159	0.0005073428	0.0015915842
a	3.3118067e-06	0.00015891618	0.0009749486	0.009461677	0.02071257	0.024347091	0.014980637	0.031624246	0.02963384	0.037373796	0.021949684	0.18778221	0.021606788	0.30781996	0.09996292	0.12769878	0.06379172	0.00011684914
t	4.8273552e-08	0.000618669	3.288649e-05	0.0056864726	0.07009449	0.056862533	0.079984486	0.056517605	0.005605893	0.01113318	0.0052370806	0.27581373	0.0052960957	0.1727983	0.10222097	0.029184751	0.012789599	0.11012319
r	1.0854104e-06	0.00030228603	0.0020253274	0.02831062	0.014231143	0.03505229	0.02618354	0.022115067	0.003998314	0.018574756	0.00937063	0.2517625	0.022286136	0.3197712	0.10073675	0.09242334	0.052636832	0.00021822612
ò	0.000108908775	0.0019205456	0.0018172507	0.0058044423	0.063168384	0.06927845	0.045474794	0.06651619	0.10811439	0.22312017	0.08372785	0.11025832	0.021533115	0.085547134	0.03854915	0.0412769	0.033465777	0.00031811922
o	5.3795652e-08	0.00058624643	9.5156e-06	0.0037436509	0.13152823	0.042054266	0.043067116	0.031311024	0.004264068	0.0050932537	0.0037274237	0.11035186	0.0029789486	0.08711503	0.062354628	0.026909878	0.04349909	0.40140575
</S>	3.0536598e-10	0.00046449175	8.0152604e-05	0.0007368778	0.10657926	0.017116483	0.005319001	0.06876597	0.010058194	0.010266459	0.012997342	0.08280667	0.0044371025	0.4885512	0.065628655	0.033244994	0.0077790148	0.08516816
