 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
e	0.00058733806	0.016998556	0.0039195307	0.10714441	0.097431414	0.30600625	0.18037641	0.16719759	0.11757763	0.0027608264
n	3.389012e-06	0.0004494647	0.005889647	0.006241542	0.03346531	0.049212687	0.064102374	0.05963914	0.1466322	0.63436425
a	3.223502e-06	2.6943026e-06	0.0010385853	0.0001795688	0.003640262	0.032866664	0.061302375	0.15016699	0.7328532	0.01794642
m	6.282781e-06	2.9596258e-05	0.0019206546	0.0037443484	0.021997212	0.17048301	0.091013975	0.14854768	0.34945363	0.21280359
a	0.0005105919	0.00040773719	0.002599187	0.0011009166	0.0040954524	0.04406122	0.050460104	0.1239281	0.76420444	0.00863227
r	2.155717e-06	1.1470856e-05	0.00082501245	0.0016515089	0.008675481	0.15827201	0.07528198	0.16422409	0.4463601	0.1446962
è	1.7435104e-05	1.5251684e-05	0.00092851906	0.00020147234	0.001138289	0.024112463	0.02805181	0.10987442	0.83246726	0.0031930527
s	0.00055352243	4.2320546e-05	0.0068640644	0.0024334325	0.009232899	0.075579956	0.0151551515	0.06402208	0.6881197	0.13799693
s	0.00048515614	0.00024902943	0.0033064035	0.0006279249	0.0044571687	0.0155678075	0.03054614	0.06696847	0.8629569	0.014835042
i	0.0006887733	0.0020633887	0.0013422117	0.0079059005	0.006621181	0.1412025	0.038863473	0.15051712	0.6487044	0.002091043
</S>	4.586987e-07	1.3740131e-06	0.00016995869	0.00019168013	0.001712439	0.025099805	0.016106458	0.03969819	0.2560705	0.6609491
