 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
k	0.0005781097	0.04573089	0.018108984	0.67475396	0.033757266	0.10809466	0.02151769	0.09223984	0.0021814406	0.0028941676	0.00011530184	2.7565502e-05
u	0.0036525251	0.07144157	0.031711623	0.48874933	0.03585141	0.06740955	0.05625843	0.14196733	0.02141637	0.06313553	0.017014364	0.0013919101
à	0.00021596483	0.025317783	0.009540086	0.56386817	0.033373676	0.14639951	0.038313128	0.17047176	0.0041069407	0.008029413	0.00031444998	4.916466e-05
i	0.00014957415	0.04505333	0.016502682	0.29609457	0.15278424	0.23693168	0.09139009	0.080113105	0.063304454	0.014814939	0.0025372447	0.0003240732
s	1.5070253e-05	0.010086293	0.010733106	0.62412184	0.06382234	0.19805104	0.0019036048	0.083716646	0.0014525846	0.0044717463	0.0010190525	0.00060661347
à	0.0005850019	0.017254094	0.041130953	0.20903844	0.126392	0.1597379	0.05999742	0.1624866	0.057329264	0.09741013	0.06501203	0.0036262039
m	7.0331903e-06	0.0042218408	0.0015893911	0.2053171	0.018924648	0.17490126	0.4010429	0.13771488	0.039634548	0.015153665	0.001404409	8.83433e-05
b	0.0028829465	0.055890013	0.08033048	0.4861858	0.06444839	0.062156092	0.00848966	0.05013619	0.010646054	0.06900318	0.1073403	0.0024909095
a	0.0006592987	0.0008335747	0.0047196	0.001781015	0.020028777	0.026153782	0.6301884	0.040935654	0.24838856	0.024547214	0.0017469418	1.717129e-05
v	2.4047562e-05	0.004351097	0.00040090742	0.2189111	0.0047433116	0.06258166	0.009781364	0.46143612	0.0029085875	0.12117721	0.0755615	0.03812305
ò	3.0023637e-06	0.0057893917	0.0033099267	0.62978125	0.0067608715	0.04253134	0.053402346	0.10662125	0.0129684685	0.116715446	0.022092931	2.380518e-05
r	0.0002542239	0.011678179	0.0005384708	0.24280217	0.0067366743	0.089232184	0.19761959	0.24505281	0.034733843	0.055019673	0.07912103	0.037211135
a	0.00026517958	0.014380282	0.013517736	0.29429156	0.022637257	0.039678168	0.018892702	0.07930621	0.027757658	0.16326143	0.31881103	0.0072008288
s	1.1513393e-05	0.0010839996	0.00020153528	0.08148981	0.0035933768	0.054319337	0.034805708	0.43246794	0.0083896555	0.13025077	0.12791617	0.12547018
o	9.4855706e-05	0.010421042	0.002271027	0.2726262	0.003441887	0.018077178	0.017609414	0.091826595	0.010166647	0.25425446	0.3176081	0.0016026667
t	2.6197692e-06	0.00032776207	3.557177e-05	0.02235659	0.001030622	0.029903987	0.058694415	0.39021	0.015626809	0.23898506	0.18944257	0.053384002
s	0.00021458123	0.012064119	0.0040392396	0.21138598	0.005998715	0.019837743	0.026696358	0.08774636	0.019997966	0.24987961	0.35888043	0.0032588826
o	0.0005896386	0.0009903995	0.0018477528	0.0022193599	0.009295965	0.019257333	0.31603956	0.07803081	0.23584174	0.23705827	0.09850482	0.00032432517
m	2.0332416e-06	0.00018583507	1.0716511e-05	0.011244273	0.00035263822	0.009672743	0.006673228	0.18163058	0.0022261569	0.12599722	0.28772315	0.37428138
ì	0.002083137	0.05747802	0.0060278885	0.43167183	0.004447243	0.018165277	0.018136542	0.09419507	0.006188363	0.20340274	0.15746793	0.0007359218
n	4.918813e-06	0.00017512629	3.0441342e-06	0.003267127	0.00010411166	0.004035291	0.023741048	0.08151002	0.010540835	0.18825805	0.5530753	0.13528512
a	1.2843209e-05	0.00032756882	0.00025738575	0.0101090595	0.0012048635	0.0050660754	0.004021244	0.032159142	0.004985627	0.12208591	0.79035467	0.02941569
f	1.0392132e-06	5.1089297e-05	3.6682768e-06	0.002514647	0.000103189435	0.0031051775	0.0028769185	0.064287566	0.0009380809	0.059238944	0.22825114	0.6386285
è	0.00010204307	0.002960066	0.0006987378	0.044894416	0.0013029763	0.0060581635	0.011404657	0.04488971	0.0077694273	0.20709397	0.6621403	0.01068548
r	6.6764966e-07	8.8454864e-05	1.2057023e-06	0.0029035904	2.8024426e-05	0.0012585281	0.0153744	0.023090405	0.006204282	0.09984054	0.77719826	0.07401152
i	0.0002450195	0.003634784	0.0059232106	0.04268113	0.010771811	0.014032914	0.008965712	0.025708381	0.015242087	0.118752316	0.7311539	0.022888744
</S>	2.463642e-07	8.9643345e-06	6.41769e-07	0.0004002127	1.4673122e-05	0.00043617826	0.00045137238	0.009729836	0.00015284715	0.012702352	0.11857607	0.8575266
