 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
è	1.41746905e-05	0.0005488349	0.12272791	0.064607345	0.06310747	0.012140496	0.5184422	0.060516186	0.08192174	0.07597361
t	2.0963884e-09	6.2061184e-07	0.0069520418	0.00033684997	0.001184201	6.535898e-05	0.9768961	0.0053517492	0.004252439	0.0049605696
s	0.00047091182	0.009395513	0.019689644	0.017617865	0.006926615	0.21203761	0.008179413	0.051021688	0.66264063	0.0120201055
i	0.0014454246	0.0023576755	0.010250793	0.0039944104	0.012502388	0.66675776	0.005618225	0.15051396	0.14638108	0.00017833665
j	6.23982e-08	1.8894439e-06	0.0049029463	0.0026002056	0.0035354835	0.00086462457	0.2379745	0.044665836	0.24110755	0.46434692
a	0.0003896482	0.0033209384	0.17361031	0.08721986	0.027089631	0.041980974	0.011798207	0.20123444	0.45229545	0.0010605827
m	5.8236836e-08	1.7633353e-06	0.004254253	0.0017371111	0.0028495372	0.001177475	0.22376537	0.055709753	0.3044367	0.40606797
è	0.00022193456	0.0011125677	0.018776532	0.012446635	0.0051614298	0.03701519	0.0065449444	0.0788088	0.8377349	0.0021770725
d	5.1531748e-09	3.0698058e-07	0.0015343404	0.00039733917	0.00063414435	0.000112007234	0.7078411	0.012491868	0.1101265	0.16686238
i	5.3443877e-05	0.0023646404	0.058881607	0.09546142	0.025428269	0.015725685	0.093677096	0.081362925	0.61312175	0.013923166
k	5.8637255e-07	8.274397e-06	0.0015495791	0.0013194724	0.0013544702	0.00060910825	0.10128496	0.0061939433	0.08685117	0.8008285
o	0.00032453166	0.0008464005	0.010224121	0.0050200615	0.0053084954	0.07616679	0.016451377	0.08191806	0.80082315	0.0029170355
</S>	1.5902369e-09	7.253116e-08	0.00018273389	0.000116221534	0.00013202672	2.1745585e-05	0.05676908	0.0019469524	0.038947854	0.9018833
