 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
e	0.00079901394	0.10134341	0.07586427	0.5589362	0.13769354	0.027165256	0.061749786	0.023404252	0.007133293	0.00031889026	0.0055375565	5.452094e-05
r	0.00026152268	0.00028302975	0.00925165	0.0042826487	0.17822339	0.35098633	0.16267385	0.13597366	0.07251749	0.08419054	0.0011322324	0.00022359304
i	0.0014473165	0.00021035939	0.020165425	0.011910974	0.15751776	0.29879245	0.23406282	0.123349965	0.07941335	0.009937395	0.0623853	0.0008069139
k	0.000106438885	0.00047936366	0.0131546715	0.004569418	0.2539808	0.30407202	0.19739132	0.12980448	0.068436995	0.02666036	0.0011770352	0.0001671645
à	0.004497895	0.0011280183	0.020756802	0.026927574	0.08379523	0.31478655	0.1681063	0.13564469	0.09211456	0.010354649	0.13813615	0.0037515825
n	4.5579593e-05	5.99221e-05	0.0070227217	0.0026263825	0.4065657	0.084257506	0.21362463	0.10237396	0.09114102	0.08637655	0.0055688233	0.00033725717
n	2.0808627e-06	7.789097e-06	0.00025231417	0.0074554496	0.010536976	0.08419518	0.017699676	0.074240506	0.08294158	0.23734497	0.4803333	0.004990205
i	6.4478394e-05	0.018326037	0.01518598	0.3382874	0.07481484	0.119556054	0.075075	0.105078265	0.06826204	0.016820475	0.16672662	0.0018027719
s	3.215624e-05	7.903968e-05	0.0039812312	0.0016290522	0.1360326	0.2909522	0.19394611	0.15173464	0.12531923	0.08537948	0.0068810177	0.004033262
s	0.00020399233	3.775916e-05	0.007422641	0.004739679	0.08927124	0.18126741	0.14952515	0.11948251	0.13541181	0.04923129	0.26231372	0.0010928346
ì	0.00057072175	0.009684017	0.021503607	0.12911938	0.10889587	0.10837939	0.18537931	0.13623762	0.09781565	0.0054915333	0.19648625	0.00043665708
c	0.00012344064	4.3602344e-05	0.0023700532	0.0006750768	0.1865359	0.13788545	0.1957226	0.12748246	0.16008377	0.14185964	0.027521731	0.01969632
h	0.00048602384	7.711693e-05	0.008199025	0.016307248	0.05768127	0.12556465	0.049398847	0.065330155	0.069749095	0.1983714	0.40655488	0.0022802486
r	0.000420109	0.021053614	0.033028584	0.21973337	0.14921525	0.09980191	0.17092691	0.12593965	0.076546915	0.009136856	0.094047695	0.00014907251
a	0.00042330407	0.0050701215	0.009756311	0.065434694	0.06691103	0.10282832	0.16320409	0.14310458	0.12359974	0.008630154	0.3103163	0.00072135247
c	3.224864e-05	3.0935826e-05	0.0014924676	0.00054495886	0.056210548	0.26363915	0.121200524	0.11891128	0.12497297	0.14250207	0.01283894	0.15762398
e	1.8723214e-05	1.9334095e-06	0.003464836	0.00222136	0.08575982	0.07762442	0.117892995	0.084894806	0.14183322	0.13142033	0.35382962	0.0010379916
e	0.00053206604	0.004531425	0.027516542	0.015219094	0.28194842	0.13796401	0.15927397	0.119791046	0.072388455	0.1484077	0.014425291	0.018001923
t	7.098004e-05	4.56993e-06	0.0018997281	0.00078605476	0.08160856	0.120517656	0.22121058	0.12570876	0.15935238	0.12301426	0.0641361	0.10169037
è	0.00031610674	0.00026536963	0.0039848876	0.010468856	0.038333237	0.1940835	0.10953051	0.138515	0.14095362	0.025129316	0.3258987	0.012520849
l	4.0191084e-05	1.6490824e-06	0.00043673362	0.0001458535	0.10119492	0.04961018	0.1698981	0.085942574	0.17796984	0.12158999	0.17258693	0.120583035
i	0.0006799736	0.00053010415	0.004368716	0.021996327	0.020666415	0.11072591	0.038672227	0.07245796	0.07021782	0.05000331	0.59343916	0.01624203
s	5.381682e-06	8.0323525e-06	0.0004205725	0.00045294026	0.039363395	0.13693132	0.11659585	0.09609041	0.11663756	0.021393059	0.07419706	0.3979044
e	0.00014547899	4.624126e-05	0.002594808	0.00235823	0.03586698	0.11862677	0.06859766	0.09131307	0.13186869	0.07311897	0.46998543	0.005477661
n	1.1710057e-05	2.6689256e-06	0.00032946776	0.00022904725	0.039572008	0.11253327	0.15908934	0.10377546	0.14328402	0.017093655	0.11241688	0.3116625
a	2.4125811e-06	4.2296956e-06	0.00013757333	0.001164652	0.007282402	0.041820772	0.022362534	0.04810921	0.07437903	0.031593937	0.68813276	0.08501046
r	1.250616e-05	1.3264004e-06	0.00025716232	0.00014194092	0.03535328	0.07480136	0.1331975	0.08105561	0.12944748	0.02203571	0.12930311	0.39439303
t	4.7754973e-05	2.5058629e-05	0.0013402868	0.0026952808	0.020087216	0.06816857	0.03873914	0.06070704	0.09964964	0.08906362	0.602939	0.016537325
i	0.00047978933	0.005931564	0.009961516	0.06920527	0.0571688	0.07399068	0.14279115	0.122790344	0.11058601	0.00782953	0.3980825	0.0011828311
</S>	2.4298754e-06	3.2182882e-06	0.000121983874	7.8783654e-05	0.0071691144	0.03566849	0.022095319	0.019366764	0.025484944	0.0071752705	0.013914334	0.8689193
