 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
n	0.0057848566	0.015875915	0.013940633	0.004948734	0.10007731	0.1669006	0.13325183	0.5301279	0.029092262
k	0.00013479644	0.0009713687	0.0014928199	0.0020146489	0.023633609	0.12687124	0.355172	0.20830281	0.28140664
ò	0.00072440243	0.0062881415	0.0233064	0.1948113	0.10427	0.23370601	0.2389014	0.19574432	0.0022480558
r	0.00025857225	0.003624754	0.0015814883	0.0015567157	0.009116316	0.05396546	0.16199777	0.36406177	0.4038372
a	0.00078660296	0.0054019378	0.0051569105	0.0011291374	0.009221259	0.043342937	0.42197633	0.5114223	0.0015625412
m	2.2431652e-06	0.00019635781	0.0002565308	0.0009914872	0.009978566	0.08669491	0.19561459	0.14188617	0.56437916
a	0.00038350638	0.0015911838	0.0014707065	0.00076518074	0.0029286703	0.028897168	0.44597352	0.51583916	0.0021509628
r	9.906499e-07	6.393745e-05	5.467191e-05	0.00020592271	0.0040297434	0.073537365	0.20934804	0.3173742	0.3953852
è	3.9869847e-05	0.00039380274	0.00040034426	0.00027668272	0.0021385797	0.026122151	0.40823007	0.550773	0.011625543
o	0.00025469626	0.0014602862	0.0006545525	8.644935e-05	0.0017236973	0.009357831	0.05494896	0.8741628	0.05735079
n	0.00058988	0.0026214425	0.0011249133	0.00013844689	0.009303541	0.014694903	0.021012532	0.54925823	0.40125614
t	1.8887868e-05	9.8161305e-05	0.00018989453	0.00040348663	0.0063567837	0.03016384	0.15832873	0.189073	0.61536723
a	0.00033462807	0.0012158839	0.0031498133	0.026674986	0.021501843	0.11941977	0.2924037	0.5270781	0.008221313
</S>	1.38239e-07	9.913473e-06	1.1827356e-05	4.1400985e-05	0.0006904608	0.0067027304	0.016787209	0.041131943	0.9346244
