 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a33	0.02627764204	0.02058190826	0.01902982894	0.0119089525	0.02320521132	0.0517329434	0.1005308472	0.0718808006	0.17452845	0.154286938	0.218086576	0.1279498684
a31	0.01975265874	0.01553745376	0.01465930406	0.01223022515	0.02321516012	0.0485464891	0.1006454038	0.1334303182	0.2166321732	0.1601103532	0.1748484712	0.080391983
a24	0.0384419574	0.03260312848	0.0303125653	0.02751866834	0.0297323044	0.0434869058	0.0911734416	0.1393930218	0.1359672462	0.1453871384	0.189569754	0.096413838
a37	0.02556190388	0.02074793442	0.02152690312	0.01147102754	0.01975102592	0.0510116638	0.1151033142	0.098371313	0.163313616	0.16947949	0.213373728	0.0902880894
a14	0.02075068076	0.0167848509	0.01696820076	0.01291629687	0.02217283304	0.0484801128	0.1189283948	0.1362378204	0.240870744	0.1533967152	0.1480072306	0.0644860986
a20	0.02393209064	0.01747614876	0.01762226124	0.0134608148	0.0249890876	0.0515275942	0.1176052176	0.1203345866	0.217122688	0.1584210568	0.1659137872	0.0715946674
a28	0.02844160972	0.0212653067	0.01833734052	0.01536119778	0.0294860384	0.0535368638	0.1137249786	0.1222556772	0.209175616	0.1498225632	0.166955196	0.0716376032
a5	0.0265965034	0.0216866346	0.0180301594	0.0156607944	0.0283633018	0.0523354662	0.100407465	0.1458060308	0.2034461684	0.143182234	0.166425934	0.07805933
a17	0.032883049	0.02421464506	0.026056128	0.01684655802	0.030885615	0.0580068224	0.0811587246	0.116939809	0.170649079	0.129653741	0.192470864	0.1202349806
a21	0.0320237114	0.0276069938	0.0334804847	0.01637362022	0.0304131064	0.054010472	0.0780598076	0.150408102	0.2094496086	0.1373473048	0.1654498452	0.0653769498
a8	0.03100580692	0.027653774	0.0437089888	0.01812171484	0.03401394448	0.0629435272	0.08305606	0.130945666	0.19362366	0.1453151832	0.1610907468	0.0685209146
a31	0.05497538168	0.0447069716	0.0403120231	0.02074554202	0.02980353292	0.0498833412	0.0747362608	0.1183542914	0.1861756424	0.154453586	0.1605585846	0.0652948252
a20	0.0461022668	0.0459157944	0.046521579	0.0343156666	0.0398253508	0.0500422052	0.073340795	0.085573366	0.165263311	0.118804655	0.1728041558	0.1214908964
a3	0.0320796986	0.032626711	0.0445915588	0.01981493582	0.02748350934	0.0448440726	0.0604499106	0.0785433418	0.2088130582	0.1432613942	0.2021216422	0.1053701352
a20	0.03001492308	0.02813855592	0.0279467808	0.02080929254	0.0267421784	0.0410890042	0.0626052914	0.0993062576	0.2111340126	0.15494293	0.1886924862	0.1085782774
a10	0.0299013307	0.02912574232	0.0329329778	0.02120751406	0.035977954	0.0560804096	0.0744595918	0.092686868	0.2095327588	0.1519940188	0.16646474	0.0996361246
a31	0.02780247174	0.02526346514	0.0264341558	0.0200384836	0.03122311096	0.04692488968	0.0707720902	0.0853574118	0.2101689448	0.1528912708	0.190843328	0.1122803554
a20	0.0541743618	0.0481902862	0.0420334612	0.03307786748	0.04617132952	0.0551516628	0.069674677	0.080787838	0.186468606	0.127575796	0.148952518	0.1077415864
a7	0.0394537354	0.0385546372	0.0374962302	0.03373128162	0.04412291208	0.0586995284	0.0577802556	0.0893705816	0.18660338	0.1322329288	0.1626290708	0.119325439
a11	0.04027890668	0.0396726922	0.03875060468	0.03910850584	0.04971738636	0.0586434194	0.063036468	0.0829132226	0.1769099272	0.152092572	0.152598742	0.1062775578
a18	0.0347807932	0.03395185094	0.036387841	0.03982285554	0.05098904848	0.062215473	0.069811883	0.0828826774	0.1830374694	0.152625004	0.144923908	0.1085712094
a27	0.0368622716	0.0359243986	0.036674155	0.03950243326	0.04819084988	0.05810735528	0.069360057	0.0768346528	0.191286901	0.1495131072	0.1476883922	0.110055468
a31	0.03599521708	0.0352705156	0.0366312106	0.0371395781	0.04766686748	0.0591078187	0.0674498272	0.092341688	0.1800837912	0.155649758	0.144987129	0.1076765824
a39	0.0593287552	0.0564590758	0.052343641	0.052393741	0.0608329178	0.0674339078	0.0694158404	0.0665042434	0.146680157	0.1260487208	0.136100434	0.1064585994
a31	0.0482233334	0.0487225008	0.0486550834	0.048169649	0.05851745872	0.0669476344	0.0669227706	0.0748683696	0.1329792772	0.134446259	0.148957602	0.1225900808
a24	0.0663678616	0.0606391794	0.060366565	0.0589699936	0.062478604	0.0718559324	0.0727751206	0.0670197384	0.1010584032	0.1176744788	0.1449984248	0.1157956984
a28	0.0554771396	0.0556023488	0.0579432942	0.05255771334	0.0582533982	0.0659351566	0.063949226	0.0871555776	0.115808725	0.118093676	0.151415654	0.1178080652
a21	0.0488233686	0.0484153598	0.050016975	0.0551538606	0.05846646368	0.0656171968	0.068042774	0.0803140764	0.1431078166	0.1421203268	0.130961344	0.1089604602
a31	0.0468376295	0.0469962036	0.0483982106	0.04859723312	0.059191448	0.0661184121	0.0660413694	0.0826196022	0.1366855424	0.152600382	0.1391244328	0.1067895256
a39	0.064076294	0.0597033786	0.0591148646	0.057522134	0.06617406028	0.0747042466	0.0732078824	0.0694910968	0.1036522768	0.1223979182	0.1395040854	0.110451787
</S>	0.0556666588	0.0559853522	0.0568595888	0.0523693562	0.0607388486	0.0696098676	0.0641321664	0.080651514	0.1285062926	0.123028524	0.1433362972	0.1091155528
