 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a24	0.0351875616	0.0418526548	0.03984431944	0.070694017	0.0504845591	0.04149817486	0.0402219544	0.0456698536	0.0594789226	0.0758364222	0.1686801768	0.200114664	0.1304367408
a8	0.03552841454	0.0412699798	0.0360766982	0.071075026	0.0469908791	0.0380807478	0.0405998538	0.0419510908	0.0563079598	0.0902810768	0.2078907428	0.189032404	0.1049151174
a31	0.0354753362	0.0439818458	0.03965450352	0.0779687626	0.057710341	0.045844654	0.0487916392	0.0571679176	0.0698729034	0.0870828368	0.168491976	0.1613937148	0.10656358
a29	0.048371341	0.0464938858	0.049742374	0.06887019332	0.0598599566	0.0532779994	0.0488357132	0.0583967534	0.0705376996	0.0725833552	0.134482589	0.1869777474	0.101570405
a31	0.04300078452	0.0466390208	0.045904107	0.0756130616	0.0553368592	0.04803884	0.0518089512	0.0551863148	0.067296486	0.0852772308	0.143596868	0.1502977298	0.132003752
a28	0.0594673788	0.0523990596	0.0549431866	0.0789099862	0.0613073152	0.0556705928	0.0511467748	0.0557603078	0.068536522	0.0797502358	0.110931768	0.1641242046	0.1070526648
a24	0.050945254	0.0529353344	0.05174501728	0.0773040196	0.0567656036	0.0526677256	0.0609928586	0.0648372748	0.069244843	0.0932379038	0.129325156	0.1312404772	0.10875852
a46	0.04731342692	0.052315854	0.0494645899	0.0737364876	0.0529599834	0.049560937	0.0522083656	0.0543331592	0.0607016238	0.0947340848	0.160489297	0.1394801508	0.112702054
a31	0.0447318868	0.0530617198	0.05088677508	0.0769805661	0.0583671583	0.0509258491	0.0503319928	0.054806218	0.0651328296	0.0802009026	0.1417708432	0.141871235	0.130932064
a33	0.0585966584	0.0562935738	0.05931676	0.07634724026	0.0663759368	0.0589888058	0.053769777	0.062973632	0.072279438	0.0776831174	0.108720924	0.1461610596	0.1024931106
a17	0.0507519566	0.0568479184	0.0543046522	0.0759812036	0.05914041446	0.0548599546	0.056479663	0.0614237174	0.0651972798	0.0889578398	0.124706258	0.124549535	0.126799586
</S>	0.0471705629	0.0551244366	0.05606203166	0.07102311408	0.0589580602	0.0564387796	0.0569103822	0.0624491706	0.0686889728	0.0849952044	0.1125404122	0.1254788032	0.1441600528
