 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a46	0.0334709484	0.0439342032	0.0441043262	0.0915597972	0.070029337	0.0798208174	0.186777802	0.3164372876	0.1338655066
a8	0.0314353356	0.0385836324	0.0427455512	0.082930154	0.0700494146	0.080700816	0.16885767	0.32919068	0.1555067694
a31	0.0373958932	0.0417307206	0.0450719386	0.0937610996	0.082981475	0.0806607672	0.15709524	0.2966892794	0.1646135682
a17	0.0496784617	0.0613306298	0.0699602356	0.0764792642	0.0744666014	0.0761315124	0.1081512032	0.342497042	0.1413050674
a31	0.0372609246	0.045389571	0.0395924772	0.0773395772	0.0721036236	0.0853480956	0.1244023488	0.341032841	0.1775305124
a37	0.045139713	0.0433327836	0.0518486084	0.0740229666	0.1117160012	0.080641921	0.108082317	0.379445834	0.1057698482
a31	0.0455549532	0.0444459788	0.0452712282	0.0913238368	0.101403606	0.08556056	0.1133494572	0.3604301016	0.112660271
a30	0.0436302674	0.0389030102	0.0567299622	0.0909460432	0.1042307222	0.0845484098	0.108937852	0.37963947	0.092434261
a21	0.0483079474	0.0466981552	0.0496486246	0.1058318412	0.0859097304	0.0955153952	0.106716242	0.3405392424	0.1208328272
a10	0.0394190052	0.0434658304	0.0496209196	0.1031790328	0.0684939172	0.083382482	0.1212850268	0.3599495432	0.1312041902
a39	0.0346448488	0.0401086404	0.046463367	0.0885681386	0.0951184994	0.100256798	0.1295007246	0.360024624	0.1053143432
a38	0.0341581287	0.0392806286	0.04035936	0.0739380348	0.0900050102	0.0861213784	0.1363729714	0.3721785728	0.1275859396
a41	0.0334793224	0.044201711	0.045904525	0.0787999198	0.0879868634	0.1015539556	0.128360715	0.3474944216	0.1322185232
a18	0.03591425668	0.0433376512	0.0504815722	0.0923154816	0.0989385806	0.1008046948	0.1291255736	0.3255510196	0.1235311574
a31	0.0331625912	0.042389162	0.0521095296	0.1013644222	0.0978171232	0.102060119	0.13059294	0.320277874	0.1202262412
a21	0.0436175898	0.049133089	0.0590109614	0.0937209808	0.0942697804	0.1029048074	0.1114085712	0.3058733894	0.140060824
a20	0.0451351728	0.0562825802	0.069388394	0.1195837916	0.1113667348	0.1067294052	0.0958347952	0.2521752412	0.14350389
a31	0.046209206	0.059995128	0.071835368	0.1192454052	0.1153881616	0.1109310864	0.088759938	0.249260084	0.138375605
a28	0.0560547452	0.0531763206	0.0665540052	0.102144574	0.114827248	0.0942380358	0.0888184084	0.28385924	0.1403274212
a31	0.0587791346	0.0716530054	0.0782531138	0.1253126152	0.126210738	0.1103134168	0.0845249978	0.1951848292	0.149768184
a17	0.0680679716	0.061767154	0.0794044636	0.1096181048	0.1105207704	0.0957520542	0.094088424	0.264448248	0.1163328088
a20	0.0673760138	0.075835527	0.0791848656	0.130033964	0.111540746	0.1107954252	0.1055120272	0.1863107628	0.1334106608
a31	0.0665195612	0.082399301	0.093862028	0.1198794408	0.1282485228	0.1203307392	0.0910503564	0.17182656	0.1258834988
a37	0.0730140527	0.0677220538	0.0833652214	0.119111026	0.1116000668	0.094761628	0.098278709	0.2397065046	0.112440738
</S>	0.0700601908	0.0785163932	0.0810775014	0.138367096	0.1102987212	0.104448515	0.1045346588	0.167155412	0.14554151
